Meldedatum, difference, group, trend, value
2020-07-26, , Inc_50-100, , 
2020-07-27, , Inc_50-100, , 
2020-07-28, , Inc_50-100, , 
2020-07-29, , Inc_50-100, , 
2020-07-30, , Inc_50-100, , 
2020-07-31, , Inc_50-100, , 
2020-08-01, , Inc_50-100, , 
2020-08-02, , Inc_50-100, , 
2020-08-03, , Inc_50-100, , 
2020-08-04, , Inc_50-100, , 
2020-08-05, , Inc_50-100, , 
2020-08-06, , Inc_50-100, , 
2020-08-07, , Inc_50-100, , 
2020-08-08, , Inc_50-100, , 
2020-08-09, , Inc_50-100, , 
2020-08-10, , Inc_50-100, , 
2020-08-11, , Inc_50-100, , 
2020-08-12, , Inc_50-100, , 
2020-08-13, 1, Inc_50-100, 0.0098, 1
2020-08-14, , Inc_50-100, , 
2020-08-15, , Inc_50-100, , 
2020-08-16, , Inc_50-100, , 
2020-08-17, , Inc_50-100, , 
2020-08-18, , Inc_50-100, , 
2020-08-19, , Inc_50-100, , 
2020-08-20, -1, Inc_50-100, -0.0074, 
2020-08-21, 1, Inc_50-100, 0.0098, 1
2020-08-22, 1, Inc_50-100, 0.0098, 1
2020-08-23, 2, Inc_50-100, 0.0196, 2
2020-08-24, 1, Inc_50-100, 0.0098, 1
2020-08-25, 1, Inc_50-100, 0.0098, 1
2020-08-26, 1, Inc_50-100, 0.0098, 1
2020-08-27, 1, Inc_50-100, 0.0098, 1
2020-08-28, , Inc_50-100, , 1
2020-08-29, -1, Inc_50-100, -0.0074, 
2020-08-30, -2, Inc_50-100, -0.0147, 
2020-08-31, -1, Inc_50-100, -0.0074, 
2020-09-01, -1, Inc_50-100, -0.0074, 
2020-09-02, -1, Inc_50-100, -0.0074, 
2020-09-03, -1, Inc_50-100, -0.0074, 
2020-09-04, -1, Inc_50-100, -0.0074, 
2020-09-05, 1, Inc_50-100, 0.0098, 1
2020-09-06, 2, Inc_50-100, 0.0196, 2
2020-09-07, 3, Inc_50-100, 0.0294, 3
2020-09-08, 3, Inc_50-100, 0.0294, 3
2020-09-09, 3, Inc_50-100, 0.0294, 3
2020-09-10, 3, Inc_50-100, 0.0294, 3
2020-09-11, 3, Inc_50-100, 0.0294, 3
2020-09-12, 3, Inc_50-100, 0.0294, 4
2020-09-13, 1, Inc_50-100, 0.0098, 3
2020-09-14, , Inc_50-100, , 3
2020-09-15, , Inc_50-100, , 3
2020-09-16, 2, Inc_50-100, 0.0196, 5
2020-09-17, 2, Inc_50-100, 0.0196, 5
2020-09-18, 2, Inc_50-100, 0.0196, 5
2020-09-19, 1, Inc_50-100, 0.0098, 5
2020-09-20, 2, Inc_50-100, 0.0196, 5
2020-09-21, 1, Inc_50-100, 0.0098, 4
2020-09-22, 1, Inc_50-100, 0.0098, 4
2020-09-23, 1, Inc_50-100, 0.0098, 6
2020-09-24, -1, Inc_50-100, -0.0074, 4
2020-09-25, -1, Inc_50-100, -0.0074, 4
2020-09-26, 1, Inc_50-100, 0.0098, 6
2020-09-27, , Inc_50-100, , 5
2020-09-28, , Inc_50-100, , 4
2020-09-29, 1, Inc_50-100, 0.0098, 5
2020-09-30, -1, Inc_50-100, -0.0074, 5
2020-10-01, 2, Inc_50-100, 0.0196, 6
2020-10-02, 3, Inc_50-100, 0.0294, 7
2020-10-03, 1, Inc_50-100, 0.0098, 7
2020-10-04, 2, Inc_50-100, 0.0196, 7
2020-10-05, 4, Inc_50-100, 0.0392, 8
2020-10-06, 4, Inc_50-100, 0.0392, 9
2020-10-07, 7, Inc_50-100, 0.0686, 12
2020-10-08, 13, Inc_50-100, 0.1275, 19
2020-10-09, 18, Inc_50-100, 0.1765, 25
2020-10-10, 26, Inc_50-100, 0.2549, 33
2020-10-11, 32, Inc_50-100, 0.3137, 39
2020-10-12, 34, Inc_50-100, 0.3333, 42
2020-10-13, 37, Inc_50-100, 0.3627, 46
2020-10-14, 42, Inc_50-100, 0.4118, 54
2020-10-15, 46, Inc_50-100, 0.451, 65
2020-10-16, 51, Inc_50-100, 0.5, 76
2020-10-17, 56, Inc_50-100, 0.549, 89
2020-10-18, 57, Inc_50-100, 0.5588, 96
2020-10-19, 63, Inc_50-100, 0.6176, 105
2020-10-20, 76, Inc_50-100, 0.7451, 122
2020-10-21, 85, Inc_50-100, 0.8333, 139
2020-10-22, 100, Inc_50-100, 0.9804, 165
2020-10-23, 102, Inc_50-100, 1, 178
2020-10-24, 88, Inc_50-100, 0.8627, 177
2020-10-25, 87, Inc_50-100, 0.8529, 183
2020-10-26, 72, Inc_50-100, 0.7059, 177
2020-10-27, 36, Inc_50-100, 0.3529, 158
2020-10-28, 22, Inc_50-100, 0.2157, 161
2020-10-29, -14, Inc_50-100, -0.1029, 151
2020-10-30, -28, Inc_50-100, -0.2059, 150
2020-10-31, -40, Inc_50-100, -0.2941, 137
2020-11-01, -53, Inc_50-100, -0.3897, 130
2020-11-02, -56, Inc_50-100, -0.4118, 121
2020-11-03, -36, Inc_50-100, -0.2647, 122
2020-11-04, -42, Inc_50-100, -0.3088, 119
2020-11-05, -42, Inc_50-100, -0.3088, 109
2020-11-06, -46, Inc_50-100, -0.3382, 104
2020-11-07, -39, Inc_50-100, -0.2868, 98
2020-11-08, -31, Inc_50-100, -0.2279, 99
2020-11-09, -21, Inc_50-100, -0.1544, 100
2020-11-10, -27, Inc_50-100, -0.1985, 95
2020-11-11, -16, Inc_50-100, -0.1176, 103
2020-11-12, -13, Inc_50-100, -0.0956, 96
2020-11-13, -8, Inc_50-100, -0.0588, 96
2020-11-14, -4, Inc_50-100, -0.0294, 94
2020-11-15, -11, Inc_50-100, -0.0809, 88
2020-11-16, -5, Inc_50-100, -0.0368, 95
2020-11-17, -2, Inc_50-100, -0.0147, 93
2020-11-18, -10, Inc_50-100, -0.0735, 93
2020-11-19, 1, Inc_50-100, 0.0098, 97
2020-11-20, -4, Inc_50-100, -0.0294, 92
2020-11-21, -9, Inc_50-100, -0.0662, 85
2020-11-22, -5, Inc_50-100, -0.0368, 83
2020-11-23, -17, Inc_50-100, -0.125, 78
2020-11-24, -17, Inc_50-100, -0.125, 76
2020-11-25, -10, Inc_50-100, -0.0735, 83
2020-11-26, -11, Inc_50-100, -0.0809, 86
2020-11-27, -5, Inc_50-100, -0.0368, 87
2020-11-28, 13, Inc_50-100, 0.1275, 98
2020-11-29, 12, Inc_50-100, 0.1176, 95
2020-11-30, 22, Inc_50-100, 0.2157, 100
2020-12-01, 20, Inc_50-100, 0.1961, 96
2020-12-02, 12, Inc_50-100, 0.1176, 95
2020-12-03, , Inc_50-100, , 86
2020-12-04, 2, Inc_50-100, 0.0196, 89
2020-12-05, -15, Inc_50-100, -0.1103, 83
2020-12-06, -17, Inc_50-100, -0.125, 78
2020-12-07, -26, Inc_50-100, -0.1912, 74
2020-12-08, -25, Inc_50-100, -0.1838, 71
2020-12-09, -25, Inc_50-100, -0.1838, 70
2020-12-10, -15, Inc_50-100, -0.1103, 71
2020-12-11, -33, Inc_50-100, -0.2426, 56
2020-12-12, -35, Inc_50-100, -0.2574, 48
2020-12-13, -33, Inc_50-100, -0.2426, 45
2020-12-14, -32, Inc_50-100, -0.2353, 42
2020-12-15, -25, Inc_50-100, -0.1838, 46
2020-12-16, -28, Inc_50-100, -0.2059, 42
2020-12-17, -35, Inc_50-100, -0.2574, 36
2020-12-18, -27, Inc_50-100, -0.1985, 29
2020-12-19, -11, Inc_50-100, -0.0809, 37
2020-12-20, -6, Inc_50-100, -0.0441, 39
2020-12-21, -6, Inc_50-100, -0.0441, 36
2020-12-22, -13, Inc_50-100, -0.0956, 33
2020-12-23, -7, Inc_50-100, -0.0515, 35
2020-12-24, -1, Inc_50-100, -0.0074, 35
2020-12-25, 8, Inc_50-100, 0.0784, 37
2020-12-26, 11, Inc_50-100, 0.1078, 48
2020-12-27, 16, Inc_50-100, 0.1569, 55
2020-12-28, 29, Inc_50-100, 0.2843, 65
2020-12-29, 43, Inc_50-100, 0.4216, 76
2020-12-30, 42, Inc_50-100, 0.4118, 77
2020-12-31, 49, Inc_50-100, 0.4804, 84
2021-01-01, 52, Inc_50-100, 0.5098, 89
2021-01-02, 43, Inc_50-100, 0.4216, 91
2021-01-03, 34, Inc_50-100, 0.3333, 89
2021-01-04, 25, Inc_50-100, 0.2451, 90
2021-01-05, 10, Inc_50-100, 0.098, 86
2021-01-06, 13, Inc_50-100, 0.1275, 90
2021-01-07, 19, Inc_50-100, 0.1863, 103
2021-01-08, 8, Inc_50-100, 0.0784, 97
2021-01-09, -24, Inc_50-100, -0.1765, 67
2021-01-10, -33, Inc_50-100, -0.2426, 56
2021-01-11, -35, Inc_50-100, -0.2574, 55
2021-01-12, -28, Inc_50-100, -0.2059, 58
2021-01-13, -19, Inc_50-100, -0.1397, 71
2021-01-14, -32, Inc_50-100, -0.2353, 71
2021-01-15, -20, Inc_50-100, -0.1471, 77
2021-01-16, 23, Inc_50-100, 0.2255, 90
2021-01-17, 32, Inc_50-100, 0.3137, 88
2021-01-18, 37, Inc_50-100, 0.3627, 92
2021-01-19, 50, Inc_50-100, 0.4902, 108
2021-01-20, 42, Inc_50-100, 0.4118, 113
2021-01-21, 54, Inc_50-100, 0.5294, 125
2021-01-22, 60, Inc_50-100, 0.5882, 137
2021-01-23, 65, Inc_50-100, 0.6373, 155
2021-01-24, 75, Inc_50-100, 0.7353, 163
2021-01-25, 75, Inc_50-100, 0.7353, 167
2021-01-26, 66, Inc_50-100, 0.6471, 174
2021-01-27, 63, Inc_50-100, 0.6176, 176
2021-01-28, 62, Inc_50-100, 0.6078, 187
2021-01-29, 66, Inc_50-100, 0.6471, 203
2021-01-30, 56, Inc_50-100, 0.549, 211
2021-01-31, 56, Inc_50-100, 0.549, 219
2021-02-01, 43, Inc_50-100, 0.4216, 210
2021-02-02, 42, Inc_50-100, 0.4118, 216
2021-02-03, 41, Inc_50-100, 0.402, 217
2021-02-04, 40, Inc_50-100, 0.3922, 227
2021-02-05, 36, Inc_50-100, 0.3529, 239
2021-02-06, 29, Inc_50-100, 0.2843, 240
2021-02-07, 6, Inc_50-100, 0.0588, 225
2021-02-08, 14, Inc_50-100, 0.1373, 224
2021-02-09, 3, Inc_50-100, 0.0294, 219
2021-02-10, 6, Inc_50-100, 0.0588, 223
2021-02-11, 4, Inc_50-100, 0.0392, 231
2021-02-12, -9, Inc_50-100, -0.0662, 230
2021-02-13, -14, Inc_50-100, -0.1029, 226
2021-02-14, -13, Inc_50-100, -0.0956, 212
2021-02-15, -16, Inc_50-100, -0.1176, 208
2021-02-16, -9, Inc_50-100, -0.0662, 210
2021-02-17, -26, Inc_50-100, -0.1912, 197
2021-02-18, -44, Inc_50-100, -0.3235, 187
2021-02-19, -47, Inc_50-100, -0.3456, 183
2021-02-20, -42, Inc_50-100, -0.3088, 184
2021-02-21, -18, Inc_50-100, -0.1324, 194
2021-02-22, -14, Inc_50-100, -0.1029, 194
2021-02-23, -16, Inc_50-100, -0.1176, 194
2021-02-24, 2, Inc_50-100, 0.0196, 199
2021-02-25, 27, Inc_50-100, 0.2647, 214
2021-02-26, 33, Inc_50-100, 0.3235, 216
2021-02-27, 18, Inc_50-100, 0.1765, 202
2021-02-28, 14, Inc_50-100, 0.1373, 208
2021-03-01, 15, Inc_50-100, 0.1471, 209
2021-03-02, 20, Inc_50-100, 0.1961, 214
2021-03-03, 8, Inc_50-100, 0.0784, 207
2021-03-04, -8, Inc_50-100, -0.0588, 206
2021-03-05, -6, Inc_50-100, -0.0441, 210
2021-03-06, 9, Inc_50-100, 0.0882, 211
2021-03-07, , Inc_50-100, , 208
2021-03-08, 3, Inc_50-100, 0.0294, 212
2021-03-09, -9, Inc_50-100, -0.0662, 205
2021-03-10, , Inc_50-100, , 207
2021-03-11, 8, Inc_50-100, 0.0784, 214
2021-03-12, -7, Inc_50-100, -0.0515, 203
2021-03-13, , Inc_50-100, , 211
2021-03-14, -2, Inc_50-100, -0.0147, 206
2021-03-15, -9, Inc_50-100, -0.0662, 203
2021-03-16, -7, Inc_50-100, -0.0515, 198
2021-03-17, -7, Inc_50-100, -0.0515, 200
2021-03-18, -24, Inc_50-100, -0.1765, 190
2021-03-19, -14, Inc_50-100, -0.1029, 189
2021-03-20, -40, Inc_50-100, -0.2941, 171
2021-03-21, -41, Inc_50-100, -0.3015, 165
2021-03-22, -41, Inc_50-100, -0.3015, 162
2021-03-23, -34, Inc_50-100, -0.25, 164
2021-03-24, -50, Inc_50-100, -0.3676, 150
2021-03-25, -48, Inc_50-100, -0.3529, 142
2021-03-26, -66, Inc_50-100, -0.4853, 123
2021-03-27, -49, Inc_50-100, -0.3603, 122
2021-03-28, -53, Inc_50-100, -0.3897, 112
2021-03-29, -57, Inc_50-100, -0.4191, 105
2021-03-30, -68, Inc_50-100, -0.5, 96
2021-03-31, -52, Inc_50-100, -0.3824, 98
2021-04-01, -54, Inc_50-100, -0.3971, 88
2021-04-02, -28, Inc_50-100, -0.2059, 95
2021-04-03, -17, Inc_50-100, -0.125, 105
2021-04-04, 3, Inc_50-100, 0.0294, 115
2021-04-05, 15, Inc_50-100, 0.1471, 120
2021-04-06, 27, Inc_50-100, 0.2647, 123
2021-04-07, 62, Inc_50-100, 0.6078, 160
2021-04-08, 73, Inc_50-100, 0.7157, 161
2021-04-09, 40, Inc_50-100, 0.3922, 135
2021-04-10, -6, Inc_50-100, -0.0441, 99
2021-04-11, -27, Inc_50-100, -0.1985, 88
2021-04-12, -32, Inc_50-100, -0.2353, 88
2021-04-13, -51, Inc_50-100, -0.375, 72
2021-04-14, -114, Inc_50-100, -0.8382, 46
2021-04-15, -121, Inc_50-100, -0.8897, 40
2021-04-16, -92, Inc_50-100, -0.6765, 43
2021-04-17, -62, Inc_50-100, -0.4559, 37
2021-04-18, -51, Inc_50-100, -0.375, 37
2021-04-19, -51, Inc_50-100, -0.375, 37
2021-04-20, -33, Inc_50-100, -0.2426, 39
2021-04-21, -6, Inc_50-100, -0.0441, 40
2021-04-22, -2, Inc_50-100, -0.0147, 38
2021-04-23, -4, Inc_50-100, -0.0294, 39
2021-04-24, 2, Inc_50-100, 0.0196, 39
2021-04-25, 6, Inc_50-100, 0.0588, 43
2021-04-26, 5, Inc_50-100, 0.049, 42
2021-04-27, 5, Inc_50-100, 0.049, 44
2021-04-28, 10, Inc_50-100, 0.098, 50
2021-04-29, 23, Inc_50-100, 0.2255, 61
2021-04-30, 30, Inc_50-100, 0.2941, 69
2021-05-01, 33, Inc_50-100, 0.3235, 72
2021-05-02, 38, Inc_50-100, 0.3725, 81
2021-05-03, 44, Inc_50-100, 0.4314, 86
2021-05-04, 40, Inc_50-100, 0.3922, 84
2021-05-05, 43, Inc_50-100, 0.4216, 93
2021-05-06, 47, Inc_50-100, 0.4608, 108
2021-05-07, 47, Inc_50-100, 0.4608, 116
2021-05-08, 58, Inc_50-100, 0.5686, 130
2021-05-09, 55, Inc_50-100, 0.5392, 136
2021-05-10, 48, Inc_50-100, 0.4706, 134
2021-05-11, 54, Inc_50-100, 0.5294, 138
2021-05-12, 64, Inc_50-100, 0.6275, 157
2021-05-13, 57, Inc_50-100, 0.5588, 165
2021-05-14, 78, Inc_50-100, 0.7647, 194
2021-05-15, 79, Inc_50-100, 0.7745, 209
2021-05-16, 92, Inc_50-100, 0.902, 228
2021-05-17, 99, Inc_50-100, 0.9706, 233
2021-05-18, 90, Inc_50-100, 0.8824, 228
2021-05-19, 72, Inc_50-100, 0.7059, 229
2021-05-20, 67, Inc_50-100, 0.6569, 232
2021-05-21, 33, Inc_50-100, 0.3235, 227
2021-05-22, 19, Inc_50-100, 0.1863, 228
2021-05-23, -13, Inc_50-100, -0.0956, 215
2021-05-24, -27, Inc_50-100, -0.1985, 206
2021-05-25, -32, Inc_50-100, -0.2353, 196
2021-05-26, -84, Inc_50-100, -0.6176, 145
2021-05-27, -111, Inc_50-100, -0.8162, 121
2021-05-28, -112, Inc_50-100, -0.8235, 115
2021-05-29, -130, Inc_50-100, -0.9559, 98
2021-05-30, -136, Inc_50-100, -1, 79
2021-05-31, -130, Inc_50-100, -0.9559, 76
2021-06-01, -113, Inc_50-100, -0.8309, 83
2021-06-02, -55, Inc_50-100, -0.4044, 90
2021-06-03, -48, Inc_50-100, -0.3529, 73
2021-06-04, -76, Inc_50-100, -0.5588, 39
2021-06-05, -70, Inc_50-100, -0.5147, 28
2021-06-06, -55, Inc_50-100, -0.4044, 24
2021-06-07, -55, Inc_50-100, -0.4044, 21
2021-06-08, -61, Inc_50-100, -0.4485, 22
2021-06-09, -72, Inc_50-100, -0.5294, 18
2021-06-10, -56, Inc_50-100, -0.4118, 17
2021-06-11, -23, Inc_50-100, -0.1691, 16
2021-06-12, -14, Inc_50-100, -0.1029, 14
2021-06-13, -17, Inc_50-100, -0.125, 7
2021-06-14, -14, Inc_50-100, -0.1029, 7
2021-06-15, -16, Inc_50-100, -0.1176, 6
2021-06-16, -14, Inc_50-100, -0.1029, 4
2021-06-17, -14, Inc_50-100, -0.1029, 3
2021-06-18, -15, Inc_50-100, -0.1103, 1
2021-06-19, -12, Inc_50-100, -0.0882, 2
2021-06-20, -7, Inc_50-100, -0.0515, 
2021-06-21, -7, Inc_50-100, -0.0515, 
2021-06-22, -6, Inc_50-100, -0.0441, 
2021-06-23, -4, Inc_50-100, -0.0294, 
2021-06-24, -3, Inc_50-100, -0.0221, 
2021-06-25, -1, Inc_50-100, -0.0074, 
2021-06-26, -2, Inc_50-100, -0.0147, 
2021-06-27, , Inc_50-100, , 
2021-06-28, , Inc_50-100, , 
2021-06-29, , Inc_50-100, , 
2021-06-30, , Inc_50-100, , 
2021-07-01, , Inc_50-100, , 
2021-07-02, , Inc_50-100, , 
2021-07-03, , Inc_50-100, , 
2021-07-04, , Inc_50-100, , 
2021-07-05, , Inc_50-100, , 
2021-07-06, , Inc_50-100, , 
2021-07-07, , Inc_50-100, , 
2021-07-08, , Inc_50-100, , 
2021-07-09, , Inc_50-100, , 
2021-07-10, , Inc_50-100, , 
2021-07-11, , Inc_50-100, , 
2021-07-12, , Inc_50-100, , 
2021-07-13, , Inc_50-100, , 
2021-07-14, , Inc_50-100, , 
2021-07-15, , Inc_50-100, , 
2021-07-16, , Inc_50-100, , 
2021-07-17, 1, Inc_50-100, 0.0098, 1
2021-07-18, 1, Inc_50-100, 0.0098, 1
2021-07-19, 1, Inc_50-100, 0.0098, 1
2021-07-20, 1, Inc_50-100, 0.0098, 1
2021-07-21, 1, Inc_50-100, 0.0098, 1
2021-07-22, 3, Inc_50-100, 0.0294, 3
2021-07-23, 4, Inc_50-100, 0.0392, 4
2021-07-24, 3, Inc_50-100, 0.0294, 4
2021-07-25, 3, Inc_50-100, 0.0294, 4
2021-07-26, 4, Inc_50-100, 0.0392, 5
2021-07-27, 2, Inc_50-100, 0.0196, 3
2021-07-28, 3, Inc_50-100, 0.0294, 4
2021-07-29, 2, Inc_50-100, 0.0196, 5
2021-07-30, , Inc_50-100, , 4
2021-07-31, , Inc_50-100, , 4
2021-08-01, -2, Inc_50-100, -0.0147, 2
2021-08-02, -3, Inc_50-100, -0.0221, 2
2021-08-03, 2, Inc_50-100, 0.0196, 5
2021-08-04, 2, Inc_50-100, 0.0196, 6
2021-08-05, 2, Inc_50-100, 0.0196, 7
2021-08-06, 7, Inc_50-100, 0.0686, 11
2021-08-07, 12, Inc_50-100, 0.1176, 16
2021-08-08, 16, Inc_50-100, 0.1569, 18
2021-08-09, 20, Inc_50-100, 0.1961, 22
2021-08-10, 19, Inc_50-100, 0.1863, 24
2021-08-11, 25, Inc_50-100, 0.2451, 31
2021-08-12, 28, Inc_50-100, 0.2745, 35
2021-08-13, 32, Inc_50-100, 0.3137, 43
2021-08-14, 44, Inc_50-100, 0.4314, 60
2021-08-15, 48, Inc_50-100, 0.4706, 66
2021-08-16, 48, Inc_50-100, 0.4706, 70
2021-08-17, 53, Inc_50-100, 0.5196, 77
2021-08-18, 59, Inc_50-100, 0.5784, 90
2021-08-19, 72, Inc_50-100, 0.7059, 107
2021-08-20, 73, Inc_50-100, 0.7157, 116
2021-08-21, 62, Inc_50-100, 0.6078, 122
2021-08-22, 70, Inc_50-100, 0.6863, 136
2021-08-23, 66, Inc_50-100, 0.6471, 136
2021-08-24, 68, Inc_50-100, 0.6667, 145
2021-08-25, 74, Inc_50-100, 0.7255, 164
2021-08-26, 54, Inc_50-100, 0.5294, 161
