Altersgruppe, Meldedatum, difference, trend, value
35-59, 2020-03-05, , , 2514.3
35-59, 2020-03-06, , , 1821.4
35-59, 2020-03-07, , , 1086.7
35-59, 2020-03-08, , , 858.1
35-59, 2020-03-09, , , 707
35-59, 2020-03-10, , , 768.5
35-59, 2020-03-11, , , 730.3
35-59, 2020-03-12, -1954.7, -39.9878, 559.6
35-59, 2020-03-13, -1283.1, -26.2492, 538.3
35-59, 2020-03-14, -499.6, -10.2201, 587.1
35-59, 2020-03-15, -204, -4.1735, 654.1
35-59, 2020-03-16, -26.8, -0.5483, 680.2
35-59, 2020-03-17, -158.9, -3.25, 609.6
35-59, 2020-03-18, -190.1, -3.8879, 540.2
35-59, 2020-03-19, -54.8, -1.1202, 504.8
35-59, 2020-03-20, -126.2, -2.5812, 412.1
35-59, 2020-03-21, -280, -5.7273, 307.1
35-59, 2020-03-22, -406.9, -8.3242, 247.2
35-59, 2020-03-23, -464.6, -9.5046, 215.6
35-59, 2020-03-24, -443.3, -9.0694, 166.3
35-59, 2020-03-25, -422.4, -8.6402, 117.9
35-59, 2020-03-26, -420.5, -8.6017, 84.3
35-59, 2020-03-27, -352.8, -7.2171, 59.3
35-59, 2020-03-28, -260.4, -5.3276, 46.7
35-59, 2020-03-29, -208.3, -4.2614, 38.9
35-59, 2020-03-30, -181.3, -3.7082, 34.3
35-59, 2020-03-31, -139.4, -2.8521, 26.9
35-59, 2020-04-01, -95.4, -1.951, 22.5
35-59, 2020-04-02, -70.9, -1.4501, 13.4
35-59, 2020-04-03, -50.4, -1.032, 8.9
35-59, 2020-04-04, -43.5, -0.889, 3.2
35-59, 2020-04-05, -39.4, -0.8068, -0.5
35-59, 2020-04-06, -38.5, -0.7875, -4.2
35-59, 2020-04-07, -33.3, -0.6806, -6.4
35-59, 2020-04-08, -33.2, -0.6787, -10.7
35-59, 2020-04-09, -25.7, -0.5254, -12.2
35-59, 2020-04-10, -25.8, -0.5281, -16.9
35-59, 2020-04-11, -26.8, -0.5489, -23.6
35-59, 2020-04-12, -27, -0.5517, -27.5
35-59, 2020-04-13, -24.2, -0.4944, -28.3
35-59, 2020-04-14, -26.3, -0.5371, -32.7
35-59, 2020-04-15, -28.9, -0.591, -39.6
35-59, 2020-04-16, -31.9, -0.653, -44.2
35-59, 2020-04-17, -28.4, -0.5818, -45.4
35-59, 2020-04-18, -17.7, -0.3624, -41.3
35-59, 2020-04-19, -12.7, -0.2594, -40.2
35-59, 2020-04-20, -11.4, -0.2335, -39.7
35-59, 2020-04-21, -0.5, -0.0097, -33.1
35-59, 2020-04-22, 15.1, 0.2354, -24.5
35-59, 2020-04-23, 23.7, 0.3699, -20.4
35-59, 2020-04-24, 22.3, 0.3478, -23.1
35-59, 2020-04-25, 12.9, 0.2019, -28.4
35-59, 2020-04-26, 10.2, 0.1588, -30
35-59, 2020-04-27, 7.9, 0.1228, -31.9
35-59, 2020-04-28, -3.6, -0.0741, -36.8
35-59, 2020-04-29, -15, -0.3078, -39.5
35-59, 2020-04-30, -22.2, -0.4535, -42.6
35-59, 2020-05-01, -16.4, -0.3354, -39.5
35-59, 2020-05-02, -11.9, -0.243, -40.3
35-59, 2020-05-03, -11.1, -0.2277, -41.1
35-59, 2020-05-04, -7.8, -0.1605, -39.7
35-59, 2020-05-05, -2.4, -0.0486, -39.1
35-59, 2020-05-06, 1.2, 0.0182, -38.4
35-59, 2020-05-07, 9.9, 0.155, -32.7
35-59, 2020-05-08, 8.6, 0.1349, -30.8
35-59, 2020-05-09, 19.2, 0.3, -21
35-59, 2020-05-10, 28.9, 0.45, -12.3
35-59, 2020-05-11, 28.8, 0.4493, -10.9
35-59, 2020-05-12, 33, 0.5142, -6.2
35-59, 2020-05-13, 33.4, 0.5206, -5
35-59, 2020-05-14, 25.4, 0.3963, -7.3
35-59, 2020-05-15, 21.4, 0.3345, -9.4
35-59, 2020-05-16, 4.3, 0.0664, -16.8
35-59, 2020-05-17, -10.9, -0.2225, -23.1
35-59, 2020-05-18, -12, -0.2456, -22.9
35-59, 2020-05-19, -19.7, -0.4027, -25.9
35-59, 2020-05-20, -20.8, -0.4251, -25.8
35-59, 2020-05-21, -17.1, -0.3492, -24.3
35-59, 2020-05-22, -19.9, -0.4079, -29.3
35-59, 2020-05-23, -11.6, -0.2368, -28.3
35-59, 2020-05-24, -3.2, -0.0652, -26.3
35-59, 2020-05-25, -4.8, -0.0989, -27.7
35-59, 2020-05-26, -1.8, -0.0365, -27.6
35-59, 2020-05-27, -1, -0.0199, -26.7
35-59, 2020-05-28, -5.3, -0.1094, -29.7
35-59, 2020-05-29, 11.8, 0.1841, -17.5
35-59, 2020-05-30, 13.6, 0.212, -14.7
35-59, 2020-05-31, 14.8, 0.2304, -11.6
35-59, 2020-06-01, 17, 0.2651, -10.7
35-59, 2020-06-02, 10.1, 0.1571, -17.6
35-59, 2020-06-03, -1.4, -0.0294, -28.2
35-59, 2020-06-04, 2.6, 0.041, -27
35-59, 2020-06-05, -12.8, -0.2621, -30.3
35-59, 2020-06-06, -16, -0.3268, -30.7
35-59, 2020-06-07, -21.9, -0.4488, -33.5
35-59, 2020-06-08, -20.8, -0.4263, -31.6
35-59, 2020-06-09, 1, 0.0163, -16.5
35-59, 2020-06-10, 32.3, 0.5037, 4.1
35-59, 2020-06-11, 36.3, 0.5669, 9.3
35-59, 2020-06-12, 30.5, 0.475, 0.1
35-59, 2020-06-13, 27.2, 0.4249, -3.5
35-59, 2020-06-14, 32.6, 0.5085, -0.9
35-59, 2020-06-15, 30.4, 0.4747, -1.1
35-59, 2020-06-16, 7.9, 0.1225, -8.7
35-59, 2020-06-17, -12.9, -0.2647, -8.8
35-59, 2020-06-18, 5.8, 0.0911, 15.1
35-59, 2020-06-19, 54.2, 0.8453, 54.3
35-59, 2020-06-20, 106.3, 1.658, 102.8
35-59, 2020-06-21, 124, 1.9337, 123.1
35-59, 2020-06-22, 127.5, 1.988, 126.3
35-59, 2020-06-23, 145.8, 2.2746, 137.2
35-59, 2020-06-24, 137.4, 2.1434, 128.6
35-59, 2020-06-25, 48.3, 0.7533, 63.4
35-59, 2020-06-26, -26.3, -0.5381, 28
35-59, 2020-06-27, -113.5, -2.3217, -10.7
35-59, 2020-06-28, -147.7, -3.0211, -24.6
35-59, 2020-06-29, -153.1, -3.1324, -26.8
35-59, 2020-06-30, -169.9, -3.4753, -32.7
35-59, 2020-07-01, -167, -3.4158, -38.4
35-59, 2020-07-02, -96.7, -1.9788, -33.3
35-59, 2020-07-03, -61.2, -1.2517, -33.2
35-59, 2020-07-04, -14.8, -0.3035, -25.5
35-59, 2020-07-05, 3.6, 0.0565, -21
35-59, 2020-07-06, 4.6, 0.0717, -22.2
35-59, 2020-07-07, 9.6, 0.1493, -23.1
35-59, 2020-07-08, 19.9, 0.3108, -18.4
35-59, 2020-07-09, 16, 0.2502, -17.3
35-59, 2020-07-10, 17, 0.2655, -16.1
35-59, 2020-07-11, 9.6, 0.1494, -15.9
35-59, 2020-07-12, 5.7, 0.0882, -15.3
35-59, 2020-07-13, 8.4, 0.1307, -13.8
35-59, 2020-07-14, 14.8, 0.2304, -8.4
35-59, 2020-07-15, 12.3, 0.1923, -6.1
35-59, 2020-07-16, 14.6, 0.2276, -2.7
35-59, 2020-07-17, 21.8, 0.3393, 5.6
35-59, 2020-07-18, 30.7, 0.4782, 14.7
35-59, 2020-07-19, 42.5, 0.6629, 27.2
35-59, 2020-07-20, 44.1, 0.6882, 30.3
35-59, 2020-07-21, 39.4, 0.6141, 31
35-59, 2020-07-22, 39.5, 0.6166, 33.4
35-59, 2020-07-23, 44.1, 0.6875, 41.4
35-59, 2020-07-24, 34.4, 0.5363, 40
35-59, 2020-07-25, 29.1, 0.4544, 43.9
35-59, 2020-07-26, 9.8, 0.1523, 37
35-59, 2020-07-27, 7.7, 0.1194, 38
35-59, 2020-07-28, 6.7, 0.104, 37.7
35-59, 2020-07-29, 6.3, 0.098, 39.7
35-59, 2020-07-30, -7.3, -0.1486, 34.2
35-59, 2020-07-31, -5.8, -0.1181, 34.2
35-59, 2020-08-01, -17.3, -0.3538, 26.6
35-59, 2020-08-02, -16.1, -0.3298, 20.8
35-59, 2020-08-03, -18.9, -0.3869, 19.1
35-59, 2020-08-04, -14.2, -0.2912, 23.5
35-59, 2020-08-05, -18.6, -0.3796, 21.2
35-59, 2020-08-06, -16.1, -0.3287, 18.1
35-59, 2020-08-07, -14.7, -0.301, 19.5
35-59, 2020-08-08, -8.5, -0.173, 18.1
35-59, 2020-08-09, -0.8, -0.0164, 20
35-59, 2020-08-10, -0.5, -0.0102, 18.6
35-59, 2020-08-11, -6.5, -0.133, 16.9
35-59, 2020-08-12, -5.9, -0.1203, 15.3
35-59, 2020-08-13, 0.5, 0.0085, 18.6
35-59, 2020-08-14, -3.6, -0.0728, 16
35-59, 2020-08-15, 0.2, 0.0032, 18.3
35-59, 2020-08-16, -2.4, -0.0497, 17.6
35-59, 2020-08-17, 2.9, 0.0446, 21.4
35-59, 2020-08-18, 3.7, 0.058, 20.7
35-59, 2020-08-19, 6.6, 0.1036, 21.9
35-59, 2020-08-20, 1, 0.0159, 19.7
35-59, 2020-08-21, 1.9, 0.0294, 17.8
35-59, 2020-08-22, 1.3, 0.0205, 19.6
35-59, 2020-08-23, 4.7, 0.0726, 22.3
35-59, 2020-08-24, -2.3, -0.0465, 19.1
35-59, 2020-08-25, -7.3, -0.1503, 13.3
35-59, 2020-08-26, -12.8, -0.2616, 9.2
35-59, 2020-08-27, -14.6, -0.2987, 5.1
35-59, 2020-08-28, -14.5, -0.2962, 3.4
35-59, 2020-08-29, -25.1, -0.514, -5.5
35-59, 2020-08-30, -30.9, -0.6311, -8.6
35-59, 2020-08-31, -28.2, -0.5775, -9.1
35-59, 2020-09-01, -23.9, -0.4892, -10.6
35-59, 2020-09-02, -20.5, -0.4196, -11.4
35-59, 2020-09-03, -16.6, -0.3402, -11.6
35-59, 2020-09-04, -15.9, -0.3254, -12.5
35-59, 2020-09-05, -1.4, -0.029, -6.9
35-59, 2020-09-06, 7.1, 0.1102, -1.5
35-59, 2020-09-07, 8.3, 0.1291, -0.8
35-59, 2020-09-08, 15.8, 0.2469, 5.2
35-59, 2020-09-09, 19.8, 0.3093, 8.5
35-59, 2020-09-10, 28.1, 0.4385, 16.5
35-59, 2020-09-11, 32.7, 0.5096, 20.1
35-59, 2020-09-12, 26.9, 0.4193, 20
35-59, 2020-09-13, 16.3, 0.2546, 14.8
35-59, 2020-09-14, 16.7, 0.2603, 15.9
35-59, 2020-09-15, 10, 0.1557, 15.2
35-59, 2020-09-16, 11.6, 0.1806, 20.1
35-59, 2020-09-17, 1.7, 0.0268, 18.3
35-59, 2020-09-18, 5.4, 0.0849, 25.6
35-59, 2020-09-19, 9.3, 0.1446, 29.3
35-59, 2020-09-20, 16.5, 0.257, 31.3
35-59, 2020-09-21, 13.8, 0.2148, 29.7
35-59, 2020-09-22, 11.2, 0.1751, 26.4
35-59, 2020-09-23, -1.9, -0.0394, 18.1
35-59, 2020-09-24, -3.8, -0.078, 14.4
35-59, 2020-09-25, -19.6, -0.4019, 5.9
35-59, 2020-09-26, -24.7, -0.5061, 4.5
35-59, 2020-09-27, -24.8, -0.5069, 6.5
35-59, 2020-09-28, -21.7, -0.4439, 8
35-59, 2020-09-29, -15.6, -0.3196, 10.8
35-59, 2020-09-30, -2.9, -0.0594, 15.2
35-59, 2020-10-01, 4.4, 0.0685, 18.8
35-59, 2020-10-02, 19.1, 0.298, 25
35-59, 2020-10-03, 19.9, 0.3099, 24.4
35-59, 2020-10-04, 16.9, 0.2643, 23.4
35-59, 2020-10-05, 15.6, 0.2438, 23.6
35-59, 2020-10-06, 14.9, 0.2328, 25.7
35-59, 2020-10-07, 19, 0.2961, 34.2
35-59, 2020-10-08, 25.1, 0.3915, 43.9
35-59, 2020-10-09, 25, 0.3894, 50
35-59, 2020-10-10, 37.7, 0.5874, 62.1
35-59, 2020-10-11, 44.7, 0.6977, 68.2
35-59, 2020-10-12, 49, 0.7647, 72.6
35-59, 2020-10-13, 49.9, 0.7789, 75.7
35-59, 2020-10-14, 37.1, 0.5783, 71.3
35-59, 2020-10-15, 22.8, 0.3557, 66.7
35-59, 2020-10-16, 17.7, 0.276, 67.7
35-59, 2020-10-17, 0.5, 0.0082, 62.6
35-59, 2020-10-18, -7.5, -0.1534, 60.7
35-59, 2020-10-19, -13.5, -0.2752, 59.2
35-59, 2020-10-20, -17.1, -0.3498, 58.6
35-59, 2020-10-21, -8.6, -0.1749, 62.7
35-59, 2020-10-22, 1, 0.016, 67.8
35-59, 2020-10-23, 1.9, 0.0297, 69.6
35-59, 2020-10-24, 12, 0.1868, 74.6
35-59, 2020-10-25, 18.5, 0.2886, 79.2
35-59, 2020-10-26, 23.5, 0.3666, 82.7
35-59, 2020-10-27, 26.4, 0.4118, 85
35-59, 2020-10-28, 20.3, 0.3166, 83
35-59, 2020-10-29, 9.5, 0.1489, 77.3
35-59, 2020-10-30, 1.1, 0.0164, 70.7
35-59, 2020-10-31, -12.1, -0.2481, 62.4
35-59, 2020-11-01, -25.2, -0.515, 54
35-59, 2020-11-02, -32.4, -0.6632, 50.3
35-59, 2020-11-03, -40.7, -0.8319, 44.3
35-59, 2020-11-04, -46.1, -0.944, 36.9
35-59, 2020-11-05, -48.8, -0.9989, 28.5
35-59, 2020-11-06, -48.9, -1, 21.8
35-59, 2020-11-07, -45, -0.9212, 17.4
35-59, 2020-11-08, -38.2, -0.7805, 15.9
35-59, 2020-11-09, -37.9, -0.7749, 12.4
35-59, 2020-11-10, -34.6, -0.7082, 9.7
35-59, 2020-11-11, -30.1, -0.6154, 6.8
35-59, 2020-11-12, -23.1, -0.4729, 5.4
35-59, 2020-11-13, -16.9, -0.3453, 4.9
35-59, 2020-11-14, -14.6, -0.2989, 2.8
35-59, 2020-11-15, -14.6, -0.298, 1.3
35-59, 2020-11-16, -11.7, -0.2398, 0.7
35-59, 2020-11-17, -10.5, -0.2155, -0.8
35-59, 2020-11-18, -7.1, -0.1447, -0.3
35-59, 2020-11-19, -5, -0.1016, 0.4
35-59, 2020-11-20, -5.7, -0.1161, -0.8
35-59, 2020-11-21, -2.1, -0.0435, 0.7
35-59, 2020-11-22, -1.1, -0.0233, 0.2
35-59, 2020-11-23, 0.3, 0.0039, 0.9
35-59, 2020-11-24, 3.1, 0.0485, 2.3
35-59, 2020-11-25, 0.9, 0.0134, 0.6
35-59, 2020-11-26, -2.3, -0.0463, -1.9
35-59, 2020-11-27, -1.6, -0.0319, -2.3
35-59, 2020-11-28, -6.3, -0.1288, -5.6
35-59, 2020-11-29, -5.1, -0.1046, -5
35-59, 2020-11-30, -5.8, -0.1186, -4.9
35-59, 2020-12-01, -9.3, -0.1905, -7
35-59, 2020-12-02, -7.4, -0.1521, -6.8
35-59, 2020-12-03, -2.5, -0.0504, -4.3
35-59, 2020-12-04, -0.4, -0.008, -2.7
35-59, 2020-12-05, 7, 0.1093, 1.4
35-59, 2020-12-06, 6.6, 0.1023, 1.6
35-59, 2020-12-07, 7.7, 0.1203, 2.8
35-59, 2020-12-08, 14.9, 0.2329, 7.9
35-59, 2020-12-09, 19, 0.296, 12.1
35-59, 2020-12-10, 19.1, 0.2984, 14.8
35-59, 2020-12-11, 20.6, 0.3208, 17.8
35-59, 2020-12-12, 18.4, 0.2865, 19.7
35-59, 2020-12-13, 21.2, 0.3311, 22.8
35-59, 2020-12-14, 20.4, 0.3181, 23.2
35-59, 2020-12-15, 13.4, 0.2082, 21.2
35-59, 2020-12-16, 8.4, 0.1306, 20.5
35-59, 2020-12-17, 3.8, 0.0594, 18.6
35-59, 2020-12-18, -1.3, -0.0275, 16.5
35-59, 2020-12-19, -4.9, -0.0996, 14.9
35-59, 2020-12-20, -10.1, -0.206, 12.8
35-59, 2020-12-21, -10.9, -0.2234, 12.3
35-59, 2020-12-22, -9.3, -0.1913, 11.9
35-59, 2020-12-23, -10.2, -0.2082, 10.3
35-59, 2020-12-24, -8.7, -0.1782, 9.9
35-59, 2020-12-25, -14.7, -0.3009, 1.8
35-59, 2020-12-26, -24.8, -0.5068, -9.9
35-59, 2020-12-27, -29.7, -0.6074, -16.9
35-59, 2020-12-28, -32.5, -0.6646, -20.2
35-59, 2020-12-29, -35.1, -0.7183, -23.2
35-59, 2020-12-30, -35.4, -0.7248, -25.1
35-59, 2020-12-31, -38.3, -0.7836, -28.4
35-59, 2021-01-01, -27.2, -0.5575, -25.5
35-59, 2021-01-02, -9.4, -0.1929, -19.3
35-59, 2021-01-03, 2, 0.0315, -14.9
35-59, 2021-01-04, 7.3, 0.1133, -12.9
35-59, 2021-01-05, 11.8, 0.1843, -11.4
35-59, 2021-01-06, 14.7, 0.2289, -10.4
