Altersgruppe, Meldedatum, difference, trend, value
60-79, 2020-03-06, , , 0.0941
60-79, 2020-03-07, , , 0.1495
60-79, 2020-03-08, , , 0.1994
60-79, 2020-03-09, , , 0.2049
60-79, 2020-03-10, , , 0.2492
60-79, 2020-03-11, , , 0.3046
60-79, 2020-03-12, , , 0.4375
60-79, 2020-03-13, 0.4596, 0.1021, 0.5538
60-79, 2020-03-14, 0.5095, 0.1132, 0.659
60-79, 2020-03-15, 0.5206, 0.1156, 0.7199
60-79, 2020-03-16, 0.6535, 0.1451, 0.8584
60-79, 2020-03-17, 1.0079, 0.2239, 1.2571
60-79, 2020-03-18, 1.3568, 0.3014, 1.6614
60-79, 2020-03-19, 1.7334, 0.385, 2.1709
60-79, 2020-03-20, 2.2705, 0.5043, 2.8243
60-79, 2020-03-21, 2.8188, 0.6261, 3.4778
60-79, 2020-03-22, 3.4834, 0.7737, 4.2033
60-79, 2020-03-23, 3.9098, 0.8684, 4.7681
60-79, 2020-03-24, 4.2587, 0.9459, 5.5158
60-79, 2020-03-25, 5.0174, 1.1144, 6.6787
60-79, 2020-03-26, 5.7428, 1.2755, 7.9137
60-79, 2020-03-27, 6.3575, 1.4121, 9.1819
60-79, 2020-03-28, 6.9889, 1.5523, 10.4667
60-79, 2020-03-29, 7.382, 1.6396, 11.5853
60-79, 2020-03-30, 7.5316, 1.6728, 12.2997
60-79, 2020-03-31, 7.5039, 1.6667, 13.0197
60-79, 2020-04-01, 7.371, 1.6371, 14.0497
60-79, 2020-04-02, 6.5181, 1.4477, 14.4318
60-79, 2020-04-03, 5.4216, 1.2042, 14.6035
60-79, 2020-04-04, 4.1756, 0.9274, 14.6423
60-79, 2020-04-05, 2.5862, 0.5744, 14.1715
60-79, 2020-04-06, 1.4897, 0.3309, 13.7894
60-79, 2020-04-07, 0.504, 0.1119, 13.5236
60-79, 2020-04-08, -1.4232, -0.3487, 12.6265
60-79, 2020-04-09, -2.2927, -0.5617, 12.1391
60-79, 2020-04-10, -2.9849, -0.7313, 11.6186
60-79, 2020-04-11, -4.0981, -1.0041, 10.5442
60-79, 2020-04-12, -4.0814, -1, 10.0901
60-79, 2020-04-13, -4.0095, -0.9824, 9.78
60-79, 2020-04-14, -4.5799, -1.1221, 8.9437
60-79, 2020-04-15, -4.2753, -1.0475, 8.3512
60-79, 2020-04-16, -4.1756, -1.0231, 7.9635
60-79, 2020-04-17, -4.0814, -1, 7.5371
60-79, 2020-04-18, -3.0791, -0.7544, 7.4651
60-79, 2020-04-19, -2.8686, -0.7028, 7.2214
60-79, 2020-04-20, -2.6804, -0.6567, 7.0996
60-79, 2020-04-21, -1.9217, -0.4708, 7.0221
60-79, 2020-04-22, -1.7334, -0.4247, 6.6178
60-79, 2020-04-23, -1.905, -0.4668, 6.0585
60-79, 2020-04-24, -2.1819, -0.5346, 5.3552
60-79, 2020-04-25, -2.4644, -0.6038, 5.0007
60-79, 2020-04-26, -2.5641, -0.6282, 4.6574
60-79, 2020-04-27, -2.8188, -0.6906, 4.2808
60-79, 2020-04-28, -2.8742, -0.7042, 4.1479
60-79, 2020-04-29, -2.6859, -0.6581, 3.9319
60-79, 2020-04-30, -2.4644, -0.6038, 3.5941
60-79, 2020-05-01, -1.8164, -0.445, 3.5387
60-79, 2020-05-02, -1.8164, -0.445, 3.1843
60-79, 2020-05-03, -1.7112, -0.4193, 2.9462
60-79, 2020-05-04, -1.4343, -0.3514, 2.8465
60-79, 2020-05-05, -1.5838, -0.3881, 2.5641
60-79, 2020-05-06, -1.5562, -0.3813, 2.3758
60-79, 2020-05-07, -1.3568, -0.3324, 2.2373
60-79, 2020-05-08, -1.4066, -0.3446, 2.1321
60-79, 2020-05-09, -1.0522, -0.2578, 2.1321
60-79, 2020-05-10, -0.8528, -0.209, 2.0933
60-79, 2020-05-11, -0.7255, -0.1777, 2.121
60-79, 2020-05-12, -0.5649, -0.1384, 1.9992
60-79, 2020-05-13, -0.4541, -0.1113, 1.9217
60-79, 2020-05-14, -0.4873, -0.1194, 1.75
60-79, 2020-05-15, -0.5704, -0.1398, 1.5617
60-79, 2020-05-16, -0.6812, -0.1669, 1.4509
60-79, 2020-05-17, -0.7199, -0.1764, 1.3734
60-79, 2020-05-18, -0.8362, -0.2049, 1.2848
60-79, 2020-05-19, -0.7587, -0.1859, 1.2405
60-79, 2020-05-20, -0.8418, -0.2062, 1.0799
60-79, 2020-05-21, -0.6756, -0.1655, 1.0744
