Altersgruppe, Meldedatum, difference, trend, value
5-14, 2020-03-21, , , 0.1346
5-14, 2020-03-23, , , 0.1077
5-14, 2020-03-24, , , 0.1211
5-14, 2020-03-25, , , 0.1615
5-14, 2020-03-26, , , 0.2153
5-14, 2020-03-27, , , 0.2153
5-14, 2020-03-29, , , 0.2288
5-14, 2020-03-30, 0.0942, 0.1892, 0.2288
5-14, 2020-03-31, 0.1346, 0.2703, 0.2423
5-14, 2020-04-01, 0.1077, 0.2162, 0.2288
5-14, 2020-04-04, 0.0942, 0.1892, 0.2557
5-14, 2020-04-05, 0.0135, 0.027, 0.2288
5-14, 2020-04-06, 0.0538, 0.1081, 0.2692
5-14, 2020-04-07, 0.0538, 0.1081, 0.2826
5-14, 2020-04-08, 0.0673, 0.1351, 0.2961
5-14, 2020-04-09, 0.0673, 0.1351, 0.3096
5-14, 2020-04-10, 0.0808, 0.1622, 0.3096
5-14, 2020-04-15, 0.0135, 0.027, 0.2692
5-14, 2020-04-16, , , 0.2288
5-14, 2020-04-17, -0.0538, -0.0615, 0.2153
5-14, 2020-04-18, -0.0673, -0.0769, 0.2153
5-14, 2020-04-19, -0.0808, -0.0923, 0.2153
5-14, 2020-04-21, -0.0942, -0.1077, 0.2153
5-14, 2020-04-22, -0.0538, -0.0615, 0.2557
5-14, 2020-04-23, -0.0135, -0.0154, 0.2557
5-14, 2020-04-24, 0.0269, 0.0541, 0.2557
5-14, 2020-04-25, 0.0404, 0.0811, 0.2557
5-14, 2020-04-27, 0.0135, 0.027, 0.2288
5-14, 2020-04-28, , , 0.2153
5-14, 2020-04-30, -0.0269, -0.0308, 0.1884
5-14, 2020-05-01, -0.0673, -0.0769, 0.1884
5-14, 2020-05-02, -0.0942, -0.1077, 0.1615
5-14, 2020-05-04, -0.0942, -0.1077, 0.1615
5-14, 2020-05-07, -0.1211, -0.1385, 0.1346
5-14, 2020-05-08, -0.0673, -0.0769, 0.1615
5-14, 2020-05-09, -0.0404, -0.0462, 0.175
5-14, 2020-05-10, -0.0135, -0.0154, 0.175
5-14, 2020-05-12, -0.0538, -0.0615, 0.1346
5-14, 2020-05-13, , , 0.1615
5-14, 2020-05-14, 0.0269, 0.0541, 0.1884
5-14, 2020-05-15, 0.0538, 0.1081, 0.1884
5-14, 2020-05-16, 0.0538, 0.1081, 0.2153
5-14, 2020-05-17, 0.0538, 0.1081, 0.2288
5-14, 2020-05-18, 0.0673, 0.1351, 0.2423
5-14, 2020-05-21, 0.1211, 0.2432, 0.2557
5-14, 2020-06-02, 0.0673, 0.1351, 0.2288
5-14, 2020-06-05, 0.0135, 0.027, 0.2019
5-14, 2020-06-08, 0.0404, 0.0811, 0.2288
5-14, 2020-06-10, -0.0269, -0.0308, 0.1884
5-14, 2020-06-12, -0.0673, -0.0769, 0.1615
5-14, 2020-06-13, -0.0942, -0.1077, 0.1481
5-14, 2020-06-15, -0.1211, -0.1385, 0.1346
5-14, 2020-06-19, -0.0808, -0.0923, 0.1481
5-14, 2020-06-21, -0.0538, -0.0615, 0.1481
5-14, 2020-06-23, -0.0942, -0.1077, 0.1346
5-14, 2020-06-24, -0.0404, -0.0462, 0.1481
5-14, 2020-06-29, , , 0.1615
5-14, 2020-06-30, 0.0135, 0.027, 0.1615
5-14, 2020-07-02, 0.0404, 0.0811, 0.175
5-14, 2020-07-06, 0.0135, 0.027, 0.1615
5-14, 2020-07-08, 0.0135, 0.027, 0.1615
5-14, 2020-07-09, 0.0135, 0.027, 0.1481
5-14, 2020-07-11, -0.0269, -0.0308, 0.1211
5-14, 2020-07-12, -0.0538, -0.0615, 0.1077
5-14, 2020-07-13, -0.0404, -0.0462, 0.1211
5-14, 2020-07-14, -0.0673, -0.0769, 0.1077
5-14, 2020-07-16, -0.0269, -0.0308, 0.1346
5-14, 2020-07-20, -0.0269, -0.0308, 0.1346
5-14, 2020-07-21, -0.0135, -0.0154, 0.1346
5-14, 2020-07-23, 0.0404, 0.0811, 0.1615
5-14, 2020-07-24, 0.0538, 0.1081, 0.1615
5-14, 2020-07-25, 0.0538, 0.1081, 0.175
5-14, 2020-07-29, 0.0673, 0.1351, 0.175
5-14, 2020-07-31, 0.0269, 0.0541, 0.1615
5-14, 2020-08-03, 0.0404, 0.0811, 0.175
5-14, 2020-08-05, 0.0404, 0.0811, 0.175
5-14, 2020-08-06, -0.0135, -0.0154, 0.1481
5-14, 2020-08-08, -0.0135, -0.0154, 0.1481
5-14, 2020-08-11, -0.0404, -0.0462, 0.1346
5-14, 2020-08-12, -0.0404, -0.0462, 0.1346
5-14, 2020-08-13, -0.0135, -0.0154, 0.1481
5-14, 2020-08-14, -0.0135, -0.0154, 0.1615
5-14, 2020-08-15, , , 0.175
5-14, 2020-08-16, 0.0404, 0.0811, 0.1884
5-14, 2020-08-19, 0.0538, 0.1081, 0.2019
5-14, 2020-08-20, 0.0673, 0.1351, 0.2019
5-14, 2020-08-21, 0.0673, 0.1351, 0.2019
5-14, 2020-08-22, 0.0538, 0.1081, 0.2019
5-14, 2020-08-23, 0.0404, 0.0811, 0.2019
5-14, 2020-08-25, 0.0404, 0.0811, 0.2153
5-14, 2020-08-26, 0.0269, 0.0541, 0.2153
5-14, 2020-08-31, 0.0269, 0.0541, 0.2288
5-14, 2020-09-01, 0.0135, 0.027, 0.2153
5-14, 2020-09-02, 0.0135, 0.027, 0.2153
5-14, 2020-09-03, -0.0135, -0.0154, 0.1884
5-14, 2020-09-04, -0.0404, -0.0462, 0.1615
5-14, 2020-09-05, -0.0673, -0.0769, 0.1481
5-14, 2020-09-06, -0.0808, -0.0923, 0.1346
5-14, 2020-09-07, -0.1211, -0.1385, 0.1077
5-14, 2020-09-09, -0.0673, -0.0769, 0.1481
5-14, 2020-09-10, -0.0673, -0.0769, 0.1481
5-14, 2020-09-11, -0.0135, -0.0154, 0.175
5-14, 2020-09-13, 0.0404, 0.0811, 0.2019
5-14, 2020-09-14, 0.0404, 0.0811, 0.1884
5-14, 2020-09-15, 0.0538, 0.1081, 0.1884
5-14, 2020-09-16, 0.0808, 0.1622, 0.1884
5-14, 2020-09-17, 0.0135, 0.027, 0.1615
5-14, 2020-09-18, 0.0404, 0.0811, 0.1884
5-14, 2020-09-19, 0.0135, 0.027, 0.1884
5-14, 2020-09-22, -0.0404, -0.0462, 0.1615
5-14, 2020-09-23, -0.0135, -0.0154, 0.175
5-14, 2020-09-24, -0.0135, -0.0154, 0.175
5-14, 2020-09-26, -0.0135, -0.0154, 0.175
5-14, 2020-09-27, 0.0135, 0.027, 0.175
5-14, 2020-09-30, -0.0269, -0.0308, 0.1615
5-14, 2020-10-03, -0.0135, -0.0154, 0.175
5-14, 2020-10-04, 0.0404, 0.0811, 0.2019
