Meldedatum, difference, group, trend, value
2020-03-05, , Inc_100-200, , 
2020-03-06, , Inc_100-200, , 
2020-03-07, , Inc_100-200, , 
2020-03-08, , Inc_100-200, , 
2020-03-09, , Inc_100-200, , 
2020-03-10, , Inc_100-200, , 
2020-03-11, , Inc_100-200, , 1
2020-03-12, 1, Inc_100-200, 0.0079, 1
2020-03-13, 1, Inc_100-200, 0.0079, 1
2020-03-14, 1, Inc_100-200, 0.0079, 1
2020-03-15, 1, Inc_100-200, 0.0079, 1
2020-03-16, 1, Inc_100-200, 0.0079, 1
2020-03-17, 1, Inc_100-200, 0.0079, 1
2020-03-18, , Inc_100-200, , 1
2020-03-19, 1, Inc_100-200, 0.0079, 2
2020-03-20, 1, Inc_100-200, 0.0079, 2
2020-03-21, 1, Inc_100-200, 0.0079, 2
2020-03-22, 2, Inc_100-200, 0.0157, 3
2020-03-23, 3, Inc_100-200, 0.0236, 4
2020-03-24, 2, Inc_100-200, 0.0157, 3
2020-03-25, 5, Inc_100-200, 0.0394, 6
2020-03-26, 8, Inc_100-200, 0.063, 10
2020-03-27, 9, Inc_100-200, 0.0709, 11
2020-03-28, 14, Inc_100-200, 0.1102, 16
2020-03-29, 14, Inc_100-200, 0.1102, 17
2020-03-30, 14, Inc_100-200, 0.1102, 18
2020-03-31, 15, Inc_100-200, 0.1181, 18
2020-04-01, 17, Inc_100-200, 0.1339, 23
2020-04-02, 18, Inc_100-200, 0.1417, 28
2020-04-03, 19, Inc_100-200, 0.1496, 30
2020-04-04, 19, Inc_100-200, 0.1496, 35
2020-04-05, 11, Inc_100-200, 0.0866, 28
2020-04-06, 10, Inc_100-200, 0.0787, 28
2020-04-07, 11, Inc_100-200, 0.0866, 29
2020-04-08, 5, Inc_100-200, 0.0394, 28
2020-04-09, -2, Inc_100-200, -0.0157, 26
2020-04-10, -11, Inc_100-200, -0.0866, 19
2020-04-11, -17, Inc_100-200, -0.1339, 18
2020-04-12, -9, Inc_100-200, -0.0709, 19
2020-04-13, -11, Inc_100-200, -0.0866, 17
2020-04-14, -14, Inc_100-200, -0.1102, 15
2020-04-15, -15, Inc_100-200, -0.1181, 13
2020-04-16, -16, Inc_100-200, -0.126, 10
2020-04-17, -10, Inc_100-200, -0.0787, 9
2020-04-18, -12, Inc_100-200, -0.0945, 6
2020-04-19, -14, Inc_100-200, -0.1102, 5
2020-04-20, -11, Inc_100-200, -0.0866, 6
