Meldedatum, difference, trend, value
2020-03-06, , , 0.1106
2020-03-07, , , 0.1611
2020-03-08, , , 0.1816
2020-03-09, , , 0.1948
2020-03-10, , , 0.2224
2020-03-11, , , 0.2705
2020-03-12, , , 0.3222
2020-03-13, 0.2814, 0.1101, 0.392
2020-03-14, 0.3174, 0.1242, 0.4786
2020-03-15, 0.3655, 0.143, 0.5471
2020-03-16, 0.4425, 0.1731, 0.6373
2020-03-17, 0.6096, 0.2385, 0.8321
2020-03-18, 0.7683, 0.3006, 1.0389
2020-03-19, 1.0401, 0.4069, 1.3623
2020-03-20, 1.3022, 0.5094, 1.6942
2020-03-21, 1.5595, 0.6101, 2.0381
2020-03-22, 1.883, 0.7366, 2.4301
2020-03-23, 2.0513, 0.8024, 2.6886
2020-03-24, 2.2148, 0.8664, 3.0469
2020-03-25, 2.5671, 1.0042, 3.606
2020-03-26, 2.8353, 1.1091, 4.1976
2020-03-27, 3.0902, 1.2088, 4.7844
2020-03-28, 3.3343, 1.3043, 5.3723
2020-03-29, 3.4256, 1.3401, 5.8557
2020-03-30, 3.5086, 1.3725, 6.1972
2020-03-31, 3.5495, 1.3885, 6.5964
2020-04-01, 3.505, 1.3711, 7.111
2020-04-02, 3.1792, 1.2437, 7.3767
2020-04-03, 2.7571, 1.0786, 7.5415
2020-04-04, 2.2822, 0.8928, 7.6545
2020-04-05, 1.6593, 0.6491, 7.515
2020-04-06, 1.1567, 0.4525, 7.3539
2020-04-07, 0.683, 0.2672, 7.2794
2020-04-08, -0.1287, -0.057, 6.9824
2020-04-09, -0.5892, -0.2609, 6.7876
2020-04-10, -0.9751, -0.4318, 6.5663
2020-04-11, -1.6509, -0.7311, 6.0036
2020-04-12, -1.723, -0.763, 5.792
2020-04-13, -1.6401, -0.7263, 5.7138
2020-04-14, -2.0261, -0.8972, 5.2533
2020-04-15, -2.085, -0.9233, 4.8974
2020-04-16, -2.1307, -0.9436, 4.6569
2020-04-17, -2.1691, -0.9606, 4.3972
2020-04-18, -1.616, -0.7157, 4.3876
2020-04-19, -1.5739, -0.697, 4.218
2020-04-20, -1.6389, -0.7258, 4.0749
2020-04-21, -1.1375, -0.5037, 4.1158
2020-04-22, -0.9956, -0.4409, 3.9018
2020-04-23, -1.0485, -0.4643, 3.6084
2020-04-24, -1.1074, -0.4904, 3.2898
2020-04-25, -1.3407, -0.5937, 3.0469
2020-04-26, -1.3347, -0.5911, 2.8834
2020-04-27, -1.3731, -0.6081, 2.7018
2020-04-28, -1.6317, -0.7226, 2.4842
2020-04-29, -1.5307, -0.6778, 2.3711
2020-04-30, -1.4766, -0.6539, 2.1319
2020-05-01, -1.224, -0.5421, 2.0657
2020-05-02, -1.188, -0.5261, 1.8589
