Meldedatum, difference, trend, value
2020-03-05, , , 0.5
2020-03-06, , , 0.7
2020-03-07, , , 0.9
2020-03-08, , , 1
2020-03-09, , , 1.1
2020-03-10, , , 1.4
2020-03-11, , , 2.1
2020-03-12, 1.614, 0.0297, 2.8
2020-03-13, 2.1504, 0.0395, 3.7
2020-03-14, 2.9285, 0.0538, 5.3
2020-03-15, 3.6405, 0.0669, 6.7
2020-03-16, 4.9213, 0.0905, 7.7
2020-03-17, 6.4944, 0.1194, 9.8
2020-03-18, 6.6784, 0.1228, 12.7
2020-03-19, 8.4259, 0.1549, 16.1
2020-03-20, 10.2696, 0.1888, 19.8
2020-03-21, 11.0754, 0.2036, 22.9
2020-03-22, 11.2137, 0.2061, 25.4
2020-03-23, 13.5914, 0.2498, 26.9
2020-03-24, 15.2607, 0.2805, 29
2020-03-25, 16.0809, 0.2956, 31.2
2020-03-26, 15.4242, 0.2835, 33.7
2020-03-27, 15.1512, 0.2785, 35.9
2020-03-28, 16.2252, 0.2982, 38.2
2020-03-29, 16.1037, 0.296, 39.9
2020-03-30, 15.3112, 0.2814, 40.8
2020-03-31, 13.1055, 0.2409, 41.3
2020-04-01, 12.2119, 0.2245, 42.7
2020-04-02, 10.8697, 0.1998, 43.4
2020-04-03, 9.1186, 0.1676, 44.2
2020-04-04, 6.3862, 0.1174, 44.5
2020-04-05, 6.9911, 0.1285, 44
2020-04-06, 4.7734, 0.0877, 43.4
2020-04-07, 3.1907, 0.0587, 42.8
2020-04-08, 0.2947, 0.0054, 41.8
2020-04-09, -1.7511, -0.031, 40.6
2020-04-10, -3.6176, -0.0641, 38.6
2020-04-11, -6.1312, -0.1086, 35.2
2020-04-12, -9.3135, -0.165, 33.4
2020-04-13, -9.999, -0.1772, 32.6
2020-04-14, -11.4807, -0.2034, 30.2
2020-04-15, -12.3755, -0.2193, 26.9
2020-04-16, -13.7549, -0.2437, 24.5
2020-04-17, -14.2516, -0.2525, 22.7
2020-04-18, -11.5384, -0.2044, 22.4
2020-04-19, -10.4235, -0.1847, 21.4
2020-04-20, -10.355, -0.1835, 20.8
2020-04-21, -8.2287, -0.1458, 21
2020-04-22, -5.3074, -0.094, 20.6
2020-04-23, -3.5623, -0.0631, 19.6
2020-04-24, -3.0223, -0.0535, 18
2020-04-25, -4.5353, -0.0804, 16.7
2020-04-26, -4.2899, -0.076, 15.7
2020-04-27, -4.8395, -0.0857, 14.8
2020-04-28, -5.768, -0.1022, 14.1
2020-04-29, -6.6051, -0.117, 13.3
2020-04-30, -6.6965, -0.1186, 12
2020-05-01, -5.8594, -0.1038, 11.2
2020-05-02, -5.7019, -0.101, 10.1
2020-05-03, -5.9292, -0.1051, 9.3
2020-05-04, -5.4553, -0.0967, 8.9
2020-05-05, -5.3146, -0.0942, 8.5
2020-05-06, -4.8323, -0.0856, 8
2020-05-07, -3.9255, -0.0696, 7.8
2020-05-08, -3.7535, -0.0665, 7.5
2020-05-09, -2.2093, -0.0391, 7.5
2020-05-10, -1.531, -0.0271, 7.6
2020-05-11, -1.4685, -0.026, 7.5
2020-05-12, -0.9549, -0.0169, 7.4
2020-05-13, -0.7288, -0.0129, 7.2
2020-05-14, -0.7577, -0.0134, 6.8
2020-05-15, -0.8022, -0.0142, 6.3
2020-05-16, -1.5587, -0.0276, 6
2020-05-17, -1.6693, -0.0296, 5.8
2020-05-18, -1.7559, -0.0311, 5.7
2020-05-19, -1.9904, -0.0353, 5.6
2020-05-20, -1.6501, -0.0292, 5.4
2020-05-21, -1.4973, -0.0265, 5.3
2020-05-22, -1.4913, -0.0264, 4.8
2020-05-23, -1.1618, -0.0206, 4.6
2020-05-24, -1.0944, -0.0194, 4.4
2020-05-25, -1.0992, -0.0195, 4.3
2020-05-26, -0.9802, -0.0174, 4.2
2020-05-27, -1.341, -0.0238, 4
2020-05-28, -1.2375, -0.0219, 3.8
2020-05-29, -0.6254, -0.0111, 4
2020-05-30, -0.6194, -0.011, 3.9
2020-05-31, -0.6555, -0.0116, 3.9
2020-06-01, -0.5123, -0.0091, 3.9
2020-06-02, -0.5833, -0.0103, 3.5
2020-06-03, -0.5556, -0.0098, 3.1
2020-06-04, -0.7685, -0.0136, 3
2020-06-05, -0.973, -0.0172, 3
2020-06-06, -0.9212, -0.0163, 3
2020-06-07, -0.9224, -0.0163, 2.8
2020-06-08, -1.009, -0.0179, 2.8
2020-06-09, -0.5424, -0.0096, 3
2020-06-10, -0.0914, -0.0016, 3.2
2020-06-11, 0.3115, 0.0057, 3.2
2020-06-12, 0.0277, 0.0005, 2.9
2020-06-13, -0.0926, -0.0016, 2.8
2020-06-14, -0.0625, -0.0011, 2.8
2020-06-15, -0.0565, -0.001, 2.8
2020-06-16, -0.2189, -0.0039, 2.8
2020-06-17, -0.3416, -0.0061, 2.9
2020-06-18, -0.3416, -0.0061, 3.3
2020-06-19, 0.534, 0.0098, 3.9
2020-06-20, 0.9537, 0.0175, 4.7
2020-06-21, 1.4757, 0.0271, 5
2020-06-22, 1.8786, 0.0345, 5
2020-06-23, 2.1131, 0.0388, 5.3
2020-06-24, 2.1612, 0.0397, 5.3
2020-06-25, 1.543, 0.0284, 4.9
2020-06-26, 0.7841, 0.0144, 4.6
2020-06-27, 0.3031, 0.0056, 4.1
2020-06-28, -0.451, -0.008, 3.8
2020-06-29, -0.8912, -0.0158, 3.8
2020-06-30, -1.2279, -0.0218, 3.8
2020-07-01, -1.3073, -0.0232, 3.7
2020-07-02, -0.7986, -0.0141, 3.6
2020-07-03, -0.7637, -0.0135, 3.5
2020-07-04, -0.7577, -0.0134, 3.3
2020-07-05, -0.6049, -0.0107, 3.3
2020-07-06, -0.5797, -0.0103, 3.2
2020-07-07, -0.5893, -0.0104, 3.1
2020-07-08, -0.5244, -0.0093, 3
2020-07-09, -0.5496, -0.0097, 3
2020-07-10, -0.4739, -0.0084, 2.9
2020-07-11, -0.3548, -0.0063, 2.9
2020-07-12, -0.2947, -0.0052, 2.9
2020-07-13, -0.2983, -0.0053, 2.9
2020-07-14, -0.1371, -0.0024, 2.9
2020-07-15, -0.1227, -0.0022, 3
2020-07-16, 0.006, 0.0001, 3.1
2020-07-17, 0.2598, 0.0048, 3.3
2020-07-18, 0.451, 0.0083, 3.4
2020-07-19, 0.4077, 0.0075, 3.6
2020-07-20, 0.5292, 0.0097, 3.6
2020-07-21, 0.6434, 0.0118, 3.8
2020-07-22, 0.6795, 0.0125, 3.9
2020-07-23, 0.6482, 0.0119, 4
2020-07-24, 0.7697, 0.0141, 4.2
2020-07-25, 0.9261, 0.017, 4.6
2020-07-26, 0.8864, 0.0163, 4.7
2020-07-27, 0.9513, 0.0175, 4.7
2020-07-28, 0.9645, 0.0177, 4.8
2020-07-29, 1.1678, 0.0215, 5.1
2020-07-30, 1.353, 0.0249, 5.3
2020-07-31, 1.2472, 0.0229, 5.5
2020-08-01, 1.0644, 0.0196, 5.7
2020-08-02, 1.0752, 0.0198, 5.7
2020-08-03, 1.0499, 0.0193, 5.8
2020-08-04, 1.2387, 0.0228, 6.1
2020-08-05, 1.0415, 0.0191, 6.4
2020-08-06, 0.9802, 0.018, 6.6
2020-08-07, 1.1257, 0.0207, 7
2020-08-08, 1.2604, 0.0232, 7.1
2020-08-09, 1.3759, 0.0253, 7.3
2020-08-10, 1.3578, 0.025, 7.3
2020-08-11, 1.1245, 0.0207, 7.7
2020-08-12, 1.46, 0.0268, 8
2020-08-13, 1.691, 0.0311, 8.5
2020-08-14, 1.6777, 0.0308, 8.9
2020-08-15, 1.964, 0.0361, 9.3
2020-08-16, 1.8834, 0.0346, 9.4
2020-08-17, 2.0133, 0.037, 9.6
2020-08-18, 2.1828, 0.0401, 10.1
2020-08-19, 2.2334, 0.0411, 10.5
2020-08-20, 2.0602, 0.0379, 10.8
2020-08-21, 1.6609, 0.0305, 10.9
2020-08-22, 1.905, 0.035, 11.3
2020-08-23, 2.0337, 0.0374, 11.5
2020-08-24, 1.9928, 0.0366, 11.5
2020-08-25, 1.2832, 0.0236, 11.4
2020-08-26, 0.9561, 0.0176, 11.3
2020-08-27, 0.4378, 0.008, 11.2
2020-08-28, 0.4306, 0.0079, 11.1
2020-08-29, -0.5713, -0.0101, 10.8
2020-08-30, -0.7493, -0.0133, 10.7
2020-08-31, -0.9453, -0.0167, 10.6
2020-09-01, -0.8443, -0.015, 10.3
2020-09-02, -1.1317, -0.0201, 10.1
2020-09-03, -1.2159, -0.0215, 9.9
2020-09-04, -1.2436, -0.022, 9.9
2020-09-05, -0.9946, -0.0176, 10
2020-09-06, -0.6651, -0.0118, 10.3
2020-09-07, -0.3909, -0.0069, 10.4
2020-09-08, 0.2261, 0.0042, 10.6
2020-09-09, 0.2959, 0.0054, 10.7
2020-09-10, 1.2183, 0.0224, 11.1
2020-09-11, 1.2808, 0.0235, 11.2
2020-09-12, 1.4444, 0.0266, 11.4
2020-09-13, 1.0704, 0.0197, 11.5
2020-09-14, 1.1582, 0.0213, 11.7
2020-09-15, 0.7962, 0.0146, 11.8
2020-09-16, 1.5851, 0.0291, 12.6
2020-09-17, 1.5755, 0.029, 13.1
2020-09-18, 2.0662, 0.038, 14
2020-09-19, 2.6483, 0.0487, 14.7
2020-09-20, 2.9983, 0.0551, 14.9
2020-09-21, 2.7842, 0.0512, 14.8
2020-09-22, 3.1438, 0.0578, 15
2020-09-23, 2.255, 0.0415, 14.8
2020-09-24, 1.6873, 0.031, 14.8
2020-09-25, 1.0331, 0.019, 14.8
2020-09-26, 0.6386, 0.0117, 15
2020-09-27, 0.4991, 0.0092, 15.5
2020-09-28, 0.9032, 0.0166, 15.7
2020-09-29, 1.0511, 0.0193, 15.9
2020-09-30, 1.2772, 0.0235, 16.3
2020-10-01, 1.6982, 0.0312, 17
2020-10-02, 2.2466, 0.0413, 17.6
2020-10-03, 2.1937, 0.0403, 18.3
2020-10-04, 2.7685, 0.0509, 18.8
2020-10-05, 2.777, 0.051, 19.1
2020-10-06, 3.258, 0.0599, 19.8
2020-10-07, 4.0987, 0.0753, 21.6
2020-10-08, 5.3158, 0.0977, 23.7
2020-10-09, 6.9153, 0.1271, 25.8
2020-10-10, 8.7723, 0.1613, 28.3
2020-10-11, 9.7116, 0.1785, 30.1
2020-10-12, 10.6641, 0.196, 31.4
2020-10-13, 11.7621, 0.2162, 33.5
2020-10-14, 12.8553, 0.2363, 35.7
2020-10-15, 13.8475, 0.2545, 39
2020-10-16, 15.0791, 0.2772, 42.9
2020-10-17, 16.2288, 0.2983, 46.4
2020-10-18, 17.043, 0.3133, 48.9
2020-10-19, 17.9583, 0.3301, 50.6
2020-10-20, 19.0635, 0.3504, 53.3
2020-10-21, 19.8765, 0.3654, 58.2
2020-10-22, 22.182, 0.4077, 64.4
2020-10-23, 23.0287, 0.4233, 71.7
2020-10-24, 27.8105, 0.5112, 79
2020-10-25, 32.0283, 0.5887, 85.5
2020-10-26, 35.5461, 0.6534, 90
2020-10-27, 38.3483, 0.7049, 96.7
2020-10-28, 42.3063, 0.7777, 104.5
2020-10-29, 42.7561, 0.7859, 112.7
2020-10-30, 44.6094, 0.82, 119.8
2020-10-31, 42.5552, 0.7822, 126.3
2020-11-01, 39.6676, 0.7292, 129.8
2020-11-02, 39.1505, 0.7197, 133.5
2020-11-03, 37.2262, 0.6843, 137.4
2020-11-04, 32.1594, 0.5911, 141.5
2020-11-05, 27.8057, 0.5111, 143.8
2020-11-06, 23.8309, 0.4381, 146.8
2020-11-07, 22.3985, 0.4117, 149.4
2020-11-08, 21.0154, 0.3863, 151.7
2020-11-09, 18.8735, 0.3469, 151.2
2020-11-10, 14.9071, 0.274, 152.1
2020-11-11, 12.3574, 0.2272, 152.4
2020-11-12, 12.1193, 0.2228, 154.2
2020-11-13, 11.714, 0.2153, 155.7
2020-11-14, 8.0278, 0.1476, 155.4
2020-11-15, 6.9322, 0.1274, 155.2
2020-11-16, 4.3344, 0.0797, 153.7
2020-11-17, 2.3187, 0.0426, 152.1
2020-11-18, 0.7661, 0.0141, 153
2020-11-19, 0.0156, 0.0003, 154.2
2020-11-20, -1.4252, -0.0253, 154.5
2020-11-21, -0.5063, -0.009, 155.6
2020-11-22, -1.8509, -0.0328, 154.4
2020-11-23, -0.2189, -0.0039, 154.4
2020-11-24, 0.4113, 0.0076, 154.8
2020-11-25, 0.6963, 0.0128, 153.7
2020-11-26, -1.1257, -0.0199, 151.8
2020-11-27, -2.4991, -0.0443, 150.6
2020-11-28, -4.9815, -0.0883, 148
2020-11-29, -5.1558, -0.0914, 148.2
2020-11-30, -4.6976, -0.0832, 148.1
2020-12-01, -5.2557, -0.0931, 146
2020-12-02, -5.5672, -0.0986, 145.8
2020-12-03, -3.8353, -0.068, 147.1
2020-12-04, -1.8317, -0.0325, 149.1
2020-12-05, 2.5677, 0.0472, 151.7
2020-12-06, 6.201, 0.114, 152.6
2020-12-07, 7.5347, 0.1385, 154.4
2020-12-08, 10.3538, 0.1903, 158.1
2020-12-09, 14.8229, 0.2725, 162.4
2020-12-10, 15.4711, 0.2844, 167.8
2020-12-11, 21.3558, 0.3926, 173.3
2020-12-12, 25.0432, 0.4603, 179.4
2020-12-13, 27.0637, 0.4975, 185.2
2020-12-14, 30.1918, 0.555, 188
2020-12-15, 26.8291, 0.4932, 191.1
2020-12-16, 30.9783, 0.5694, 196.1
2020-12-17, 29.813, 0.548, 200.5
2020-12-18, 28.8316, 0.53, 204.1
2020-12-19, 26.1605, 0.4809, 207.1
2020-12-20, 23.3943, 0.43, 208.4
2020-12-21, 20.9998, 0.386, 210.1
2020-12-22, 23.9247, 0.4398, 211.6
2020-12-23, 15.2799, 0.2809, 214.1
2020-12-24, 16.9889, 0.3123, 217.2
2020-12-25, 3.9784, 0.0731, 204.2
2020-12-26, -18.8735, -0.3344, 184.3
2020-12-27, -30.9002, -0.5475, 172
2020-12-28, -39.3453, -0.6971, 167.1
2020-12-29, -48.4471, -0.8584, 161.6
2020-12-30, -53.7653, -0.9526, 159.9
2020-12-31, -56.44, -1, 156.4
2021-01-01, -46.9618, -0.8321, 154.5
2021-01-02, -29.5183, -0.523, 151.1
2021-01-03, -21.7058, -0.3846, 149.2
2021-01-04, -18.4044, -0.3261, 148
2021-01-05, -14.5439, -0.2577, 146.3
2021-01-06, -14.052, -0.249, 146.1
2021-01-07, -17.9655, -0.3183, 142.4
2021-01-08, -5.3146, -0.0942, 150.2
2021-01-09, 12.6473, 0.2325, 167.3
2021-01-10, 22.5921, 0.4153, 175.4
2021-01-11, 27.2068, 0.5001, 174.9
2021-01-12, 29.8094, 0.548, 174
2021-01-13, 27.6686, 0.5086, 168.1
2021-01-14, 29.3788, 0.54, 163.5
2021-01-15, 9.5805, 0.1761, 156.6
2021-01-16, -14.6425, -0.2594, 149.1
2021-01-17, -26.1701, -0.4637, 145.3
2021-01-18, -32.1485, -0.5696, 143
2021-01-19, -32.9808, -0.5844, 137.8
2021-01-20, -31.4726, -0.5576, 132.8
2021-01-21, -32.2327, -0.5711, 127.3
2021-01-22, -30.804, -0.5458, 123
2021-01-23, -26.6127, -0.4715, 119
2021-01-24, -24.8856, -0.4409, 116.8
2021-01-25, -23.2452, -0.4119, 114.9
