Altersgruppe, Meldedatum, value, difference, trend
0-4, 2021-07-01, 0.2016, -0.1764, -0.2187
0-4, 2021-07-02, 0.2267, -0.1764, -0.2187
0-4, 2021-07-03, 0.2016, -0.1008, -0.125
0-4, 2021-07-04, 0.1764, -0.0252, -0.0313
0-4, 2021-07-05, 0.1512, -0.0756, -0.0938
0-4, 2021-07-06, 0.126, -0.0252, -0.0312
0-4, 2021-07-07, 0.1764, 0.0504, 0.0625
0-4, 2021-07-08, 0.1008, -0.0504, -0.0625
0-4, 2021-07-09, 0.0504, -0.1008, -0.125
0-4, 2021-07-10, 0.126, -0.1008, -0.125
0-4, 2021-07-11, 0.126, -0.0756, -0.0937
0-4, 2021-07-12, 0.1512, -0.0504, -0.0625
0-4, 2021-07-13, 0.2016, -0.0504, -0.0625
0-4, 2021-07-14, 0.2016, -0.0756, -0.0937
0-4, 2021-07-15, 0.2016, , 
0-4, 2021-07-16, 0.2267, 0.0252, 0.0312
0-4, 2021-07-17, 0.2016, -0.0252, -0.0312
0-4, 2021-07-18, 0.2267, -0.0252, -0.0313
0-4, 2021-07-19, 0.2771, -0.0252, -0.0313
0-4, 2021-07-20, 0.2771, 0.0756, 0.0937
0-4, 2021-07-21, 0.2519, 0.1512, 0.1875
0-4, 2021-07-22, 0.3023, 0.1764, 0.2188
0-4, 2021-07-23, 0.2771, 0.2016, 0.25
0-4, 2021-07-24, 0.3275, 0.2519, 0.3125
0-4, 2021-07-25, 0.4283, 0.2771, 0.3438
0-4, 2021-07-26, 0.3779, 0.2267, 0.2813
0-4, 2021-07-27, 0.3275, 0.1008, 0.125
0-4, 2021-07-28, 0.4031, 0.0252, 0.0312
0-4, 2021-07-29, 0.4283, 0.1008, 0.125
0-4, 2021-07-30, 0.5039, 0.1764, 0.2188
0-4, 2021-07-31, 0.5039, 0.0756, 0.0938
0-4, 2021-08-01, 0.5039, -0.0504, -0.0625
0-4, 2021-08-02, 0.5039, 0.0252, 0.0312
0-4, 2021-08-03, 0.6299, 0.2267, 0.2813
0-4, 2021-08-04, 0.6047, 0.3023, 0.375
0-4, 2021-08-05, 0.5795, 0.1764, 0.2188
0-4, 2021-08-06, 0.5543, , 
0-4, 2021-08-07, 0.6047, 0.0756, 0.0937
0-4, 2021-08-08, 0.5291, 0.0756, 0.0938
0-4, 2021-08-09, 0.5543, 0.0504, 0.0625
0-4, 2021-08-10, 0.6299, -0.1512, -0.1875
0-4, 2021-08-11, 0.7054, -0.1512, -0.1875
0-4, 2021-08-12, 0.907, , 
0-4, 2021-08-13, 1.1841, 0.2771, 0.3438
0-4, 2021-08-14, 1.1589, 0.4031, 0.5
0-4, 2021-08-15, 1.3605, 0.5543, 0.6875
0-4, 2021-08-16, 1.4361, 0.6802, 0.8438
0-4, 2021-08-17, 1.5621, 0.6551, 0.8125
0-4, 2021-08-18, 1.6376, 0.8062, 1
0-4, 2021-08-19, 1.6376, 0.6802, 0.8438
0-4, 2021-08-20, 1.7384, 0.4535, 0.5625
0-4, 2021-08-21, 1.8644, 0.4031, 0.5
0-4, 2021-08-22, 1.8392, 0.2519, 0.3125
0-4, 2021-08-23, 1.8644, 0.0756, 0.0937
0-4, 2021-08-24, 1.814, 0.1764, 0.2188
0-4, 2021-08-25, 2.0407, 0.0504, 0.0625
0-4, 2021-08-26, 2.2171, 0.1008, 0.125
0-4, 2021-08-27, 2.1415, 0.2267, 0.2812
0-4, 2021-08-28, 2.1919, 0.4283, 0.5313
0-4, 2021-08-29, 2.0911, 0.4283, 0.5313
0-4, 2021-08-30, 2.0659, 0.5039, 0.625
0-4, 2021-08-31, 2.0156, 0.4031, 0.5
0-4, 2021-09-01, 1.7888, 0.3023, 0.375
0-4, 2021-09-02, 1.6376, -0.1008, -0.125
0-4, 2021-09-03, 1.5872, -0.2267, -0.2812
0-4, 2021-09-04, 1.4361, -0.7054, -0.875
0-4, 2021-09-05, 1.5621, -0.5291, -0.6562
0-4, 2021-09-06, 1.6628, -0.6802, -0.8438
0-4, 2021-09-07, 1.94, -0.4535, -0.5625
0-4, 2021-09-08, 1.9904, -0.2016, -0.25
0-4, 2021-09-09, 2.0659, 0.3275, 0.4063
0-4, 2021-09-10, 2.0407, 0.4283, 0.5313
0-4, 2021-09-11, 2.0156, 0.6299, 0.7813
0-4, 2021-09-12, 1.9904, 0.4031, 0.5
0-4, 2021-09-13, 1.8392, 0.4535, 0.5625
0-4, 2021-09-14, 1.6628, 0.2519, 0.3125
0-4, 2021-09-15, 1.4865, -0.0504, -0.0625
0-4, 2021-09-16, 1.2345, -0.3023, -0.375
