Altersgruppe, Meldedatum, value, difference, trend
>=80, 2021-07-06, 1.1, -0.4385, -0.0059
>=80, 2021-07-07, 1.2, , 
>=80, 2021-07-08, 1.2, -0.0169, -0.0002
>=80, 2021-07-09, 1.2, -0.1012, -0.0014
>=80, 2021-07-10, 1.4, 0.1518, 0.0023
>=80, 2021-07-11, 1.5, 0.2192, 0.0034
>=80, 2021-07-12, 1.6, 0.3036, 0.0047
>=80, 2021-07-13, 1.6, 0.4385, 0.0068
>=80, 2021-07-14, 1.8, 0.2698, 0.0042
>=80, 2021-07-15, 1.9, 0.4722, 0.0073
>=80, 2021-07-16, 1.8, 0.624, 0.0096
>=80, 2021-07-17, 1.9, 0.5902, 0.0091
>=80, 2021-07-18, 1.9, 0.4722, 0.0073
>=80, 2021-07-19, 1.9, 0.3541, 0.0055
>=80, 2021-07-20, 2, 0.4553, 0.007
>=80, 2021-07-21, 2.1, 0.371, 0.0057
>=80, 2021-07-22, 2.2, 0.3204, 0.0049
>=80, 2021-07-23, 2.2, 0.2698, 0.0042
>=80, 2021-07-24, 2.5, 0.5059, 0.0078
>=80, 2021-07-25, 2.5, 0.5228, 0.0081
>=80, 2021-07-26, 2.5, 0.6408, 0.0099
>=80, 2021-07-27, 2.5, 0.4047, 0.0062
>=80, 2021-07-28, 2.8, 0.5734, 0.0088
>=80, 2021-07-29, 3.3, 0.8432, 0.013
>=80, 2021-07-30, 3.8, 1.2817, 0.0198
>=80, 2021-07-31, 3.6, 0.9107, 0.014
>=80, 2021-08-01, 3.9, 1.2648, 0.0195
>=80, 2021-08-02, 3.9, 1.2479, 0.0192
>=80, 2021-08-03, 4.2, 1.4503, 0.0223
>=80, 2021-08-04, 4.4, 1.3491, 0.0208
>=80, 2021-08-05, 4.4, 1.1467, 0.0177
>=80, 2021-08-06, 4.7, 0.9444, 0.0146
>=80, 2021-08-07, 5.2, 1.737, 0.0268
>=80, 2021-08-08, 5.4, 1.5852, 0.0244
>=80, 2021-08-09, 5.5, 1.484, 0.0229
>=80, 2021-08-10, 5.6, 1.5009, 0.0231
>=80, 2021-08-11, 6, 1.7539, 0.027
>=80, 2021-08-12, 6.5, 1.9394, 0.0299
>=80, 2021-08-13, 7.5, 2.7994, 0.0431
>=80, 2021-08-14, 7.7, 2.2598, 0.0348
>=80, 2021-08-15, 8.1, 2.597, 0.04
>=80, 2021-08-16, 8.5, 3.0018, 0.0463
>=80, 2021-08-17, 9.1, 3.1536, 0.0486
>=80, 2021-08-18, 9.9, 3.845, 0.0593
>=80, 2021-08-19, 10.2, 3.474, 0.0535
>=80, 2021-08-20, 9.9, 2.3778, 0.0366
>=80, 2021-08-21, 10.4, 2.597, 0.04
>=80, 2021-08-22, 10.7, 2.361, 0.0364
>=80, 2021-08-23, 11, 2.2766, 0.0351
>=80, 2021-08-24, 11.5, 2.1923, 0.0338
>=80, 2021-08-25, 12.4, 2.0237, 0.0312
>=80, 2021-08-26, 13.8, 3.4402, 0.053
>=80, 2021-08-27, 15.5, 5.1435, 0.0793
>=80, 2021-08-28, 16.7, 5.7337, 0.0884
>=80, 2021-08-29, 17.4, 5.7843, 0.0891
>=80, 2021-08-30, 17.5, 5.9698, 0.092
>=80, 2021-08-31, 18.3, 6.1385, 0.0946
>=80, 2021-09-01, 20.3, 6.6781, 0.1029
>=80, 2021-09-02, 21.7, 6.3577, 0.098
>=80, 2021-09-03, 22.4, 6.1385, 0.0946
>=80, 2021-09-04, 23.4, 5.9698, 0.092
>=80, 2021-09-05, 24.1, 6.9479, 0.1071
>=80, 2021-09-06, 24.6, 6.9142, 0.1065
>=80, 2021-09-07, 24.7, 6.1216, 0.0943
>=80, 2021-09-08, 25.3, 4.4858, 0.0691
>=80, 2021-09-09, 25.8, 4.5027, 0.0694
>=80, 2021-09-10, 27.1, 4.2666, 0.0657
>=80, 2021-09-11, 27.9, 4.6207, 0.0712
>=80, 2021-09-12, 28.5, 3.2379, 0.0499
>=80, 2021-09-13, 28.4, 3.5414, 0.0546
>=80, 2021-09-14, 29.3, 4.705, 0.0725
>=80, 2021-09-15, 29.7, 5.5145, 0.085
>=80, 2021-09-16, 29.1, 5.2616, 0.0811
