Altersgruppe, Meldedatum, difference, trend, value
60-79, 2020-03-05, , , 
60-79, 2020-03-06, , , 
60-79, 2020-03-07, , , 
60-79, 2020-03-08, , , 
60-79, 2020-03-09, , , 
60-79, 2020-03-10, , , 
60-79, 2020-03-11, , , 
60-79, 2020-03-12, , , 904.3478
60-79, 2020-03-13, , , 931.25
60-79, 2020-03-14, , , 1136.1111
60-79, 2020-03-15, , , 1154.7619
60-79, 2020-03-16, , , 1376.087
60-79, 2020-03-17, , , 1418.9655
60-79, 2020-03-18, , , 704.3478
60-79, 2020-03-19, -488.3305, -8.6291, 416.0173
60-79, 2020-03-20, -571.553, -10.0997, 359.697
60-79, 2020-03-21, -840.3808, -14.8501, 295.7303
60-79, 2020-03-22, -887.5892, -15.6843, 267.1727
60-79, 2020-03-23, -1106.2784, -19.5486, 269.8085
60-79, 2020-03-24, -1170.2709, -20.6794, 248.6947
60-79, 2020-03-25, -435.6992, -7.6991, 268.6486
60-79, 2020-03-26, -194.2891, -3.4332, 221.7282
60-79, 2020-03-27, -173.4082, -3.0642, 186.2887
60-79, 2020-03-28, -113.5043, -2.0057, 182.226
60-79, 2020-03-29, -100.7644, -1.7806, 166.4083
60-79, 2020-03-30, -140.9754, -2.4911, 128.8331
60-79, 2020-03-31, -152.4056, -2.6931, 96.2891
60-79, 2020-04-01, -186.6252, -3.2978, 82.0235
60-79, 2020-04-02, -153.9055, -2.7196, 67.8227
60-79, 2020-04-03, -134.5503, -2.3776, 51.7384
60-79, 2020-04-04, -149.6908, -2.6451, 32.5352
60-79, 2020-04-05, -134.7691, -2.3815, 31.6392
60-79, 2020-04-06, -109.1325, -1.9284, 19.7007
60-79, 2020-04-07, -83.2377, -1.4709, 13.0514
60-79, 2020-04-08, -79.5585, -1.4058, 2.465
60-79, 2020-04-09, -74.4572, -1.3157, -6.6346
60-79, 2020-04-10, -65.8355, -1.1634, -14.0971
60-79, 2020-04-11, -54.0321, -0.9548, -21.4969
60-79, 2020-04-12, -60.5959, -1.0708, -28.9567
60-79, 2020-04-13, -50.669, -0.8954, -30.9683
60-79, 2020-04-14, -49.3137, -0.8714, -36.2623
60-79, 2020-04-15, -42.0719, -0.7434, -39.6069
60-79, 2020-04-16, -38.115, -0.6735, -44.7495
60-79, 2020-04-17, -33.58, -0.5934, -47.6771
60-79, 2020-04-18, -20.816, -0.3678, -42.3129
60-79, 2020-04-19, -11.1802, -0.1976, -40.1369
60-79, 2020-04-20, -7.848, -0.1387, -38.8163
60-79, 2020-04-21, 3.0287, 0.046, -33.2336
60-79, 2020-04-22, 13.7282, 0.2085, -25.8787
60-79, 2020-04-23, 24.117, 0.3663, -20.6325
60-79, 2020-04-24, 30.0201, 0.456, -17.657
60-79, 2020-04-25, 17.2039, 0.2613, -25.109
60-79, 2020-04-26, 13.9415, 0.2118, -26.1954
60-79, 2020-04-27, 9.0745, 0.1378, -29.7418
60-79, 2020-04-28, -0.4789, -0.0085, -33.7125
60-79, 2020-04-29, -13.461, -0.2379, -39.3397
60-79, 2020-04-30, -19.4434, -0.3436, -40.0759
60-79, 2020-05-01, -20.5144, -0.3625, -38.1714
60-79, 2020-05-02, -15.5804, -0.2753, -40.6893
60-79, 2020-05-03, -15.5886, -0.2755, -41.784
60-79, 2020-05-04, -10.6795, -0.1887, -40.4214
60-79, 2020-05-05, -9.1372, -0.1615, -42.8497
60-79, 2020-05-06, -2.2353, -0.0395, -41.575
60-79, 2020-05-07, 0.3672, 0.0056, -39.7087
60-79, 2020-05-08, -2.5448, -0.045, -40.7162
