Meldedatum, difference, trend, value
2020-03-05, , , 
2020-03-06, , , 
2020-03-07, , , 
2020-03-08, , , 
2020-03-09, , , 
2020-03-10, , , 
2020-03-11, , , 
2020-03-12, , , 741.4365
2020-03-13, , , 712.3506
2020-03-14, , , 814.3813
2020-03-15, , , 885.0877
2020-03-16, , , 1074.0157
2020-03-17, , , 1106.5574
2020-03-18, , , 638.2759
2020-03-19, -281.4233, -5.4877, 460.0131
2020-03-20, -293.5669, -5.7245, 418.7837
2020-03-21, -477.5488, -9.3122, 336.8325
2020-03-22, -608.329, -11.8624, 276.7587
2020-03-23, -821.3665, -16.0166, 252.6492
2020-03-24, -891.0513, -17.3754, 215.5061
2020-03-25, -430.1021, -8.387, 208.1738
2020-03-26, -309.6438, -6.038, 150.3693
2020-03-27, -299.6875, -5.8439, 119.0962
2020-03-28, -223.8709, -4.3655, 112.9616
2020-03-29, -171.2675, -3.3397, 105.4912
2020-03-30, -171.9405, -3.3528, 80.7088
2020-03-31, -156.8476, -3.0585, 58.6586
2020-04-01, -156.8754, -3.0591, 51.2984
2020-04-02, -108.0447, -2.1069, 42.3246
2020-04-03, -86.3814, -1.6844, 32.7149
2020-04-04, -92.084, -1.7956, 20.8776
2020-04-05, -83.2047, -1.6225, 22.2865
2020-04-06, -66.7849, -1.3023, 13.9239
2020-04-07, -49.6574, -0.9683, 9.0012
2020-04-08, -50.4803, -0.9844, 0.8181
2020-04-09, -47.1154, -0.9187, -4.7907
2020-04-10, -42.4944, -0.8286, -9.7796
2020-04-11, -37.4597, -0.7305, -16.5821
2020-04-12, -46.5655, -0.908, -24.2789
2020-04-13, -39.5259, -0.7708, -25.602
2020-04-14, -38.7145, -0.7549, -29.7133
2020-04-15, -34.8988, -0.6805, -34.0807
2020-04-16, -34.7344, -0.6773, -39.5252
2020-04-17, -32.9231, -0.642, -42.7027
2020-04-18, -20.8272, -0.4061, -37.4093
2020-04-19, -11.6063, -0.2263, -35.8852
2020-04-20, -10.0354, -0.1957, -35.6374
2020-04-21, -0.5865, -0.0114, -30.2998
2020-04-22, 11.9082, 0.1639, -22.1725
2020-04-23, 22.5985, 0.3111, -16.9267
2020-04-24, 26.8977, 0.3703, -15.805
2020-04-25, 13.9169, 0.1916, -23.4924
2020-04-26, 12.85, 0.1769, -23.0352
2020-04-27, 9.7596, 0.1344, -25.8778
2020-04-28, -0.1723, -0.0034, -30.4721
2020-04-29, -13.2826, -0.259, -35.4551
2020-04-30, -21.3756, -0.4168, -38.3023
2020-05-01, -20.5885, -0.4015, -36.3935
2020-05-02, -15.1119, -0.2947, -38.6043
2020-05-03, -18.3308, -0.3574, -41.366
2020-05-04, -13.4767, -0.2628, -39.3545
2020-05-05, -9.9099, -0.1932, -40.382
2020-05-06, -4.7329, -0.0923, -40.188
2020-05-07, 1.9102, 0.0263, -36.392
2020-05-08, -0.2594, -0.0051, -36.653
2020-05-09, 14.241, 0.196, -24.3634
2020-05-10, 23.1491, 0.3187, -18.2169
2020-05-11, 21.8867, 0.3013, -17.4678
2020-05-12, 28.2115, 0.3884, -12.1704
2020-05-13, 30.0543, 0.4137, -10.1338
2020-05-14, 25.3491, 0.349, -11.0429
2020-05-15, 24.2874, 0.3343, -12.3656
2020-05-16, 1.6385, 0.0226, -22.7249
2020-05-17, -6.07, -0.1184, -24.287
2020-05-18, -7.8399, -0.1529, -25.3077
2020-05-19, -16.7126, -0.3259, -28.8831
2020-05-20, -15.3966, -0.3002, -25.5303
2020-05-21, -13.4891, -0.263, -24.532
2020-05-22, -13.8667, -0.2704, -26.2323
2020-05-23, 0.8052, 0.0111, -21.9197
2020-05-24, 3.2562, 0.0448, -21.0307
2020-05-25, 4.0963, 0.0564, -21.2114
2020-05-26, 8.8831, 0.1223, -20
2020-05-27, -2.3307, -0.0454, -27.8611
2020-05-28, -2.3348, -0.0455, -26.8668
2020-05-29, 11.3198, 0.1558, -14.9125
2020-05-30, 6.9531, 0.0957, -14.9666
2020-05-31, 5.0811, 0.0699, -15.9497
2020-06-01, 8.6636, 0.1193, -12.5479
2020-06-02, 5.1227, 0.0705, -14.8773
2020-06-03, 11.8583, 0.1632, -16.0028
2020-06-04, 4.0536, 0.0558, -22.8133
2020-06-05, -12.3541, -0.2409, -27.2666
2020-06-06, -11.2125, -0.2186, -26.1791
2020-06-07, -10.7565, -0.2098, -26.7061
2020-06-08, -15.7108, -0.3064, -28.2587
2020-06-09, -1.375, -0.0268, -16.2523
2020-06-10, 12.8688, 0.1772, -3.134
2020-06-11, 34.7929, 0.479, 11.9796
2020-06-12, 28.3324, 0.39, 1.0658
2020-06-13, 22.6143, 0.3113, -3.5648
2020-06-14, 24.2358, 0.3336, -2.4703
2020-06-15, 26.0521, 0.3586, -2.2066
2020-06-16, 8.4209, 0.1159, -7.8313
2020-06-17, -8.9562, -0.1746, -12.0903
2020-06-18, -23.7103, -0.4623, -11.7307
2020-06-19, 19.2918, 0.2656, 20.3576
2020-06-20, 41.6349, 0.5732, 38.0701
2020-06-21, 62.2365, 0.8568, 59.7662
2020-06-22, 77.1946, 1.0627, 74.988
2020-06-23, 89.8575, 1.237, 82.0261
2020-06-24, 99.112, 1.3644, 87.0218
2020-06-25, 71.7681, 0.988, 60.0374
2020-06-26, 4.4805, 0.0617, 24.8381
2020-06-27, -29.3079, -0.5715, 8.7622
2020-06-28, -71.1991, -1.3884, -11.4329
2020-06-29, -95.3172, -1.8587, -20.3292
2020-06-30, -108.2123, -2.1101, -26.1862
2020-07-01, -115.1678, -2.2458, -28.146
2020-07-02, -79.4526, -1.5493, -19.4152
2020-07-03, -44.2156, -0.8622, -19.3775
2020-07-04, -28.9028, -0.5636, -20.1407
2020-07-05, -5.882, -0.1147, -17.315
2020-07-06, 3.7314, 0.0514, -16.5978
2020-07-07, 9.1605, 0.1261, -17.0257
2020-07-08, 12.4343, 0.1712, -15.7117
2020-07-09, 2.8332, 0.039, -16.582
2020-07-10, 4.4645, 0.0615, -14.9129
2020-07-11, 8.3312, 0.1147, -11.8094
2020-07-12, 7.1151, 0.0979, -10.1998
2020-07-13, 6.3583, 0.0875, -10.2395
2020-07-14, 12.2518, 0.1687, -4.7739
2020-07-15, 11.3509, 0.1563, -4.3608
2020-07-16, 16.7995, 0.2313, 0.2175
2020-07-17, 24.5215, 0.3376, 9.6085
2020-07-18, 28.8317, 0.3969, 17.0222
2020-07-19, 25.9161, 0.3568, 15.7163
2020-07-20, 30.4787, 0.4196, 20.2392
2020-07-21, 28.3007, 0.3896, 23.5268
2020-07-22, 29.6179, 0.4077, 25.257
2020-07-23, 23.1766, 0.3191, 23.3941
2020-07-24, 16.3655, 0.2253, 25.974
2020-07-25, 12.8459, 0.1768, 29.8681
2020-07-26, 13.811, 0.1901, 29.5272
