Meldedatum, difference, group, trend, value
2020-03-04, , Inc_0-5, , 411
2020-03-05, , Inc_0-5, , 410
2020-03-06, , Inc_0-5, , 409
2020-03-07, , Inc_0-5, , 404
2020-03-08, , Inc_0-5, , 403
2020-03-09, , Inc_0-5, , 402
2020-03-10, , Inc_0-5, , 400
2020-03-11, -20, Inc_0-5, -0.202, 391
2020-03-12, -42, Inc_0-5, -0.4242, 368
2020-03-13, -64, Inc_0-5, -0.6465, 345
2020-03-14, -128, Inc_0-5, -1.2929, 276
2020-03-15, -167, Inc_0-5, -1.6869, 236
2020-03-16, -183, Inc_0-5, -1.8485, 219
2020-03-17, -237, Inc_0-5, -2.3939, 163
2020-03-18, -270, Inc_0-5, -2.7273, 121
2020-03-19, -297, Inc_0-5, -3, 71
2020-03-20, -302, Inc_0-5, -3.0505, 43
2020-03-21, -245, Inc_0-5, -2.4747, 31
2020-03-22, -213, Inc_0-5, -2.1515, 23
2020-03-23, -198, Inc_0-5, -2, 21
2020-03-24, -150, Inc_0-5, -1.5152, 13
2020-03-25, -110, Inc_0-5, -1.1111, 11
2020-03-26, -62, Inc_0-5, -0.6263, 9
2020-03-27, -34, Inc_0-5, -0.3434, 9
2020-03-28, -23, Inc_0-5, -0.2323, 8
2020-03-29, -16, Inc_0-5, -0.1616, 7
2020-03-30, -13, Inc_0-5, -0.1313, 8
2020-03-31, -8, Inc_0-5, -0.0808, 5
2020-04-01, -7, Inc_0-5, -0.0707, 4
2020-04-02, -3, Inc_0-5, -0.0303, 6
2020-04-03, -4, Inc_0-5, -0.0404, 5
2020-04-04, -5, Inc_0-5, -0.0505, 3
2020-04-05, -5, Inc_0-5, -0.0505, 2
2020-04-06, -3, Inc_0-5, -0.0303, 5
2020-04-07, 4, Inc_0-5, 0.0396, 9
2020-04-08, 6, Inc_0-5, 0.0594, 10
2020-04-09, 1, Inc_0-5, 0.0099, 7
2020-04-10, 9, Inc_0-5, 0.0891, 14
2020-04-11, 19, Inc_0-5, 0.1881, 22
2020-04-12, 25, Inc_0-5, 0.2475, 27
2020-04-13, 20, Inc_0-5, 0.198, 25
2020-04-14, 18, Inc_0-5, 0.1782, 27
2020-04-15, 29, Inc_0-5, 0.2871, 39
2020-04-16, 42, Inc_0-5, 0.4158, 49
2020-04-17, 45, Inc_0-5, 0.4455, 59
2020-04-18, 31, Inc_0-5, 0.3069, 53
2020-04-19, 31, Inc_0-5, 0.3069, 58
2020-04-20, 37, Inc_0-5, 0.3663, 62
2020-04-21, 35, Inc_0-5, 0.3465, 62
2020-04-22, 25, Inc_0-5, 0.2475, 64
2020-04-23, 28, Inc_0-5, 0.2772, 77
2020-04-24, 31, Inc_0-5, 0.3069, 90
2020-04-25, 46, Inc_0-5, 0.4554, 99
2020-04-26, 45, Inc_0-5, 0.4455, 103
2020-04-27, 46, Inc_0-5, 0.4554, 108
2020-04-28, 55, Inc_0-5, 0.5446, 117
2020-04-29, 59, Inc_0-5, 0.5842, 123
2020-04-30, 64, Inc_0-5, 0.6337, 141
2020-05-01, 60, Inc_0-5, 0.5941, 150
2020-05-02, 60, Inc_0-5, 0.5941, 159
2020-05-03, 65, Inc_0-5, 0.6436, 168
2020-05-04, 67, Inc_0-5, 0.6634, 175
2020-05-05, 57, Inc_0-5, 0.5644, 174
2020-05-06, 63, Inc_0-5, 0.6238, 186
2020-05-07, 60, Inc_0-5, 0.5941, 201
2020-05-08, 67, Inc_0-5, 0.6634, 217
2020-05-09, 53, Inc_0-5, 0.5248, 212
2020-05-10, 40, Inc_0-5, 0.396, 208
2020-05-11, 34, Inc_0-5, 0.3366, 209
2020-05-12, 37, Inc_0-5, 0.3663, 211
2020-05-13, 34, Inc_0-5, 0.3366, 220
2020-05-14, 35, Inc_0-5, 0.3465, 236
2020-05-15, 29, Inc_0-5, 0.2871, 246
2020-05-16, 33, Inc_0-5, 0.3267, 245
2020-05-17, 47, Inc_0-5, 0.4653, 255
2020-05-18, 51, Inc_0-5, 0.505, 260
2020-05-19, 54, Inc_0-5, 0.5347, 265
2020-05-20, 59, Inc_0-5, 0.5842, 279
2020-05-21, 37, Inc_0-5, 0.3663, 273
2020-05-22, 47, Inc_0-5, 0.4653, 293
2020-05-23, 52, Inc_0-5, 0.5149, 297
2020-05-24, 40, Inc_0-5, 0.396, 295
2020-05-25, 40, Inc_0-5, 0.396, 300
2020-05-26, 37, Inc_0-5, 0.3663, 302
2020-05-27, 28, Inc_0-5, 0.2772, 307
2020-05-28, 40, Inc_0-5, 0.396, 313
2020-05-29, 15, Inc_0-5, 0.1485, 308
2020-05-30, 14, Inc_0-5, 0.1386, 311
2020-05-31, 14, Inc_0-5, 0.1386, 309
2020-06-01, 14, Inc_0-5, 0.1386, 314
2020-06-02, 18, Inc_0-5, 0.1782, 320
2020-06-03, 30, Inc_0-5, 0.297, 337
2020-06-04, 38, Inc_0-5, 0.3762, 351
2020-06-05, 45, Inc_0-5, 0.4455, 353
2020-06-06, 43, Inc_0-5, 0.4257, 354
2020-06-07, 46, Inc_0-5, 0.4554, 355
2020-06-08, 43, Inc_0-5, 0.4257, 357
2020-06-09, 35, Inc_0-5, 0.3465, 355
2020-06-10, 16, Inc_0-5, 0.1584, 353
2020-06-11, 2, Inc_0-5, 0.0198, 353
2020-06-12, 3, Inc_0-5, 0.0297, 356
2020-06-13, 10, Inc_0-5, 0.099, 364
2020-06-14, 12, Inc_0-5, 0.1188, 367
2020-06-15, 9, Inc_0-5, 0.0891, 366
2020-06-16, 12, Inc_0-5, 0.1188, 367
2020-06-17, 12, Inc_0-5, 0.1188, 365
2020-06-18, , Inc_0-5, , 353
2020-06-19, -10, Inc_0-5, -0.101, 346
2020-06-20, -22, Inc_0-5, -0.2222, 342
2020-06-21, -23, Inc_0-5, -0.2323, 344
2020-06-22, -23, Inc_0-5, -0.2323, 343
2020-06-23, -28, Inc_0-5, -0.2828, 339
2020-06-24, -21, Inc_0-5, -0.2121, 344
