Altersgruppe, Meldedatum, difference, trend, value
0-4, 2020-03-03, , , 
0-4, 2020-03-04, , , 
0-4, 2020-03-05, , , 
0-4, 2020-03-06, , , 
0-4, 2020-03-07, , , 
0-4, 2020-03-08, , , 
0-4, 2020-03-09, , , 33.3333
0-4, 2020-03-10, , , 66.6667
0-4, 2020-03-11, , , 166.6667
0-4, 2020-03-12, , , 433.3333
0-4, 2020-03-13, , , 500
0-4, 2020-03-14, , , 1700
0-4, 2020-03-15, , , 425
0-4, 2020-03-16, 566.6667, 7.0086, 600
0-4, 2020-03-17, 613.3333, 7.5858, 680
0-4, 2020-03-18, 308.3333, 3.8135, 475
0-4, 2020-03-19, -152.0833, -2.6694, 281.25
0-4, 2020-03-20, -172.2222, -3.0229, 327.7778
0-4, 2020-03-21, -1311.1111, -23.0131, 388.8889
0-4, 2020-03-22, -125, -2.194, 300
0-4, 2020-03-23, -314.2857, -5.5164, 285.7143
0-4, 2020-03-24, -418.4615, -7.345, 261.5385
0-4, 2020-03-25, -246.7391, -4.3308, 228.2609
0-4, 2020-03-26, -122.2336, -2.1455, 159.0164
0-4, 2020-03-27, -212.1934, -3.7245, 115.5844
0-4, 2020-03-28, -272.9798, -4.7914, 115.9091
0-4, 2020-03-29, -165.4762, -2.9045, 134.5238
0-4, 2020-03-30, -172.7513, -3.0322, 112.963
0-4, 2020-03-31, -196.2902, -3.4454, 65.2482
0-4, 2020-04-01, -175.943, -3.0882, 52.3179
0-4, 2020-04-02, -98.8898, -1.7357, 60.1266
0-4, 2020-04-03, -62.5724, -1.0983, 53.012
0-4, 2020-04-04, -76.9617, -1.3509, 38.9474
0-4, 2020-04-05, -97.468, -1.7108, 37.0558
0-4, 2020-04-06, -92.5282, -1.6241, 20.4348
0-4, 2020-04-07, -43.3598, -0.7611, 21.8884
0-4, 2020-04-08, -33.6222, -0.5901, 18.6957
0-4, 2020-04-09, -56.5693, -0.9929, 3.5573
0-4, 2020-04-10, -55.768, -0.9789, -2.7559
0-4, 2020-04-11, -54.0989, -0.9496, -15.1515
0-4, 2020-04-12, -55.9447, -0.982, -18.8889
0-4, 2020-04-13, -43.1785, -0.7579, -22.7437
0-4, 2020-04-14, -49.3532, -0.8663, -27.4648
0-4, 2020-04-15, -58.2561, -1.0225, -39.5604
0-4, 2020-04-16, -45.542, -0.7994, -41.9847
0-4, 2020-04-17, -34.8959, -0.6125, -37.6518
0-4, 2020-04-18, -12.5271, -0.2199, -27.6786
0-4, 2020-04-19, -20.8371, -0.3657, -39.726
0-4, 2020-04-20, -9.9666, -0.1749, -32.7103
0-4, 2020-04-21, 0.7658, 0.0095, -26.699
0-4, 2020-04-22, 32.2877, 0.3993, -7.2727
0-4, 2020-04-23, 57.1163, 0.7064, 15.1316
0-4, 2020-04-24, 40.2492, 0.4978, 2.5974
0-4, 2020-04-25, 24.5922, 0.3042, -3.0864
0-4, 2020-04-26, 63.9685, 0.7912, 24.2424
0-4, 2020-04-27, 46.5992, 0.5763, 13.8889
0-4, 2020-04-28, 37.2951, 0.4613, 10.596
0-4, 2020-04-29, 17.0766, 0.2112, 9.8039
0-4, 2020-04-30, -31.703, -0.5565, -16.5714
0-4, 2020-05-01, -12.724, -0.2233, -10.1266
0-4, 2020-05-02, -14.748, -0.2589, -17.8344
0-4, 2020-05-03, -51.0717, -0.8964, -26.8293
0-4, 2020-05-04, -40.1084, -0.704, -26.2195
0-4, 2020-05-05, -35.7457, -0.6274, -25.1497
0-4, 2020-05-06, -38.9706, -0.684, -29.1667
0-4, 2020-05-07, 2.1879, 0.0271, -14.3836
0-4, 2020-05-08, -0.4368, -0.0077, -10.5634
0-4, 2020-05-09, 18.6096, 0.2302, 0.7752
0-4, 2020-05-10, 32.6626, 0.404, 5.8333
0-4, 2020-05-11, 26.2195, 0.3243, 
0-4, 2020-05-12, 17.1497, 0.2121, -8
0-4, 2020-05-13, 16.5616, 0.2048, -12.605
0-4, 2020-05-14, -12.0164, -0.2109, -26.4
0-4, 2020-05-15, -8.3343, -0.1463, -18.8976
0-4, 2020-05-16, -30.006, -0.5267, -29.2308
0-4, 2020-05-17, -34.9672, -0.6138, -29.1339
0-4, 2020-05-18, -22.314, -0.3917, -22.314
0-4, 2020-05-19, -2.4348, -0.0427, -10.4348
0-4, 2020-05-20, 27.9897, 0.3462, 15.3846
0-4, 2020-05-21, 55.7478, 0.6895, 29.3478
0-4, 2020-05-22, 41.2277, 0.5099, 22.3301
0-4, 2020-05-23, 65.1003, 0.8052, 35.8696
0-4, 2020-05-24, 65.8005, 0.8138, 36.6667
0-4, 2020-05-25, 51.0375, 0.6312, 28.7234
0-4, 2020-05-26, 17.2309, 0.2131, 6.7961
0-4, 2020-05-27, -42.8846, -0.7527, -27.5
0-4, 2020-05-28, -63.8016, -1.1199, -34.4538
0-4, 2020-05-29, -60.4253, -1.0606, -38.0952
0-4, 2020-05-30, -78.2696, -1.3738, -42.4
0-4, 2020-05-31, -76.5041, -1.3428, -39.8374
0-4, 2020-06-01, -67.5664, -1.1859, -38.843
0-4, 2020-06-02, -44.0688, -0.7735, -37.2727
0-4, 2020-06-03, 7.9598, 0.0984, -19.5402
0-4, 2020-06-04, 31.8897, 0.3944, -2.5641
0-4, 2020-06-05, 47.0696, 0.5822, 8.9744
0-4, 2020-06-06, 75.7333, 0.9367, 33.3333
0-4, 2020-06-07, 65.5131, 0.8103, 25.6757
