Altersgruppe, Meldedatum, difference, trend, value
60-79, 2020-03-03, , , 0.0331
60-79, 2020-03-04, , , 0.0661
60-79, 2020-03-05, , , 0.0881
60-79, 2020-03-06, , , 0.0881
60-79, 2020-03-07, , , 0.1432
60-79, 2020-03-08, , , 0.1928
60-79, 2020-03-09, , , 0.2038
60-79, 2020-03-10, 0.0551, 0.0271, 0.2479
60-79, 2020-03-11, 0.1157, 0.0569, 0.303
60-79, 2020-03-12, 0.1653, 0.0813, 0.4297
60-79, 2020-03-13, 0.1983, 0.0976, 0.5454
60-79, 2020-03-14, 0.2148, 0.1057, 0.65
60-79, 2020-03-15, 0.2259, 0.1111, 0.7106
60-79, 2020-03-16, 0.2699, 0.1328, 0.8483
60-79, 2020-03-17, 0.3746, 0.1843, 1.245
60-79, 2020-03-18, 0.3911, 0.1924, 1.6471
60-79, 2020-03-19, 0.4297, 0.2114, 2.1594
60-79, 2020-03-20, 0.6665, 0.3279, 2.8094
60-79, 2020-03-21, 0.9365, 0.4607, 3.4594
60-79, 2020-03-22, 1.0962, 0.5393, 4.181
60-79, 2020-03-23, 1.4983, 0.7371, 4.7429
60-79, 2020-03-24, 1.8674, 0.9187, 5.4811
60-79, 2020-03-25, 2.2035, 1.084, 6.6379
60-79, 2020-03-26, 2.8259, 1.3902, 7.8663
60-79, 2020-03-27, 3.2225, 1.5854, 9.1278
60-79, 2020-03-28, 3.845, 1.8916, 10.4058
60-79, 2020-03-29, 4.1094, 2.0217, 11.5185
60-79, 2020-03-30, 4.2251, 2.0786, 12.2292
60-79, 2020-03-31, 4.484, 2.206, 12.9508
60-79, 2020-04-01, 4.6823, 2.3035, 13.9754
60-79, 2020-04-02, 4.5887, 2.2575, 14.3555
60-79, 2020-04-03, 4.2251, 2.0786, 14.5207
60-79, 2020-04-04, 3.2611, 1.6043, 14.5593
60-79, 2020-04-05, 2.7763, 1.3659, 14.0911
60-79, 2020-04-06, 2.0823, 1.0244, 13.711
60-79, 2020-04-07, 1.1183, 0.5501, 13.4466
60-79, 2020-04-08, -0.1322, -0.0476, 12.5542
60-79, 2020-04-09, -1.0687, -0.3849, 12.0694
60-79, 2020-04-10, -1.5589, -0.5615, 11.5571
