Altersgruppe, Meldedatum, difference, trend, value
35-59, 2020-03-03, , , 
35-59, 2020-03-04, , , 
35-59, 2020-03-05, , , 
35-59, 2020-03-06, , , 2280
35-59, 2020-03-07, , , 1007.6923
35-59, 2020-03-08, , , 1176.9231
35-59, 2020-03-09, , , 652
35-59, 2020-03-10, , , 479.0698
35-59, 2020-03-11, , , 630.6452
35-59, 2020-03-12, , , 881.4815
35-59, 2020-03-13, -1453.1092, -26.7108, 826.8908
35-59, 2020-03-14, -65.3312, -1.2009, 942.3611
35-59, 2020-03-15, -158.2484, -2.9089, 1018.6747
35-59, 2020-03-16, 554.9149, 7.872, 1206.9149
35-59, 2020-03-17, 732.1752, 10.3866, 1211.245
35-59, 2020-03-18, 59.2003, 0.8398, 689.8455
35-59, 2020-03-19, -388.9029, -7.1487, 492.5786
35-59, 2020-03-20, -409.937, -7.5354, 416.9538
35-59, 2020-03-21, -620.7755, -11.411, 321.5856
35-59, 2020-03-22, -764.3936, -14.051, 254.2811
35-59, 2020-03-23, -980.6227, -18.0256, 226.2922
35-59, 2020-03-24, -1027.784, -18.8925, 183.4609
35-59, 2020-03-25, -518.2692, -9.5267, 171.5763
35-59, 2020-03-26, -375.215, -6.8971, 117.3636
35-59, 2020-03-27, -326.1786, -5.9958, 90.7752
35-59, 2020-03-28, -236.2348, -4.3424, 85.3508
35-59, 2020-03-29, -173.2049, -3.1838, 81.0762
35-59, 2020-03-30, -166.5068, -3.0607, 59.7855
35-59, 2020-03-31, -142.4561, -2.6186, 41.0049
35-59, 2020-04-01, -136.8331, -2.5152, 34.7432
35-59, 2020-04-02, -91.2699, -1.6777, 26.0937
35-59, 2020-04-03, -72.4814, -1.3323, 18.2938
35-59, 2020-04-04, -77.1745, -1.4186, 8.1763
35-59, 2020-04-05, -71.767, -1.3192, 9.3092
35-59, 2020-04-06, -57.1703, -1.0509, 2.6151
35-59, 2020-04-07, -42.0547, -0.773, -1.0498
35-59, 2020-04-08, -42.7093, -0.7851, -7.9661
35-59, 2020-04-09, -36.5182, -0.6713, -10.4244
35-59, 2020-04-10, -32.6706, -0.6005, -14.3767
35-59, 2020-04-11, -28.6129, -0.526, -20.4366
35-59, 2020-04-12, -37.0315, -0.6807, -27.7223
