Altersgruppe, Meldedatum, difference, trend, value
0-4, 2020-03-03, , , 0.1
0-4, 2020-03-04, , , 0.1
0-4, 2020-03-05, , , 0.1
0-4, 2020-03-06, , , 0.2
0-4, 2020-03-07, , , 0.2
0-4, 2020-03-08, , , 0.2
0-4, 2020-03-09, , , 0.2
0-4, 2020-03-10, 0.0504, 0.0016, 0.3
0-4, 2020-03-11, 0.126, 0.004, 0.4
0-4, 2020-03-12, 0.3275, 0.0105, 0.5
0-4, 2020-03-13, 0.3779, 0.0121, 0.5
0-4, 2020-03-14, 0.4283, 0.0137, 0.5
0-4, 2020-03-15, 0.4283, 0.0137, 0.8
0-4, 2020-03-16, 0.6047, 0.0193, 0.9
0-4, 2020-03-17, 0.8566, 0.0273, 1.1
0-4, 2020-03-18, 0.9574, 0.0305, 1.4
0-4, 2020-03-19, 1.1337, 0.0362, 2
0-4, 2020-03-20, 1.4865, 0.0474, 2.6
0-4, 2020-03-21, 1.7636, 0.0563, 3.2
0-4, 2020-03-22, 1.5872, 0.0506, 3.6
0-4, 2020-03-23, 2.0156, 0.0643, 3.9
0-4, 2020-03-24, 2.5698, 0.082, 4.4
0-4, 2020-03-25, 2.6454, 0.0844, 5.1
0-4, 2020-03-26, 2.4439, 0.078, 5.1
0-4, 2020-03-27, 2.2423, 0.0715, 5.6
0-4, 2020-03-28, 2.5698, 0.082, 6.1
0-4, 2020-03-29, 2.847, 0.0908, 6.4
0-4, 2020-03-30, 3.0737, 0.0981, 6.5
0-4, 2020-03-31, 2.3179, 0.074, 6.3
0-4, 2020-04-01, 1.9904, 0.0635, 6.3
0-4, 2020-04-02, 2.3935, 0.0764, 7
0-4, 2020-04-03, 2.2171, 0.0707, 7
0-4, 2020-04-04, 1.8644, 0.0595, 7.1
0-4, 2020-04-05, 1.8392, 0.0587, 6.8
0-4, 2020-04-06, 1.1841, 0.0378, 6.9
0-4, 2020-04-07, 1.2849, 0.041, 7.1
0-4, 2020-04-08, 1.0834, 0.0346, 7.5
0-4, 2020-04-09, 0.2267, 0.0072, 7.2
0-4, 2020-04-10, -0.1764, -0.0054, 6.6
0-4, 2020-04-11, -1.0078, -0.0309, 6.2
0-4, 2020-04-12, -1.2849, -0.0394, 6.4
0-4, 2020-04-13, -1.5872, -0.0487, 6
0-4, 2020-04-14, -1.9652, -0.0603, 5.6
0-4, 2020-04-15, -2.721, -0.0835, 4.8
0-4, 2020-04-16, -2.7714, -0.085, 4.2
0-4, 2020-04-17, -2.3431, -0.0719, 4.5
0-4, 2020-04-18, -1.5621, -0.0479, 4.5
0-4, 2020-04-19, -2.1919, -0.0672, 4.1
0-4, 2020-04-20, -1.7636, -0.0541, 4.2
0-4, 2020-04-21, -1.3857, -0.0425, 4.5
0-4, 2020-04-22, -0.3023, -0.0093, 4.5
0-4, 2020-04-23, 0.5795, 0.0185, 4.9
0-4, 2020-04-24, 0.1008, 0.0032, 4.7
0-4, 2020-04-25, -0.126, -0.0039, 4.8
0-4, 2020-04-26, 0.8062, 0.0257, 4.7
0-4, 2020-04-27, 0.5039, 0.0161, 4.8
0-4, 2020-04-28, 0.4031, 0.0129, 4.6
0-4, 2020-04-29, 0.3779, 0.0121, 4.7
0-4, 2020-04-30, -0.7306, -0.0224, 4.2
