Meldedatum, region, region_id, value, difference, trend
2020-03-03, Saarland, 10, , , 
2020-03-04, Saarland, 10, , , 
2020-03-05, Saarland, 10, , , 
2020-03-06, Saarland, 10, , , 
2020-03-07, Saarland, 10, , , 
2020-03-08, Saarland, 10, , , 
2020-03-09, Saarland, 10, , , 
2020-03-10, Saarland, 10, , , 
2020-03-11, Saarland, 10, , , 
2020-03-12, Saarland, 10, , , 
2020-03-13, Saarland, 10, , , 
2020-03-14, Saarland, 10, , , 
2020-03-15, Saarland, 10, , , 
2020-03-16, Saarland, 10, , , 
2020-03-17, Saarland, 10, 0.2033, , 
2020-03-18, Saarland, 10, 0.2033, , 
2020-03-19, Saarland, 10, 0.5081, , 
2020-03-20, Saarland, 10, 0.5081, , 
2020-03-21, Saarland, 10, 0.9146, , 
2020-03-22, Saarland, 10, 1.4228, , 
2020-03-23, Saarland, 10, 1.7277, 0.1016, 0.0227
2020-03-24, Saarland, 10, 2.7439, 1.2195, 0.2727
2020-03-25, Saarland, 10, 3.6586, 1.4228, 0.3182
2020-03-26, Saarland, 10, 3.7602, 2.439, 0.5455
2020-03-27, Saarland, 10, 4.1667, 2.7439, 0.6136
2020-03-28, Saarland, 10, 4.5732, 2.8456, 0.6364
2020-03-29, Saarland, 10, 5.2846, 2.439, 0.5455
2020-03-30, Saarland, 10, 5.996, 3.8618, 0.8636
2020-03-31, Saarland, 10, 5.4879, 1.9309, 0.4318
2020-04-01, Saarland, 10, 7.0123, 1.4228, 0.3182
2020-04-02, Saarland, 10, 8.435, 2.6423, 0.5909
2020-04-03, Saarland, 10, 10.2643, 2.439, 0.5455
2020-04-04, Saarland, 10, 11.5855, 4.8781, 1.0909
2020-04-05, Saarland, 10, 11.8904, 5.183, 1.1591
2020-04-06, Saarland, 10, 12.2969, 3.6586, 0.8182
2020-04-07, Saarland, 10, 12.9066, 4.4716, 1
2020-04-08, Saarland, 10, 11.7887, 5.996, 1.3409
2020-04-09, Saarland, 10, 11.5855, 1.626, 0.3636
2020-04-10, Saarland, 10, 11.2806, 0.7114, 0.1591
2020-04-11, Saarland, 10, 10.0611, -2.3374, -0.5111
2020-04-12, Saarland, 10, 9.5529, -1.9309, -0.4222
2020-04-13, Saarland, 10, 8.3334, -2.2358, -0.4889
2020-04-14, Saarland, 10, 7.5204, -2.1342, -0.4667
2020-04-15, Saarland, 10, 7.0123, -3.9635, -0.8667
2020-04-16, Saarland, 10, 6.0976, -2.5407, -0.5556
2020-04-17, Saarland, 10, 5.183, -1.8293, -0.4
2020-04-18, Saarland, 10, 5.7927, -0.4065, -0.0889
2020-04-19, Saarland, 10, 4.9797, -1.626, -0.3556
2020-04-20, Saarland, 10, 4.8781, -1.0163, -0.2222
2020-04-21, Saarland, 10, 4.7765, -1.5244, -0.3333
2020-04-22, Saarland, 10, 4.8781, -1.0163, -0.2222
2020-04-23, Saarland, 10, 5.7927, -0.3049, -0.0667
2020-04-24, Saarland, 10, 5.3862, -0.3049, -0.0667
2020-04-25, Saarland, 10, 4.6748, -1.8293, -0.4
2020-04-26, Saarland, 10, 4.6748, -1.1179, -0.2444
2020-04-27, Saarland, 10, 4.6748, -1.1179, -0.2444
2020-04-28, Saarland, 10, 4.2683, -1.2195, -0.2667
2020-04-29, Saarland, 10, 3.4553, -1.5244, -0.3333
2020-04-30, Saarland, 10, 2.439, -1.9309, -0.4222
2020-05-01, Saarland, 10, 2.1342, -1.5244, -0.3333
2020-05-02, Saarland, 10, 1.4228, -1.5244, -0.3333
2020-05-03, Saarland, 10, 1.626, -1.0163, -0.2222
2020-05-04, Saarland, 10, 1.626, -1.2195, -0.2667
2020-05-05, Saarland, 10, 1.8293, -0.5081, -0.1111
2020-05-06, Saarland, 10, 1.9309, -0.1016, -0.0222
2020-05-07, Saarland, 10, 1.5244, -0.2033, -0.0444
2020-05-08, Saarland, 10, 1.4228, -1.1179, -0.2444
2020-05-09, Saarland, 10, 1.4228, -0.5081, -0.1111
2020-05-10, Saarland, 10, 1.0163, -1.2195, -0.2667
2020-05-11, Saarland, 10, 0.9146, -1.3212, -0.2889
2020-05-12, Saarland, 10, 0.7114, -1.8293, -0.4
2020-05-13, Saarland, 10, 0.7114, -1.9309, -0.4222
2020-05-14, Saarland, 10, 0.5081, -1.5244, -0.3333
2020-05-15, Saarland, 10, 0.5081, -1.0163, -0.2222
2020-05-16, Saarland, 10, 0.5081, -1.0163, -0.2222
2020-05-17, Saarland, 10, 0.7114, -0.4065, -0.0889
2020-05-18, Saarland, 10, 0.7114, -0.1016, -0.0222
2020-05-19, Saarland, 10, 0.813, 0.2033, 0.0455
2020-05-20, Saarland, 10, 0.7114, 0.1016, 0.0227
2020-05-21, Saarland, 10, 0.813, 0.3049, 0.0682
2020-05-22, Saarland, 10, 0.813, 0.2033, 0.0455
2020-05-23, Saarland, 10, 0.9146, 0.4065, 0.0909
2020-05-24, Saarland, 10, 0.9146, 0.2033, 0.0455
2020-05-25, Saarland, 10, 1.0163, 0.2033, 0.0455
2020-05-26, Saarland, 10, 1.1179, 0.2033, 0.0455
2020-05-27, Saarland, 10, 1.1179, 0.4065, 0.0909
2020-05-28, Saarland, 10, 1.2195, 0.3049, 0.0682
2020-05-29, Saarland, 10, 1.0163, 0.4065, 0.0909
2020-05-30, Saarland, 10, 1.0163, 0.1016, 0.0227
2020-05-31, Saarland, 10, 0.813, -0.1016, -0.0222
2020-06-01, Saarland, 10, 0.7114, -0.4065, -0.0889
2020-06-02, Saarland, 10, 0.9146, -0.5081, -0.1111
2020-06-03, Saarland, 10, 0.9146, -0.3049, -0.0667
2020-06-04, Saarland, 10, 0.813, -0.3049, -0.0667
2020-06-05, Saarland, 10, 0.813, -0.1016, -0.0222
2020-06-06, Saarland, 10, 0.813, -0.1016, -0.0222
2020-06-07, Saarland, 10, 0.813, 0.2033, 0.0455
2020-06-08, Saarland, 10, 0.9146, 0.3049, 0.0682
2020-06-09, Saarland, 10, 0.6098, 0.1016, 0.0227
2020-06-10, Saarland, 10, 0.5081, -0.2033, -0.0444
2020-06-11, Saarland, 10, 0.6098, -0.1016, -0.0222
2020-06-12, Saarland, 10, 0.6098, -0.2033, -0.0444
