Meldedatum, difference, group, trend, value
2020-03-04, , Inc_5-50, , 1
2020-03-05, , Inc_5-50, , 1
2020-03-06, , Inc_5-50, , 2
2020-03-07, , Inc_5-50, , 7
2020-03-08, , Inc_5-50, , 8
2020-03-09, , Inc_5-50, , 9
2020-03-10, , Inc_5-50, , 11
2020-03-11, 19, Inc_5-50, 0.099, 20
2020-03-12, 42, Inc_5-50, 0.2188, 43
2020-03-13, 64, Inc_5-50, 0.3333, 66
2020-03-14, 128, Inc_5-50, 0.6667, 135
2020-03-15, 167, Inc_5-50, 0.8698, 175
2020-03-16, 183, Inc_5-50, 0.9531, 192
2020-03-17, 237, Inc_5-50, 1.2344, 248
2020-03-18, 267, Inc_5-50, 1.3906, 287
2020-03-19, 293, Inc_5-50, 1.526, 336
2020-03-20, 291, Inc_5-50, 1.5156, 357
2020-03-21, 222, Inc_5-50, 1.1562, 357
2020-03-22, 181, Inc_5-50, 0.9427, 356
2020-03-23, 158, Inc_5-50, 0.8229, 350
2020-03-24, 106, Inc_5-50, 0.5521, 354
2020-03-25, 58, Inc_5-50, 0.3021, 345
2020-03-26, -5, Inc_5-50, -0.0314, 331
2020-03-27, -38, Inc_5-50, -0.239, 319
2020-03-28, -50, Inc_5-50, -0.3145, 307
2020-03-29, -56, Inc_5-50, -0.3522, 300
2020-03-30, -58, Inc_5-50, -0.3648, 292
2020-03-31, -56, Inc_5-50, -0.3522, 298
2020-04-01, -57, Inc_5-50, -0.3585, 288
2020-04-02, -52, Inc_5-50, -0.327, 279
2020-04-03, -34, Inc_5-50, -0.2138, 285
2020-04-04, -33, Inc_5-50, -0.2075, 274
2020-04-05, -26, Inc_5-50, -0.1635, 274
2020-04-06, -12, Inc_5-50, -0.0755, 280
2020-04-07, -20, Inc_5-50, -0.1258, 278
2020-04-08, -7, Inc_5-50, -0.044, 281
2020-04-09, , Inc_5-50, , 279
2020-04-10, 2, Inc_5-50, 0.0104, 287
2020-04-11, 26, Inc_5-50, 0.1354, 300
2020-04-12, 37, Inc_5-50, 0.1927, 311
2020-04-13, 32, Inc_5-50, 0.1667, 312
2020-04-14, 40, Inc_5-50, 0.2083, 318
2020-04-15, 38, Inc_5-50, 0.1979, 319
2020-04-16, 39, Inc_5-50, 0.2031, 318
2020-04-17, 26, Inc_5-50, 0.1354, 313
2020-04-18, 18, Inc_5-50, 0.0938, 318
2020-04-19, 12, Inc_5-50, 0.0625, 323
2020-04-20, 8, Inc_5-50, 0.0417, 320
2020-04-21, 2, Inc_5-50, 0.0104, 320
2020-04-22, -3, Inc_5-50, -0.0189, 316
2020-04-23, -10, Inc_5-50, -0.0629, 308
2020-04-24, -16, Inc_5-50, -0.1006, 297
2020-04-25, -26, Inc_5-50, -0.1635, 292
2020-04-26, -34, Inc_5-50, -0.2138, 289
2020-04-27, -32, Inc_5-50, -0.2013, 288
2020-04-28, -38, Inc_5-50, -0.239, 282
2020-04-29, -39, Inc_5-50, -0.2453, 277
2020-04-30, -45, Inc_5-50, -0.283, 263
2020-05-01, -42, Inc_5-50, -0.2642, 255
2020-05-02, -43, Inc_5-50, -0.2704, 249
2020-05-03, -49, Inc_5-50, -0.3082, 240
2020-05-04, -53, Inc_5-50, -0.3333, 235
2020-05-05, -46, Inc_5-50, -0.2893, 236
2020-05-06, -53, Inc_5-50, -0.3333, 224
2020-05-07, -54, Inc_5-50, -0.3396, 209
2020-05-08, -65, Inc_5-50, -0.4088, 190
2020-05-09, -53, Inc_5-50, -0.3333, 196
2020-05-10, -41, Inc_5-50, -0.2579, 199
2020-05-11, -36, Inc_5-50, -0.2264, 199
2020-05-12, -38, Inc_5-50, -0.239, 198
2020-05-13, -36, Inc_5-50, -0.2264, 188
2020-05-14, -38, Inc_5-50, -0.239, 171
2020-05-15, -29, Inc_5-50, -0.1824, 161
2020-05-16, -34, Inc_5-50, -0.2138, 162
2020-05-17, -46, Inc_5-50, -0.2893, 153
2020-05-18, -52, Inc_5-50, -0.327, 147
2020-05-19, -53, Inc_5-50, -0.3333, 145
2020-05-20, -58, Inc_5-50, -0.3648, 130
2020-05-21, -33, Inc_5-50, -0.2075, 138
2020-05-22, -43, Inc_5-50, -0.2704, 118
2020-05-23, -48, Inc_5-50, -0.3019, 114
2020-05-24, -36, Inc_5-50, -0.2264, 117
2020-05-25, -36, Inc_5-50, -0.2264, 111
2020-05-26, -36, Inc_5-50, -0.2264, 109
2020-05-27, -26, Inc_5-50, -0.1635, 104
2020-05-28, -39, Inc_5-50, -0.2453, 99
2020-05-29, -15, Inc_5-50, -0.0943, 103
2020-05-30, -14, Inc_5-50, -0.0881, 100
2020-05-31, -15, Inc_5-50, -0.0943, 102
2020-06-01, -14, Inc_5-50, -0.0881, 97
2020-06-02, -18, Inc_5-50, -0.1132, 91
2020-06-03, -29, Inc_5-50, -0.1824, 75
2020-06-04, -38, Inc_5-50, -0.239, 61
2020-06-05, -45, Inc_5-50, -0.283, 58
2020-06-06, -43, Inc_5-50, -0.2704, 57
2020-06-07, -45, Inc_5-50, -0.283, 57
2020-06-08, -42, Inc_5-50, -0.2642, 55
2020-06-09, -34, Inc_5-50, -0.2138, 57
2020-06-10, -16, Inc_5-50, -0.1006, 59
2020-06-11, -3, Inc_5-50, -0.0189, 58
2020-06-12, -3, Inc_5-50, -0.0189, 55
2020-06-13, -10, Inc_5-50, -0.0629, 47
2020-06-14, -13, Inc_5-50, -0.0818, 44
2020-06-15, -10, Inc_5-50, -0.0629, 45
2020-06-16, -13, Inc_5-50, -0.0818, 44
2020-06-17, -12, Inc_5-50, -0.0755, 47
2020-06-18, , Inc_5-50, , 58
2020-06-19, 10, Inc_5-50, 0.0521, 65
2020-06-20, 21, Inc_5-50, 0.1094, 68
2020-06-21, 22, Inc_5-50, 0.1146, 66
2020-06-22, 22, Inc_5-50, 0.1146, 67
2020-06-23, 27, Inc_5-50, 0.1406, 71
2020-06-24, 18, Inc_5-50, 0.0938, 65
2020-06-25, 11, Inc_5-50, 0.0573, 69
2020-06-26, -2, Inc_5-50, -0.0126, 63
2020-06-27, 1, Inc_5-50, 0.0052, 69
2020-06-28, 2, Inc_5-50, 0.0104, 68
2020-06-29, 3, Inc_5-50, 0.0156, 70
2020-06-30, , Inc_5-50, , 71
2020-07-01, 4, Inc_5-50, 0.0208, 69
2020-07-02, 1, Inc_5-50, 0.0052, 70
2020-07-03, 1, Inc_5-50, 0.0052, 64
2020-07-04, -7, Inc_5-50, -0.044, 62
2020-07-05, -4, Inc_5-50, -0.0252, 64
2020-07-06, -6, Inc_5-50, -0.0377, 64
2020-07-07, -5, Inc_5-50, -0.0314, 66
2020-07-08, -3, Inc_5-50, -0.0189, 66
2020-07-09, -8, Inc_5-50, -0.0503, 62
2020-07-10, -4, Inc_5-50, -0.0252, 60
2020-07-11, -2, Inc_5-50, -0.0126, 60
2020-07-12, -1, Inc_5-50, -0.0063, 63
2020-07-13, -1, Inc_5-50, -0.0063, 63
2020-07-14, 1, Inc_5-50, 0.0052, 67
2020-07-15, 5, Inc_5-50, 0.026, 71
2020-07-16, 8, Inc_5-50, 0.0417, 70
2020-07-17, 18, Inc_5-50, 0.0938, 78
2020-07-18, 16, Inc_5-50, 0.0833, 76
2020-07-19, 20, Inc_5-50, 0.1042, 83
2020-07-20, 21, Inc_5-50, 0.1094, 84
2020-07-21, 28, Inc_5-50, 0.1458, 95
2020-07-22, 30, Inc_5-50, 0.1562, 101
2020-07-23, 32, Inc_5-50, 0.1667, 102
2020-07-24, 23, Inc_5-50, 0.1198, 101
2020-07-25, 38, Inc_5-50, 0.1979, 114
2020-07-26, 26, Inc_5-50, 0.1354, 109
2020-07-27, 28, Inc_5-50, 0.1458, 112
2020-07-28, 9, Inc_5-50, 0.0469, 104
2020-07-29, 18, Inc_5-50, 0.0938, 119
2020-07-30, 31, Inc_5-50, 0.1615, 133
2020-07-31, 41, Inc_5-50, 0.2135, 142
2020-08-01, 20, Inc_5-50, 0.1042, 134
2020-08-02, 35, Inc_5-50, 0.1823, 144
2020-08-03, 31, Inc_5-50, 0.1615, 143
2020-08-04, 45, Inc_5-50, 0.2344, 149
2020-08-05, 33, Inc_5-50, 0.1719, 152
2020-08-06, 28, Inc_5-50, 0.1458, 161
2020-08-07, 25, Inc_5-50, 0.1302, 167
2020-08-08, 34, Inc_5-50, 0.1771, 168
2020-08-09, 24, Inc_5-50, 0.125, 168
2020-08-10, 24, Inc_5-50, 0.125, 167
2020-08-11, 25, Inc_5-50, 0.1302, 174
2020-08-12, 33, Inc_5-50, 0.1719, 185
2020-08-13, 40, Inc_5-50, 0.2083, 201
2020-08-14, 45, Inc_5-50, 0.2344, 212
2020-08-15, 58, Inc_5-50, 0.3021, 226
2020-08-16, 62, Inc_5-50, 0.3229, 230
2020-08-17, 66, Inc_5-50, 0.3438, 233
2020-08-18, 85, Inc_5-50, 0.4427, 259
2020-08-19, 88, Inc_5-50, 0.4583, 273
2020-08-20, 79, Inc_5-50, 0.4115, 280
2020-08-21, 77, Inc_5-50, 0.401, 289
2020-08-22, 66, Inc_5-50, 0.3438, 292
