Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_5-50, Baden-Württemberg, 8, , 1
2020-03-06, , Inc_5-50, Baden-Württemberg, 8, , 1
2020-03-07, , Inc_5-50, Baden-Württemberg, 8, , 3
2020-03-08, , Inc_5-50, Baden-Württemberg, 8, , 3
2020-03-09, , Inc_5-50, Baden-Württemberg, 8, , 3
2020-03-10, , Inc_5-50, Baden-Württemberg, 8, , 4
2020-03-11, , Inc_5-50, Baden-Württemberg, 8, , 6
2020-03-12, 13, Inc_5-50, Baden-Württemberg, 8, 0.619, 14
2020-03-13, 17, Inc_5-50, Baden-Württemberg, 8, 0.8095, 18
2020-03-14, 27, Inc_5-50, Baden-Württemberg, 8, 1.2857, 30
2020-03-15, 33, Inc_5-50, Baden-Württemberg, 8, 1.5714, 36
2020-03-16, 36, Inc_5-50, Baden-Württemberg, 8, 1.7143, 39
2020-03-17, 36, Inc_5-50, Baden-Württemberg, 8, 1.7143, 40
2020-03-18, 34, Inc_5-50, Baden-Württemberg, 8, 1.619, 40
2020-03-19, 26, Inc_5-50, Baden-Württemberg, 8, 1.2381, 40
2020-03-20, 21, Inc_5-50, Baden-Württemberg, 8, 1, 39
2020-03-21, 5, Inc_5-50, Baden-Württemberg, 8, 0.2381, 35
2020-03-22, -2, Inc_5-50, Baden-Württemberg, 8, -0.0588, 34
2020-03-23, -9, Inc_5-50, Baden-Württemberg, 8, -0.2647, 30
2020-03-24, -9, Inc_5-50, Baden-Württemberg, 8, -0.2647, 31
2020-03-25, -12, Inc_5-50, Baden-Württemberg, 8, -0.3529, 28
2020-03-26, -16, Inc_5-50, Baden-Württemberg, 8, -0.4706, 24
2020-03-27, -20, Inc_5-50, Baden-Württemberg, 8, -0.5882, 19
2020-03-28, -19, Inc_5-50, Baden-Württemberg, 8, -0.5588, 16
2020-03-29, -18, Inc_5-50, Baden-Württemberg, 8, -0.5294, 16
2020-03-30, -13, Inc_5-50, Baden-Württemberg, 8, -0.3824, 17
2020-03-31, -18, Inc_5-50, Baden-Württemberg, 8, -0.5294, 13
2020-04-01, -15, Inc_5-50, Baden-Württemberg, 8, -0.4412, 13
2020-04-02, -10, Inc_5-50, Baden-Württemberg, 8, -0.2941, 14
2020-04-03, -4, Inc_5-50, Baden-Württemberg, 8, -0.1176, 15
2020-04-04, -4, Inc_5-50, Baden-Württemberg, 8, -0.1176, 12
