Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_0-5, Rheinland-Pfalz, 7, , 36
2020-03-06, , Inc_0-5, Rheinland-Pfalz, 7, , 36
2020-03-07, , Inc_0-5, Rheinland-Pfalz, 7, , 36
2020-03-08, , Inc_0-5, Rheinland-Pfalz, 7, , 36
2020-03-09, , Inc_0-5, Rheinland-Pfalz, 7, , 36
2020-03-10, , Inc_0-5, Rheinland-Pfalz, 7, , 36
2020-03-11, , Inc_0-5, Rheinland-Pfalz, 7, , 34
2020-03-12, -3, Inc_0-5, Rheinland-Pfalz, 7, -0.3333, 33
2020-03-13, -6, Inc_0-5, Rheinland-Pfalz, 7, -0.6667, 30
2020-03-14, -15, Inc_0-5, Rheinland-Pfalz, 7, -1.6667, 21
2020-03-15, -20, Inc_0-5, Rheinland-Pfalz, 7, -2.2222, 16
2020-03-16, -22, Inc_0-5, Rheinland-Pfalz, 7, -2.4444, 14
2020-03-17, -26, Inc_0-5, Rheinland-Pfalz, 7, -2.8889, 10
2020-03-18, -27, Inc_0-5, Rheinland-Pfalz, 7, -3, 7
2020-03-19, -27, Inc_0-5, Rheinland-Pfalz, 7, -3, 6
2020-03-20, -27, Inc_0-5, Rheinland-Pfalz, 7, -3, 3
2020-03-21, -20, Inc_0-5, Rheinland-Pfalz, 7, -2.2222, 1
2020-03-22, -16, Inc_0-5, Rheinland-Pfalz, 7, -1.7778, 
2020-03-23, -14, Inc_0-5, Rheinland-Pfalz, 7, -1.5556, 
2020-03-24, -10, Inc_0-5, Rheinland-Pfalz, 7, -1.1111, 
2020-03-25, -7, Inc_0-5, Rheinland-Pfalz, 7, -0.7778, 
2020-03-26, -6, Inc_0-5, Rheinland-Pfalz, 7, -0.6667, 
2020-03-27, -3, Inc_0-5, Rheinland-Pfalz, 7, -0.3333, 
2020-03-28, -1, Inc_0-5, Rheinland-Pfalz, 7, -0.1111, 
2020-03-29, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-03-30, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-03-31, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-01, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-02, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-03, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-04, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-05, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-06, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-07, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-08, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-09, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-10, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-11, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-12, 1, Inc_0-5, Rheinland-Pfalz, 7, 0.0833, 1
2020-04-13, 1, Inc_0-5, Rheinland-Pfalz, 7, 0.0833, 1
2020-04-14, , Inc_0-5, Rheinland-Pfalz, 7, , 
2020-04-15, 1, Inc_0-5, Rheinland-Pfalz, 7, 0.0833, 1
2020-04-16, 1, Inc_0-5, Rheinland-Pfalz, 7, 0.0833, 1
2020-04-17, 2, Inc_0-5, Rheinland-Pfalz, 7, 0.1667, 2
2020-04-18, 3, Inc_0-5, Rheinland-Pfalz, 7, 0.25, 3
2020-04-19, 1, Inc_0-5, Rheinland-Pfalz, 7, 0.0833, 2
2020-04-20, 1, Inc_0-5, Rheinland-Pfalz, 7, 0.0833, 2
2020-04-21, 3, Inc_0-5, Rheinland-Pfalz, 7, 0.25, 3
2020-04-22, 3, Inc_0-5, Rheinland-Pfalz, 7, 0.25, 4
2020-04-23, 6, Inc_0-5, Rheinland-Pfalz, 7, 0.5, 7
2020-04-24, 9, Inc_0-5, Rheinland-Pfalz, 7, 0.75, 11
2020-04-25, 11, Inc_0-5, Rheinland-Pfalz, 7, 0.9167, 14
2020-04-26, 13, Inc_0-5, Rheinland-Pfalz, 7, 1.0833, 15
2020-04-27, 15, Inc_0-5, Rheinland-Pfalz, 7, 1.25, 17
2020-04-28, 15, Inc_0-5, Rheinland-Pfalz, 7, 1.25, 18
2020-04-29, 14, Inc_0-5, Rheinland-Pfalz, 7, 1.1667, 18
2020-04-30, 13, Inc_0-5, Rheinland-Pfalz, 7, 1.0833, 20
2020-05-01, 10, Inc_0-5, Rheinland-Pfalz, 7, 0.8333, 21
2020-05-02, 6, Inc_0-5, Rheinland-Pfalz, 7, 0.5, 20
2020-05-03, 7, Inc_0-5, Rheinland-Pfalz, 7, 0.5833, 22
2020-05-04, 7, Inc_0-5, Rheinland-Pfalz, 7, 0.5833, 24
2020-05-05, 6, Inc_0-5, Rheinland-Pfalz, 7, 0.5, 24
2020-05-06, 5, Inc_0-5, Rheinland-Pfalz, 7, 0.4167, 23
2020-05-07, 6, Inc_0-5, Rheinland-Pfalz, 7, 0.5, 26
2020-05-08, 4, Inc_0-5, Rheinland-Pfalz, 7, 0.3333, 25
2020-05-09, 6, Inc_0-5, Rheinland-Pfalz, 7, 0.5, 26
2020-05-10, 5, Inc_0-5, Rheinland-Pfalz, 7, 0.4167, 27
2020-05-11, 2, Inc_0-5, Rheinland-Pfalz, 7, 0.1667, 26
2020-05-12, 2, Inc_0-5, Rheinland-Pfalz, 7, 0.1667, 26
2020-05-13, 2, Inc_0-5, Rheinland-Pfalz, 7, 0.1667, 25
2020-05-14, -2, Inc_0-5, Rheinland-Pfalz, 7, -0.2222, 24
2020-05-15, -1, Inc_0-5, Rheinland-Pfalz, 7, -0.1111, 24
2020-05-16, -3, Inc_0-5, Rheinland-Pfalz, 7, -0.3333, 23
2020-05-17, -4, Inc_0-5, Rheinland-Pfalz, 7, -0.4444, 23
2020-05-18, -2, Inc_0-5, Rheinland-Pfalz, 7, -0.2222, 24
