Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_5-50, Niedersachsen, 3, , 
2020-03-06, , Inc_5-50, Niedersachsen, 3, , 
2020-03-07, , Inc_5-50, Niedersachsen, 3, , 
2020-03-08, , Inc_5-50, Niedersachsen, 3, , 
2020-03-09, , Inc_5-50, Niedersachsen, 3, , 
2020-03-10, , Inc_5-50, Niedersachsen, 3, , 
2020-03-11, , Inc_5-50, Niedersachsen, 3, , 2
2020-03-12, 5, Inc_5-50, Niedersachsen, 3, 0.2632, 5
2020-03-13, 5, Inc_5-50, Niedersachsen, 3, 0.2632, 5
2020-03-14, 11, Inc_5-50, Niedersachsen, 3, 0.5789, 11
2020-03-15, 17, Inc_5-50, Niedersachsen, 3, 0.8947, 17
2020-03-16, 17, Inc_5-50, Niedersachsen, 3, 0.8947, 17
2020-03-17, 22, Inc_5-50, Niedersachsen, 3, 1.1579, 22
2020-03-18, 28, Inc_5-50, Niedersachsen, 3, 1.4737, 30
2020-03-19, 29, Inc_5-50, Niedersachsen, 3, 1.5263, 34
2020-03-20, 32, Inc_5-50, Niedersachsen, 3, 1.6842, 37
2020-03-21, 28, Inc_5-50, Niedersachsen, 3, 1.4737, 39
2020-03-22, 21, Inc_5-50, Niedersachsen, 3, 1.1053, 38
2020-03-23, 22, Inc_5-50, Niedersachsen, 3, 1.1579, 39
2020-03-24, 18, Inc_5-50, Niedersachsen, 3, 0.9474, 40
2020-03-25, 10, Inc_5-50, Niedersachsen, 3, 0.5263, 40
2020-03-26, 7, Inc_5-50, Niedersachsen, 3, 0.3684, 41
2020-03-27, 5, Inc_5-50, Niedersachsen, 3, 0.2632, 42
2020-03-28, 1, Inc_5-50, Niedersachsen, 3, 0.0526, 40
2020-03-29, 1, Inc_5-50, Niedersachsen, 3, 0.0526, 39
2020-03-30, -1, Inc_5-50, Niedersachsen, 3, -0.0476, 38
2020-03-31, -1, Inc_5-50, Niedersachsen, 3, -0.0476, 39
2020-04-01, -1, Inc_5-50, Niedersachsen, 3, -0.0476, 39
2020-04-02, -3, Inc_5-50, Niedersachsen, 3, -0.1429, 38
2020-04-03, -3, Inc_5-50, Niedersachsen, 3, -0.1429, 39
2020-04-04, , Inc_5-50, Niedersachsen, 3, , 40
2020-04-05, 2, Inc_5-50, Niedersachsen, 3, 0.1053, 41
2020-04-06, 4, Inc_5-50, Niedersachsen, 3, 0.2105, 42
2020-04-07, 3, Inc_5-50, Niedersachsen, 3, 0.1579, 42
2020-04-08, 2, Inc_5-50, Niedersachsen, 3, 0.1053, 41
2020-04-09, 5, Inc_5-50, Niedersachsen, 3, 0.2632, 43
2020-04-10, 2, Inc_5-50, Niedersachsen, 3, 0.1053, 41
2020-04-11, -2, Inc_5-50, Niedersachsen, 3, -0.0952, 38
2020-04-12, -6, Inc_5-50, Niedersachsen, 3, -0.2857, 35
2020-04-13, -6, Inc_5-50, Niedersachsen, 3, -0.2857, 36
2020-04-14, -6, Inc_5-50, Niedersachsen, 3, -0.2857, 36
2020-04-15, -8, Inc_5-50, Niedersachsen, 3, -0.381, 33
2020-04-16, -11, Inc_5-50, Niedersachsen, 3, -0.5238, 32
2020-04-17, -8, Inc_5-50, Niedersachsen, 3, -0.381, 33
2020-04-18, -5, Inc_5-50, Niedersachsen, 3, -0.2381, 33
2020-04-19, -6, Inc_5-50, Niedersachsen, 3, -0.2857, 29
2020-04-20, -6, Inc_5-50, Niedersachsen, 3, -0.2857, 30
2020-04-21, -5, Inc_5-50, Niedersachsen, 3, -0.2381, 31
2020-04-22, -4, Inc_5-50, Niedersachsen, 3, -0.1905, 29
2020-04-23, -6, Inc_5-50, Niedersachsen, 3, -0.2857, 26
2020-04-24, -10, Inc_5-50, Niedersachsen, 3, -0.4762, 23
2020-04-25, -7, Inc_5-50, Niedersachsen, 3, -0.3333, 26
2020-04-26, -5, Inc_5-50, Niedersachsen, 3, -0.2381, 24
2020-04-27, -6, Inc_5-50, Niedersachsen, 3, -0.2857, 24
2020-04-28, -7, Inc_5-50, Niedersachsen, 3, -0.3333, 24
2020-04-29, -9, Inc_5-50, Niedersachsen, 3, -0.4286, 20
2020-04-30, -9, Inc_5-50, Niedersachsen, 3, -0.4286, 17
2020-05-01, -8, Inc_5-50, Niedersachsen, 3, -0.381, 15
2020-05-02, -11, Inc_5-50, Niedersachsen, 3, -0.5238, 15
2020-05-03, -9, Inc_5-50, Niedersachsen, 3, -0.4286, 15
2020-05-04, -11, Inc_5-50, Niedersachsen, 3, -0.5238, 13
2020-05-05, -10, Inc_5-50, Niedersachsen, 3, -0.4762, 14
2020-05-06, -7, Inc_5-50, Niedersachsen, 3, -0.3333, 13
2020-05-07, -5, Inc_5-50, Niedersachsen, 3, -0.2381, 12
2020-05-08, -4, Inc_5-50, Niedersachsen, 3, -0.1905, 11
2020-05-09, -3, Inc_5-50, Niedersachsen, 3, -0.1429, 12
2020-05-10, -2, Inc_5-50, Niedersachsen, 3, -0.0952, 13
2020-05-11, , Inc_5-50, Niedersachsen, 3, , 13
2020-05-12, -3, Inc_5-50, Niedersachsen, 3, -0.1429, 11
2020-05-13, -1, Inc_5-50, Niedersachsen, 3, -0.0476, 12
2020-05-14, 1, Inc_5-50, Niedersachsen, 3, 0.0526, 13
2020-05-15, , Inc_5-50, Niedersachsen, 3, , 11
2020-05-16, -3, Inc_5-50, Niedersachsen, 3, -0.1429, 9
2020-05-17, -5, Inc_5-50, Niedersachsen, 3, -0.2381, 8
2020-05-18, -5, Inc_5-50, Niedersachsen, 3, -0.2381, 8
2020-05-19, -5, Inc_5-50, Niedersachsen, 3, -0.2381, 6
2020-05-20, -5, Inc_5-50, Niedersachsen, 3, -0.2381, 7
2020-05-21, -3, Inc_5-50, Niedersachsen, 3, -0.1429, 10
2020-05-22, , Inc_5-50, Niedersachsen, 3, , 11
2020-05-23, 2, Inc_5-50, Niedersachsen, 3, 0.1053, 11
2020-05-24, 4, Inc_5-50, Niedersachsen, 3, 0.2105, 12
2020-05-25, 4, Inc_5-50, Niedersachsen, 3, 0.2105, 12
2020-05-26, 6, Inc_5-50, Niedersachsen, 3, 0.3158, 12
2020-05-27, 5, Inc_5-50, Niedersachsen, 3, 0.2632, 12
2020-05-28, 4, Inc_5-50, Niedersachsen, 3, 0.2105, 14
2020-05-29, 1, Inc_5-50, Niedersachsen, 3, 0.0526, 12
2020-05-30, 1, Inc_5-50, Niedersachsen, 3, 0.0526, 12
2020-05-31, 2, Inc_5-50, Niedersachsen, 3, 0.1053, 14
2020-06-01, 1, Inc_5-50, Niedersachsen, 3, 0.0526, 13
2020-06-02, , Inc_5-50, Niedersachsen, 3, , 12
