Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_5-50, Bayern, 9, , 
2020-03-06, , Inc_5-50, Bayern, 9, , 
2020-03-07, , Inc_5-50, Bayern, 9, , 2
2020-03-08, , Inc_5-50, Bayern, 9, , 3
2020-03-09, , Inc_5-50, Bayern, 9, , 4
2020-03-10, , Inc_5-50, Bayern, 9, , 5
2020-03-11, , Inc_5-50, Bayern, 9, , 6
2020-03-12, 14, Inc_5-50, Bayern, 9, 0.3333, 14
2020-03-13, 19, Inc_5-50, Bayern, 9, 0.4524, 19
2020-03-14, 33, Inc_5-50, Bayern, 9, 0.7857, 35
2020-03-15, 40, Inc_5-50, Bayern, 9, 0.9524, 43
2020-03-16, 45, Inc_5-50, Bayern, 9, 1.0714, 49
2020-03-17, 57, Inc_5-50, Bayern, 9, 1.3571, 62
2020-03-18, 64, Inc_5-50, Bayern, 9, 1.5238, 70
2020-03-19, 70, Inc_5-50, Bayern, 9, 1.6667, 84
2020-03-20, 70, Inc_5-50, Bayern, 9, 1.6667, 89
2020-03-21, 53, Inc_5-50, Bayern, 9, 1.2619, 88
2020-03-22, 38, Inc_5-50, Bayern, 9, 0.9048, 81
2020-03-23, 30, Inc_5-50, Bayern, 9, 0.7143, 79
2020-03-24, 16, Inc_5-50, Bayern, 9, 0.381, 78
2020-03-25, -1, Inc_5-50, Bayern, 9, -0.0175, 69
2020-03-26, -25, Inc_5-50, Bayern, 9, -0.4386, 59
2020-03-27, -38, Inc_5-50, Bayern, 9, -0.6667, 51
2020-03-28, -42, Inc_5-50, Bayern, 9, -0.7368, 46
2020-03-29, -40, Inc_5-50, Bayern, 9, -0.7018, 41
2020-03-30, -46, Inc_5-50, Bayern, 9, -0.807, 33
2020-03-31, -43, Inc_5-50, Bayern, 9, -0.7544, 35
2020-04-01, -42, Inc_5-50, Bayern, 9, -0.7368, 27
2020-04-02, -33, Inc_5-50, Bayern, 9, -0.5789, 26
2020-04-03, -20, Inc_5-50, Bayern, 9, -0.3509, 31
2020-04-04, -21, Inc_5-50, Bayern, 9, -0.3684, 25
2020-04-05, -18, Inc_5-50, Bayern, 9, -0.3158, 23
2020-04-06, -8, Inc_5-50, Bayern, 9, -0.1404, 25
2020-04-07, -9, Inc_5-50, Bayern, 9, -0.1579, 26
2020-04-08, 1, Inc_5-50, Bayern, 9, 0.0238, 28
2020-04-09, -2, Inc_5-50, Bayern, 9, -0.0351, 24
2020-04-10, -1, Inc_5-50, Bayern, 9, -0.0175, 30
2020-04-11, 15, Inc_5-50, Bayern, 9, 0.3571, 40
2020-04-12, 30, Inc_5-50, Bayern, 9, 0.7143, 53
2020-04-13, 29, Inc_5-50, Bayern, 9, 0.6905, 54
2020-04-14, 32, Inc_5-50, Bayern, 9, 0.7619, 58
2020-04-15, 36, Inc_5-50, Bayern, 9, 0.8571, 64
2020-04-16, 44, Inc_5-50, Bayern, 9, 1.0476, 68
2020-04-17, 42, Inc_5-50, Bayern, 9, 1, 72
2020-04-18, 32, Inc_5-50, Bayern, 9, 0.7619, 72
2020-04-19, 25, Inc_5-50, Bayern, 9, 0.5952, 78
2020-04-20, 23, Inc_5-50, Bayern, 9, 0.5476, 77
2020-04-21, 23, Inc_5-50, Bayern, 9, 0.5476, 81
2020-04-22, 14, Inc_5-50, Bayern, 9, 0.3333, 78
2020-04-23, 10, Inc_5-50, Bayern, 9, 0.2381, 78
2020-04-24, 7, Inc_5-50, Bayern, 9, 0.1667, 79
2020-04-25, 6, Inc_5-50, Bayern, 9, 0.1429, 78
2020-04-26, -1, Inc_5-50, Bayern, 9, -0.0175, 77
2020-04-27, 1, Inc_5-50, Bayern, 9, 0.0238, 78
2020-04-28, -3, Inc_5-50, Bayern, 9, -0.0526, 78
2020-04-29, , Inc_5-50, Bayern, 9, , 78
2020-04-30, -4, Inc_5-50, Bayern, 9, -0.0702, 74
2020-05-01, -4, Inc_5-50, Bayern, 9, -0.0702, 75
2020-05-02, -4, Inc_5-50, Bayern, 9, -0.0702, 74
2020-05-03, -7, Inc_5-50, Bayern, 9, -0.1228, 70
2020-05-04, -8, Inc_5-50, Bayern, 9, -0.1404, 70
2020-05-05, -8, Inc_5-50, Bayern, 9, -0.1404, 70
2020-05-06, -12, Inc_5-50, Bayern, 9, -0.2105, 66
2020-05-07, -13, Inc_5-50, Bayern, 9, -0.2281, 61
2020-05-08, -18, Inc_5-50, Bayern, 9, -0.3158, 57
2020-05-09, -13, Inc_5-50, Bayern, 9, -0.2281, 61
2020-05-10, -9, Inc_5-50, Bayern, 9, -0.1579, 61
2020-05-11, -10, Inc_5-50, Bayern, 9, -0.1754, 60
2020-05-12, -7, Inc_5-50, Bayern, 9, -0.1228, 63
2020-05-13, -4, Inc_5-50, Bayern, 9, -0.0702, 62
