Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_50-100, Thüringen, 16, , 
2020-03-06, , Inc_50-100, Thüringen, 16, , 
2020-03-07, , Inc_50-100, Thüringen, 16, , 
2020-03-08, , Inc_50-100, Thüringen, 16, , 
2020-03-09, , Inc_50-100, Thüringen, 16, , 
2020-03-10, , Inc_50-100, Thüringen, 16, , 
2020-03-11, , Inc_50-100, Thüringen, 16, , 
2020-03-12, , Inc_50-100, Thüringen, 16, , 
2020-03-13, , Inc_50-100, Thüringen, 16, , 
2020-03-14, , Inc_50-100, Thüringen, 16, , 
2020-03-15, , Inc_50-100, Thüringen, 16, , 
2020-03-16, , Inc_50-100, Thüringen, 16, , 
2020-03-17, , Inc_50-100, Thüringen, 16, , 
2020-03-18, , Inc_50-100, Thüringen, 16, , 
2020-03-19, , Inc_50-100, Thüringen, 16, , 
2020-03-20, , Inc_50-100, Thüringen, 16, , 
2020-03-21, 1, Inc_50-100, Thüringen, 16, 0.0833, 1
2020-03-22, 1, Inc_50-100, Thüringen, 16, 0.0833, 1
2020-03-23, 1, Inc_50-100, Thüringen, 16, 0.0833, 1
2020-03-24, 1, Inc_50-100, Thüringen, 16, 0.0833, 1
2020-03-25, 2, Inc_50-100, Thüringen, 16, 0.1667, 2
2020-03-26, 2, Inc_50-100, Thüringen, 16, 0.1667, 2
2020-03-27, 2, Inc_50-100, Thüringen, 16, 0.1667, 2
2020-03-28, , Inc_50-100, Thüringen, 16, , 1
2020-03-29, , Inc_50-100, Thüringen, 16, , 1
2020-03-30, , Inc_50-100, Thüringen, 16, , 1
2020-03-31, , Inc_50-100, Thüringen, 16, , 1
2020-04-01, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-04-02, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-04-03, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-04-04, , Inc_50-100, Thüringen, 16, , 1
2020-04-05, , Inc_50-100, Thüringen, 16, , 1
2020-04-06, , Inc_50-100, Thüringen, 16, , 1
2020-04-07, , Inc_50-100, Thüringen, 16, , 1
2020-04-08, , Inc_50-100, Thüringen, 16, , 1
2020-04-09, , Inc_50-100, Thüringen, 16, , 1
2020-04-10, , Inc_50-100, Thüringen, 16, , 1
2020-04-11, , Inc_50-100, Thüringen, 16, , 1
2020-04-12, , Inc_50-100, Thüringen, 16, , 1
2020-04-13, , Inc_50-100, Thüringen, 16, , 1
2020-04-14, , Inc_50-100, Thüringen, 16, , 1
2020-04-15, -1, Inc_50-100, Thüringen, 16, -0.1429, 
2020-04-16, -1, Inc_50-100, Thüringen, 16, -0.1429, 
2020-04-17, , Inc_50-100, Thüringen, 16, , 1
2020-04-18, , Inc_50-100, Thüringen, 16, , 1
2020-04-19, , Inc_50-100, Thüringen, 16, , 1
2020-04-20, , Inc_50-100, Thüringen, 16, , 1
2020-04-21, , Inc_50-100, Thüringen, 16, , 1
2020-04-22, 1, Inc_50-100, Thüringen, 16, 0.0833, 1
2020-04-23, 1, Inc_50-100, Thüringen, 16, 0.0833, 1
2020-04-24, , Inc_50-100, Thüringen, 16, , 1
2020-04-25, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-04-26, , Inc_50-100, Thüringen, 16, , 1
2020-04-27, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-04-28, , Inc_50-100, Thüringen, 16, , 1
2020-04-29, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-04-30, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-05-01, 2, Inc_50-100, Thüringen, 16, 0.1667, 3
2020-05-02, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-03, , Inc_50-100, Thüringen, 16, , 1
2020-05-04, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-05, , Inc_50-100, Thüringen, 16, , 1
2020-05-06, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-07, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-08, -1, Inc_50-100, Thüringen, 16, -0.1429, 2
2020-05-09, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-05-10, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-05-11, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-05-12, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-05-13, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-05-14, 1, Inc_50-100, Thüringen, 16, 0.0833, 2
2020-05-15, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-16, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-17, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-18, , Inc_50-100, Thüringen, 16, , 2
2020-05-19, -2, Inc_50-100, Thüringen, 16, -0.2857, 
2020-05-20, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-21, -1, Inc_50-100, Thüringen, 16, -0.1429, 1
2020-05-22, , Inc_50-100, Thüringen, 16, , 1
2020-05-23, , Inc_50-100, Thüringen, 16, , 1
2020-05-24, -1, Inc_50-100, Thüringen, 16, -0.1429, 
2020-05-25, -2, Inc_50-100, Thüringen, 16, -0.2857, 
2020-05-26, , Inc_50-100, Thüringen, 16, , 
2020-05-27, -1, Inc_50-100, Thüringen, 16, -0.1429, 
