Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_0-5, Thüringen, 16, , 23
2020-03-06, , Inc_0-5, Thüringen, 16, , 23
2020-03-07, , Inc_0-5, Thüringen, 16, , 23
2020-03-08, , Inc_0-5, Thüringen, 16, , 23
2020-03-09, , Inc_0-5, Thüringen, 16, , 23
2020-03-10, , Inc_0-5, Thüringen, 16, , 23
2020-03-11, , Inc_0-5, Thüringen, 16, , 23
2020-03-12, , Inc_0-5, Thüringen, 16, , 23
2020-03-13, -1, Inc_0-5, Thüringen, 16, -0.125, 22
2020-03-14, -1, Inc_0-5, Thüringen, 16, -0.125, 22
2020-03-15, -2, Inc_0-5, Thüringen, 16, -0.25, 21
2020-03-16, -2, Inc_0-5, Thüringen, 16, -0.25, 21
2020-03-17, -3, Inc_0-5, Thüringen, 16, -0.375, 20
2020-03-18, -6, Inc_0-5, Thüringen, 16, -0.75, 17
2020-03-19, -10, Inc_0-5, Thüringen, 16, -1.25, 13
2020-03-20, -10, Inc_0-5, Thüringen, 16, -1.25, 12
2020-03-21, -13, Inc_0-5, Thüringen, 16, -1.625, 9
2020-03-22, -15, Inc_0-5, Thüringen, 16, -1.875, 6
2020-03-23, -15, Inc_0-5, Thüringen, 16, -1.875, 6
2020-03-24, -16, Inc_0-5, Thüringen, 16, -2, 4
2020-03-25, -13, Inc_0-5, Thüringen, 16, -1.625, 4
2020-03-26, -10, Inc_0-5, Thüringen, 16, -1.25, 3
2020-03-27, -10, Inc_0-5, Thüringen, 16, -1.25, 2
2020-03-28, -7, Inc_0-5, Thüringen, 16, -0.875, 2
2020-03-29, -5, Inc_0-5, Thüringen, 16, -0.625, 1
2020-03-30, -5, Inc_0-5, Thüringen, 16, -0.625, 1
2020-03-31, -3, Inc_0-5, Thüringen, 16, -0.375, 1
2020-04-01, -4, Inc_0-5, Thüringen, 16, -0.5, 
2020-04-02, -3, Inc_0-5, Thüringen, 16, -0.375, 
2020-04-03, -2, Inc_0-5, Thüringen, 16, -0.25, 
2020-04-04, -1, Inc_0-5, Thüringen, 16, -0.125, 1
2020-04-05, , Inc_0-5, Thüringen, 16, , 1
2020-04-06, , Inc_0-5, Thüringen, 16, , 1
2020-04-07, 1, Inc_0-5, Thüringen, 16, 0.1111, 2
2020-04-08, 2, Inc_0-5, Thüringen, 16, 0.2222, 2
2020-04-09, 2, Inc_0-5, Thüringen, 16, 0.2222, 2
2020-04-10, 3, Inc_0-5, Thüringen, 16, 0.3333, 3
2020-04-11, 2, Inc_0-5, Thüringen, 16, 0.2222, 3
2020-04-12, 3, Inc_0-5, Thüringen, 16, 0.3333, 4
2020-04-13, 3, Inc_0-5, Thüringen, 16, 0.3333, 4
2020-04-14, 4, Inc_0-5, Thüringen, 16, 0.4444, 6
2020-04-15, 5, Inc_0-5, Thüringen, 16, 0.5556, 7
2020-04-16, 8, Inc_0-5, Thüringen, 16, 0.8889, 10
2020-04-17, 8, Inc_0-5, Thüringen, 16, 0.8889, 11
2020-04-18, 5, Inc_0-5, Thüringen, 16, 0.5556, 8
2020-04-19, 4, Inc_0-5, Thüringen, 16, 0.4444, 8
2020-04-20, 6, Inc_0-5, Thüringen, 16, 0.6667, 10
2020-04-21, 4, Inc_0-5, Thüringen, 16, 0.4444, 10
2020-04-22, 2, Inc_0-5, Thüringen, 16, 0.2222, 9
2020-04-23, -1, Inc_0-5, Thüringen, 16, -0.125, 9
2020-04-24, -2, Inc_0-5, Thüringen, 16, -0.25, 9
2020-04-25, 2, Inc_0-5, Thüringen, 16, 0.2222, 10
2020-04-26, 1, Inc_0-5, Thüringen, 16, 0.1111, 9
2020-04-27, 1, Inc_0-5, Thüringen, 16, 0.1111, 11
2020-04-28, 1, Inc_0-5, Thüringen, 16, 0.1111, 11
2020-04-29, 1, Inc_0-5, Thüringen, 16, 0.1111, 10
2020-04-30, 1, Inc_0-5, Thüringen, 16, 0.1111, 10
2020-05-01, 3, Inc_0-5, Thüringen, 16, 0.3333, 12
2020-05-02, 2, Inc_0-5, Thüringen, 16, 0.2222, 12
2020-05-03, 2, Inc_0-5, Thüringen, 16, 0.2222, 11
2020-05-04, , Inc_0-5, Thüringen, 16, , 11
