Meldedatum, region, region_id, value, difference, trend
2020-03-06, Hamburg, 2, , , 
2020-03-07, Hamburg, 2, 0.0541, , 
2020-03-08, Hamburg, 2, 0.0541, , 
2020-03-09, Hamburg, 2, 0.0541, , 
2020-03-10, Hamburg, 2, 0.1624, , 
2020-03-11, Hamburg, 2, 0.2707, , 
2020-03-12, Hamburg, 2, 0.2707, , 
2020-03-13, Hamburg, 2, 0.3789, , 
2020-03-14, Hamburg, 2, 0.4872, , 
2020-03-15, Hamburg, 2, 0.812, , 
2020-03-16, Hamburg, 2, 1.0286, , 
2020-03-17, Hamburg, 2, 1.0827, , 
2020-03-18, Hamburg, 2, 1.4616, , 
2020-03-19, Hamburg, 2, 1.7323, 0.3789, 0.2917
2020-03-20, Hamburg, 2, 2.3819, 0.5955, 0.4583
2020-03-21, Hamburg, 2, 2.815, 0.5413, 0.4167
2020-03-22, Hamburg, 2, 2.9233, 0.8662, 0.6667
2020-03-23, Hamburg, 2, 3.0315, 0.7037, 0.5417
2020-03-24, Hamburg, 2, 3.8977, 0.5955, 0.4583
2020-03-25, Hamburg, 2, 4.2766, 0.9744, 0.75
2020-03-26, Hamburg, 2, 5.3052, 0.812, 0.625
2020-03-27, Hamburg, 2, 5.3593, 1.6782, 1.2917
2020-03-28, Hamburg, 2, 5.9548, 1.3534, 1.0417
2020-03-29, Hamburg, 2, 6.5503, 1.0827, 0.8333
2020-03-30, Hamburg, 2, 6.6585, 1.2992, 1
2020-03-31, Hamburg, 2, 6.4961, 1.2451, 0.9583
2020-04-01, Hamburg, 2, 6.3879, 0.9744, 0.75
2020-04-02, Hamburg, 2, 6.0631, 0.9203, 0.7083
2020-04-03, Hamburg, 2, 6.3879, 0.1083, 0.0833
2020-04-04, Hamburg, 2, 6.5503, 0.4872, 0.375
2020-04-05, Hamburg, 2, 6.3879, 0.6496, 0.5
2020-04-06, Hamburg, 2, 6.5503, 0.5413, 0.4167
2020-04-07, Hamburg, 2, 6.7127, 0.2165, 0.1667
2020-04-08, Hamburg, 2, 7.5247, 0.3789, 0.2917
2020-04-09, Hamburg, 2, 7.7954, 0.7579, 0.5833
2020-04-10, Hamburg, 2, 7.1457, 1.2992, 1
2020-04-11, Hamburg, 2, 6.442, 0.5413, 0.4167
2020-04-12, Hamburg, 2, 6.0631, 0.0541, 0.0417
2020-04-13, Hamburg, 2, 5.8465, -0.4331, -0.2581
2020-04-14, Hamburg, 2, 5.3052, -0.7037, -0.4194
2020-04-15, Hamburg, 2, 4.1684, -0.8662, -0.5161
2020-04-16, Hamburg, 2, 3.7894, -1.2992, -0.7742
2020-04-17, Hamburg, 2, 4.1684, -2.3819, -1.4194
2020-04-18, Hamburg, 2, 4.0059, -1.4616, -0.871
2020-04-19, Hamburg, 2, 3.7353, -1.3534, -0.8065
2020-04-20, Hamburg, 2, 3.627, -1.0827, -0.6452
2020-04-21, Hamburg, 2, 3.4105, -0.5955, -0.3548
2020-04-22, Hamburg, 2, 3.3022, -0.9203, -0.5484
2020-04-23, Hamburg, 2, 2.7609, -0.2707, -0.1613
2020-04-24, Hamburg, 2, 2.5443, -0.2165, -0.129
2020-04-25, Hamburg, 2, 2.436, -0.2707, -0.1613
2020-04-26, Hamburg, 2, 2.4902, -0.2707, -0.1613
2020-04-27, Hamburg, 2, 2.3819, -0.2165, -0.129
2020-04-28, Hamburg, 2, 2.4902, , 
2020-04-29, Hamburg, 2, 2.436, , 
2020-04-30, Hamburg, 2, 2.436, -0.2165, -0.129
2020-05-01, Hamburg, 2, 2.003, , 
2020-05-02, Hamburg, 2, 1.624, -0.4331, -0.2581
2020-05-03, Hamburg, 2, 1.4616, -0.3789, -0.2258
2020-05-04, Hamburg, 2, 1.3534, -0.4331, -0.2581
2020-05-05, Hamburg, 2, 1.1368, -0.4872, -0.2903
2020-05-06, Hamburg, 2, 1.0827, -0.3789, -0.2258
2020-05-07, Hamburg, 2, 0.812, -0.7579, -0.4516
