Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_0-5, Bayern, 9, , 96
2020-03-06, , Inc_0-5, Bayern, 9, , 96
2020-03-07, , Inc_0-5, Bayern, 9, , 94
2020-03-08, , Inc_0-5, Bayern, 9, , 93
2020-03-09, , Inc_0-5, Bayern, 9, , 92
2020-03-10, , Inc_0-5, Bayern, 9, , 91
2020-03-11, , Inc_0-5, Bayern, 9, , 90
2020-03-12, -14, Inc_0-5, Bayern, 9, -0.6087, 82
2020-03-13, -19, Inc_0-5, Bayern, 9, -0.8261, 77
2020-03-14, -33, Inc_0-5, Bayern, 9, -1.4348, 61
2020-03-15, -40, Inc_0-5, Bayern, 9, -1.7391, 53
2020-03-16, -45, Inc_0-5, Bayern, 9, -1.9565, 47
2020-03-17, -57, Inc_0-5, Bayern, 9, -2.4783, 34
2020-03-18, -65, Inc_0-5, Bayern, 9, -2.8261, 25
2020-03-19, -71, Inc_0-5, Bayern, 9, -3.087, 11
2020-03-20, -74, Inc_0-5, Bayern, 9, -3.2174, 3
2020-03-21, -59, Inc_0-5, Bayern, 9, -2.5652, 2
2020-03-22, -53, Inc_0-5, Bayern, 9, -2.3043, 
2020-03-23, -47, Inc_0-5, Bayern, 9, -2.0435, 
2020-03-24, -34, Inc_0-5, Bayern, 9, -1.4783, 
2020-03-25, -25, Inc_0-5, Bayern, 9, -1.087, 
2020-03-26, -11, Inc_0-5, Bayern, 9, -0.4783, 
2020-03-27, -3, Inc_0-5, Bayern, 9, -0.1304, 
2020-03-28, -2, Inc_0-5, Bayern, 9, -0.087, 
2020-03-29, , Inc_0-5, Bayern, 9, , 
2020-03-30, , Inc_0-5, Bayern, 9, , 
2020-03-31, , Inc_0-5, Bayern, 9, , 
2020-04-01, , Inc_0-5, Bayern, 9, , 
2020-04-02, , Inc_0-5, Bayern, 9, , 
2020-04-03, , Inc_0-5, Bayern, 9, , 
2020-04-04, , Inc_0-5, Bayern, 9, , 
2020-04-05, , Inc_0-5, Bayern, 9, , 
2020-04-06, , Inc_0-5, Bayern, 9, , 
2020-04-07, , Inc_0-5, Bayern, 9, , 
2020-04-08, , Inc_0-5, Bayern, 9, , 
2020-04-09, , Inc_0-5, Bayern, 9, , 
2020-04-10, 1, Inc_0-5, Bayern, 9, 0.04, 1
2020-04-11, 1, Inc_0-5, Bayern, 9, 0.04, 1
2020-04-12, , Inc_0-5, Bayern, 9, , 
2020-04-13, , Inc_0-5, Bayern, 9, , 
2020-04-14, , Inc_0-5, Bayern, 9, , 
2020-04-15, , Inc_0-5, Bayern, 9, , 
2020-04-16, , Inc_0-5, Bayern, 9, , 
2020-04-17, -1, Inc_0-5, Bayern, 9, -0.0435, 
2020-04-18, -1, Inc_0-5, Bayern, 9, -0.0435, 
2020-04-19, , Inc_0-5, Bayern, 9, , 
2020-04-20, 1, Inc_0-5, Bayern, 9, 0.04, 1
2020-04-21, , Inc_0-5, Bayern, 9, , 
2020-04-22, 1, Inc_0-5, Bayern, 9, 0.04, 1
2020-04-23, 2, Inc_0-5, Bayern, 9, 0.08, 2
2020-04-24, 3, Inc_0-5, Bayern, 9, 0.12, 3
2020-04-25, 7, Inc_0-5, Bayern, 9, 0.28, 7
2020-04-26, 8, Inc_0-5, Bayern, 9, 0.32, 8
2020-04-27, 8, Inc_0-5, Bayern, 9, 0.32, 9
2020-04-28, 10, Inc_0-5, Bayern, 9, 0.4, 10
2020-04-29, 10, Inc_0-5, Bayern, 9, 0.4, 11
2020-04-30, 15, Inc_0-5, Bayern, 9, 0.6, 17
2020-05-01, 15, Inc_0-5, Bayern, 9, 0.6, 18
2020-05-02, 13, Inc_0-5, Bayern, 9, 0.52, 20
2020-05-03, 16, Inc_0-5, Bayern, 9, 0.64, 24
2020-05-04, 16, Inc_0-5, Bayern, 9, 0.64, 25
2020-05-05, 15, Inc_0-5, Bayern, 9, 0.6, 25
2020-05-06, 19, Inc_0-5, Bayern, 9, 0.76, 30
2020-05-07, 18, Inc_0-5, Bayern, 9, 0.72, 35
2020-05-08, 20, Inc_0-5, Bayern, 9, 0.8, 38
2020-05-09, 15, Inc_0-5, Bayern, 9, 0.6, 35
2020-05-10, 10, Inc_0-5, Bayern, 9, 0.4, 34
2020-05-11, 10, Inc_0-5, Bayern, 9, 0.4, 35
2020-05-12, 8, Inc_0-5, Bayern, 9, 0.32, 33
2020-05-13, 3, Inc_0-5, Bayern, 9, 0.12, 33
2020-05-14, 10, Inc_0-5, Bayern, 9, 0.4, 45
2020-05-15, 6, Inc_0-5, Bayern, 9, 0.24, 44
2020-05-16, 11, Inc_0-5, Bayern, 9, 0.44, 46
2020-05-17, 14, Inc_0-5, Bayern, 9, 0.56, 48
2020-05-18, 14, Inc_0-5, Bayern, 9, 0.56, 49
2020-05-19, 16, Inc_0-5, Bayern, 9, 0.64, 49
2020-05-20, 21, Inc_0-5, Bayern, 9, 0.84, 54
2020-05-21, 12, Inc_0-5, Bayern, 9, 0.48, 57
2020-05-22, 17, Inc_0-5, Bayern, 9, 0.68, 61
2020-05-23, 13, Inc_0-5, Bayern, 9, 0.52, 59
2020-05-24, 10, Inc_0-5, Bayern, 9, 0.4, 58
2020-05-25, 11, Inc_0-5, Bayern, 9, 0.44, 60
2020-05-26, 13, Inc_0-5, Bayern, 9, 0.52, 62
2020-05-27, 9, Inc_0-5, Bayern, 9, 0.36, 63
2020-05-28, 12, Inc_0-5, Bayern, 9, 0.48, 69
2020-05-29, 3, Inc_0-5, Bayern, 9, 0.12, 64
2020-05-30, 4, Inc_0-5, Bayern, 9, 0.16, 63
2020-05-31, 7, Inc_0-5, Bayern, 9, 0.28, 65
2020-06-01, 9, Inc_0-5, Bayern, 9, 0.36, 69
2020-06-02, 5, Inc_0-5, Bayern, 9, 0.2, 67
2020-06-03, 11, Inc_0-5, Bayern, 9, 0.44, 74
2020-06-04, 9, Inc_0-5, Bayern, 9, 0.36, 78
2020-06-05, 16, Inc_0-5, Bayern, 9, 0.64, 80
2020-06-06, 17, Inc_0-5, Bayern, 9, 0.68, 80
2020-06-07, 17, Inc_0-5, Bayern, 9, 0.68, 82
2020-06-08, 15, Inc_0-5, Bayern, 9, 0.6, 84
2020-06-09, 19, Inc_0-5, Bayern, 9, 0.76, 86
2020-06-10, 12, Inc_0-5, Bayern, 9, 0.48, 86
2020-06-11, 8, Inc_0-5, Bayern, 9, 0.32, 86
2020-06-12, 7, Inc_0-5, Bayern, 9, 0.28, 87
2020-06-13, 8, Inc_0-5, Bayern, 9, 0.32, 88
2020-06-14, 7, Inc_0-5, Bayern, 9, 0.28, 89
2020-06-15, 6, Inc_0-5, Bayern, 9, 0.24, 90
2020-06-16, 3, Inc_0-5, Bayern, 9, 0.12, 89
2020-06-17, 3, Inc_0-5, Bayern, 9, 0.12, 89
2020-06-18, 3, Inc_0-5, Bayern, 9, 0.12, 89
2020-06-19, 1, Inc_0-5, Bayern, 9, 0.04, 88
2020-06-20, 1, Inc_0-5, Bayern, 9, 0.04, 89
2020-06-21, , Inc_0-5, Bayern, 9, , 89
2020-06-22, -3, Inc_0-5, Bayern, 9, -0.1304, 87
2020-06-23, -2, Inc_0-5, Bayern, 9, -0.087, 87
2020-06-24, , Inc_0-5, Bayern, 9, , 89
2020-06-25, -2, Inc_0-5, Bayern, 9, -0.087, 87
2020-06-26, -2, Inc_0-5, Bayern, 9, -0.087, 86
2020-06-27, -6, Inc_0-5, Bayern, 9, -0.2609, 83
2020-06-28, -6, Inc_0-5, Bayern, 9, -0.2609, 83
