Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_5-50, Hessen, 6, , 
2020-03-06, , Inc_5-50, Hessen, 6, , 
2020-03-07, , Inc_5-50, Hessen, 6, , 
2020-03-08, , Inc_5-50, Hessen, 6, , 
2020-03-09, , Inc_5-50, Hessen, 6, , 
2020-03-10, , Inc_5-50, Hessen, 6, , 
2020-03-11, , Inc_5-50, Hessen, 6, , 
2020-03-12, 1, Inc_5-50, Hessen, 6, 0.0625, 1
2020-03-13, 1, Inc_5-50, Hessen, 6, 0.0625, 1
2020-03-14, 4, Inc_5-50, Hessen, 6, 0.25, 4
2020-03-15, 7, Inc_5-50, Hessen, 6, 0.4375, 7
2020-03-16, 9, Inc_5-50, Hessen, 6, 0.5625, 9
2020-03-17, 16, Inc_5-50, Hessen, 6, 1, 16
2020-03-18, 21, Inc_5-50, Hessen, 6, 1.3125, 21
2020-03-19, 23, Inc_5-50, Hessen, 6, 1.4375, 24
2020-03-20, 23, Inc_5-50, Hessen, 6, 1.4375, 24
2020-03-21, 20, Inc_5-50, Hessen, 6, 1.25, 24
2020-03-22, 18, Inc_5-50, Hessen, 6, 1.125, 25
2020-03-23, 16, Inc_5-50, Hessen, 6, 1, 25
2020-03-24, 8, Inc_5-50, Hessen, 6, 0.5, 24
2020-03-25, 4, Inc_5-50, Hessen, 6, 0.25, 25
2020-03-26, 2, Inc_5-50, Hessen, 6, 0.125, 26
2020-03-27, 1, Inc_5-50, Hessen, 6, 0.0625, 25
2020-03-28, 1, Inc_5-50, Hessen, 6, 0.0625, 25
2020-03-29, , Inc_5-50, Hessen, 6, , 25
2020-03-30, , Inc_5-50, Hessen, 6, , 25
2020-03-31, 2, Inc_5-50, Hessen, 6, 0.125, 26
2020-04-01, 1, Inc_5-50, Hessen, 6, 0.0625, 26
2020-04-02, -2, Inc_5-50, Hessen, 6, -0.1667, 24
2020-04-03, -1, Inc_5-50, Hessen, 6, -0.0833, 24
2020-04-04, -2, Inc_5-50, Hessen, 6, -0.1667, 23
2020-04-05, -2, Inc_5-50, Hessen, 6, -0.1667, 23
2020-04-06, -2, Inc_5-50, Hessen, 6, -0.1667, 23
2020-04-07, -3, Inc_5-50, Hessen, 6, -0.25, 23
2020-04-08, -3, Inc_5-50, Hessen, 6, -0.25, 23
2020-04-09, -1, Inc_5-50, Hessen, 6, -0.0833, 23
2020-04-10, -1, Inc_5-50, Hessen, 6, -0.0833, 23
2020-04-11, 2, Inc_5-50, Hessen, 6, 0.125, 25
2020-04-12, 2, Inc_5-50, Hessen, 6, 0.125, 25
2020-04-13, 1, Inc_5-50, Hessen, 6, 0.0625, 24
2020-04-14, 1, Inc_5-50, Hessen, 6, 0.0625, 24
2020-04-15, , Inc_5-50, Hessen, 6, , 23
2020-04-16, -2, Inc_5-50, Hessen, 6, -0.1667, 21
2020-04-17, -3, Inc_5-50, Hessen, 6, -0.25, 20
2020-04-18, -2, Inc_5-50, Hessen, 6, -0.1667, 23
2020-04-19, -2, Inc_5-50, Hessen, 6, -0.1667, 23
2020-04-20, -1, Inc_5-50, Hessen, 6, -0.0833, 23
2020-04-21, -1, Inc_5-50, Hessen, 6, -0.0833, 23
2020-04-22, 1, Inc_5-50, Hessen, 6, 0.0625, 24
2020-04-23, 2, Inc_5-50, Hessen, 6, 0.125, 23
2020-04-24, , Inc_5-50, Hessen, 6, , 20
2020-04-25, -5, Inc_5-50, Hessen, 6, -0.4167, 18
2020-04-26, -5, Inc_5-50, Hessen, 6, -0.4167, 18
2020-04-27, -4, Inc_5-50, Hessen, 6, -0.3333, 19
2020-04-28, -6, Inc_5-50, Hessen, 6, -0.5, 17
2020-04-29, -9, Inc_5-50, Hessen, 6, -0.75, 15
2020-04-30, -7, Inc_5-50, Hessen, 6, -0.5833, 16
2020-05-01, -4, Inc_5-50, Hessen, 6, -0.3333, 16
2020-05-02, -2, Inc_5-50, Hessen, 6, -0.1667, 16
2020-05-03, -2, Inc_5-50, Hessen, 6, -0.1667, 16
2020-05-04, -4, Inc_5-50, Hessen, 6, -0.3333, 15
2020-05-05, -1, Inc_5-50, Hessen, 6, -0.0833, 16
2020-05-06, , Inc_5-50, Hessen, 6, , 15
2020-05-07, -1, Inc_5-50, Hessen, 6, -0.0833, 15
2020-05-08, -1, Inc_5-50, Hessen, 6, -0.0833, 15
2020-05-09, -1, Inc_5-50, Hessen, 6, -0.0833, 15
2020-05-10, -2, Inc_5-50, Hessen, 6, -0.1667, 14
2020-05-11, -1, Inc_5-50, Hessen, 6, -0.0833, 14
2020-05-12, -1, Inc_5-50, Hessen, 6, -0.0833, 15
2020-05-13, -1, Inc_5-50, Hessen, 6, -0.0833, 14
2020-05-14, -1, Inc_5-50, Hessen, 6, -0.0833, 14
2020-05-15, -4, Inc_5-50, Hessen, 6, -0.3333, 11
2020-05-16, -2, Inc_5-50, Hessen, 6, -0.1667, 13
2020-05-17, -2, Inc_5-50, Hessen, 6, -0.1667, 12
2020-05-18, -2, Inc_5-50, Hessen, 6, -0.1667, 12
2020-05-19, -1, Inc_5-50, Hessen, 6, -0.0833, 14
2020-05-20, -2, Inc_5-50, Hessen, 6, -0.1667, 12
2020-05-21, -1, Inc_5-50, Hessen, 6, -0.0833, 13
2020-05-22, 1, Inc_5-50, Hessen, 6, 0.0625, 12
2020-05-23, -1, Inc_5-50, Hessen, 6, -0.0833, 12
2020-05-24, , Inc_5-50, Hessen, 6, , 12
2020-05-25, , Inc_5-50, Hessen, 6, , 12
2020-05-26, -2, Inc_5-50, Hessen, 6, -0.1667, 12
2020-05-27, -2, Inc_5-50, Hessen, 6, -0.1667, 10
2020-05-28, -4, Inc_5-50, Hessen, 6, -0.3333, 9
2020-05-29, -1, Inc_5-50, Hessen, 6, -0.0833, 11
2020-05-30, -1, Inc_5-50, Hessen, 6, -0.0833, 11
2020-05-31, -1, Inc_5-50, Hessen, 6, -0.0833, 11
2020-06-01, -2, Inc_5-50, Hessen, 6, -0.1667, 10
2020-06-02, -5, Inc_5-50, Hessen, 6, -0.4167, 7
2020-06-03, -6, Inc_5-50, Hessen, 6, -0.5, 4
2020-06-04, -6, Inc_5-50, Hessen, 6, -0.5, 3
2020-06-05, -9, Inc_5-50, Hessen, 6, -0.75, 2
2020-06-06, -9, Inc_5-50, Hessen, 6, -0.75, 2
2020-06-07, -9, Inc_5-50, Hessen, 6, -0.75, 2
2020-06-08, -8, Inc_5-50, Hessen, 6, -0.6667, 2
2020-06-09, -5, Inc_5-50, Hessen, 6, -0.4167, 2
2020-06-10, -2, Inc_5-50, Hessen, 6, -0.1667, 2
2020-06-11, , Inc_5-50, Hessen, 6, , 3
