Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , trend, Nordrhein-Westfalen, 5, , 
2020-03-06, , trend, Nordrhein-Westfalen, 5, , 
2020-03-07, , trend, Nordrhein-Westfalen, 5, , 
2020-03-08, , trend, Nordrhein-Westfalen, 5, , 
2020-03-09, , trend, Nordrhein-Westfalen, 5, , 
2020-03-10, , trend, Nordrhein-Westfalen, 5, , 
2020-03-11, , trend, Nordrhein-Westfalen, 5, , 
2020-03-12, , trend, Nordrhein-Westfalen, 5, , 
2020-03-13, , trend, Nordrhein-Westfalen, 5, , 
2020-03-14, , trend, Nordrhein-Westfalen, 5, , 
2020-03-15, , trend, Nordrhein-Westfalen, 5, , 
2020-03-16, , trend, Nordrhein-Westfalen, 5, , 
2020-03-17, , trend, Nordrhein-Westfalen, 5, , 
2020-03-18, , trend, Nordrhein-Westfalen, 5, , 
2020-03-19, , trend, Nordrhein-Westfalen, 5, , 
2020-03-20, , trend, Nordrhein-Westfalen, 5, , 
2020-03-21, , trend, Nordrhein-Westfalen, 5, , 
2020-03-22, , trend, Nordrhein-Westfalen, 5, , 
2020-03-23, , trend, Nordrhein-Westfalen, 5, , 
2020-03-24, , trend, Nordrhein-Westfalen, 5, , 
2020-03-25, , trend, Nordrhein-Westfalen, 5, , 
2020-03-26, , trend, Nordrhein-Westfalen, 5, , 
2020-03-27, , trend, Nordrhein-Westfalen, 5, , 
2020-03-28, , trend, Nordrhein-Westfalen, 5, , 
2020-03-29, , trend, Nordrhein-Westfalen, 5, , 
2020-03-30, , trend, Nordrhein-Westfalen, 5, , 
2020-03-31, , trend, Nordrhein-Westfalen, 5, , 
2020-04-01, , trend, Nordrhein-Westfalen, 5, , 
2020-04-02, , trend, Nordrhein-Westfalen, 5, , 
2020-04-03, , trend, Nordrhein-Westfalen, 5, , 
2020-04-04, , trend, Nordrhein-Westfalen, 5, , 
2020-04-05, , trend, Nordrhein-Westfalen, 5, , 
2020-04-06, , trend, Nordrhein-Westfalen, 5, , 
2020-04-07, , trend, Nordrhein-Westfalen, 5, , 
2020-04-08, , trend, Nordrhein-Westfalen, 5, , 
2020-04-09, , trend, Nordrhein-Westfalen, 5, , 
2020-04-10, , trend, Nordrhein-Westfalen, 5, , 
2020-04-11, , trend, Nordrhein-Westfalen, 5, , 
2020-04-12, , trend, Nordrhein-Westfalen, 5, , 
2020-04-13, , trend, Nordrhein-Westfalen, 5, , 
2020-04-14, , trend, Nordrhein-Westfalen, 5, , 
2020-04-15, , trend, Nordrhein-Westfalen, 5, , 
2020-04-16, , trend, Nordrhein-Westfalen, 5, , 
2020-04-17, , trend, Nordrhein-Westfalen, 5, , 
2020-04-18, , trend, Nordrhein-Westfalen, 5, , 
2020-04-19, , trend, Nordrhein-Westfalen, 5, , 
2020-04-20, , trend, Nordrhein-Westfalen, 5, , 
2020-04-21, , trend, Nordrhein-Westfalen, 5, , 
2020-04-22, , trend, Nordrhein-Westfalen, 5, , 
2020-04-23, , trend, Nordrhein-Westfalen, 5, , 
2020-04-24, , trend, Nordrhein-Westfalen, 5, , 
2020-04-25, , trend, Nordrhein-Westfalen, 5, , 
2020-04-26, , trend, Nordrhein-Westfalen, 5, , 
2020-04-27, , trend, Nordrhein-Westfalen, 5, , 
2020-04-28, , trend, Nordrhein-Westfalen, 5, , 
2020-04-29, , trend, Nordrhein-Westfalen, 5, , 
2020-04-30, , trend, Nordrhein-Westfalen, 5, , 
2020-05-01, , trend, Nordrhein-Westfalen, 5, , 
2020-05-02, , trend, Nordrhein-Westfalen, 5, , 
2020-05-03, , trend, Nordrhein-Westfalen, 5, , 
2020-05-04, , trend, Nordrhein-Westfalen, 5, , 
2020-05-05, , trend, Nordrhein-Westfalen, 5, , 
2020-05-06, , trend, Nordrhein-Westfalen, 5, , 
2020-05-07, , trend, Nordrhein-Westfalen, 5, , 
2020-05-08, , trend, Nordrhein-Westfalen, 5, , 
2020-05-09, , trend, Nordrhein-Westfalen, 5, , 
2020-05-10, , trend, Nordrhein-Westfalen, 5, , 
2020-05-11, , trend, Nordrhein-Westfalen, 5, , 
2020-05-12, , trend, Nordrhein-Westfalen, 5, , 
