Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-06, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-07, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-08, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-09, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-10, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-11, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-12, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-13, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-14, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-15, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-16, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-17, , Inc_50-100, Baden-Württemberg, 8, , 
2020-03-18, 1, Inc_50-100, Baden-Württemberg, 8, 0.0312, 1
2020-03-19, 1, Inc_50-100, Baden-Württemberg, 8, 0.0312, 1
2020-03-20, 3, Inc_50-100, Baden-Württemberg, 8, 0.0938, 3
2020-03-21, 8, Inc_50-100, Baden-Württemberg, 8, 0.25, 8
2020-03-22, 9, Inc_50-100, Baden-Württemberg, 8, 0.2812, 9
2020-03-23, 13, Inc_50-100, Baden-Württemberg, 8, 0.4062, 13
2020-03-24, 12, Inc_50-100, Baden-Württemberg, 8, 0.375, 12
2020-03-25, 13, Inc_50-100, Baden-Württemberg, 8, 0.4062, 14
2020-03-26, 16, Inc_50-100, Baden-Württemberg, 8, 0.5, 17
2020-03-27, 19, Inc_50-100, Baden-Württemberg, 8, 0.5938, 22
2020-03-28, 15, Inc_50-100, Baden-Württemberg, 8, 0.4688, 23
2020-03-29, 14, Inc_50-100, Baden-Württemberg, 8, 0.4375, 23
2020-03-30, 10, Inc_50-100, Baden-Württemberg, 8, 0.3125, 23
2020-03-31, 15, Inc_50-100, Baden-Württemberg, 8, 0.4688, 27
2020-04-01, 12, Inc_50-100, Baden-Württemberg, 8, 0.375, 26
2020-04-02, 5, Inc_50-100, Baden-Württemberg, 8, 0.1562, 22
2020-04-03, -3, Inc_50-100, Baden-Württemberg, 8, -0.1667, 19
2020-04-04, -1, Inc_50-100, Baden-Württemberg, 8, -0.0556, 22
2020-04-05, -1, Inc_50-100, Baden-Württemberg, 8, -0.0556, 22
2020-04-06, -2, Inc_50-100, Baden-Württemberg, 8, -0.1111, 21
2020-04-07, -6, Inc_50-100, Baden-Württemberg, 8, -0.3333, 21
2020-04-08, -3, Inc_50-100, Baden-Württemberg, 8, -0.1667, 23
2020-04-09, 2, Inc_50-100, Baden-Württemberg, 8, 0.0625, 24
2020-04-10, 4, Inc_50-100, Baden-Württemberg, 8, 0.125, 23
2020-04-11, -5, Inc_50-100, Baden-Württemberg, 8, -0.2778, 17
2020-04-12, -7, Inc_50-100, Baden-Württemberg, 8, -0.3889, 15
