Meldedatum, region, region_id, value, difference, trend
2020-03-06, Sachsen-Anhalt, 15, , , 
2020-03-07, Sachsen-Anhalt, 15, , , 
2020-03-08, Sachsen-Anhalt, 15, , , 
2020-03-09, Sachsen-Anhalt, 15, , , 
2020-03-10, Sachsen-Anhalt, 15, , , 
2020-03-11, Sachsen-Anhalt, 15, , , 
2020-03-12, Sachsen-Anhalt, 15, 0.0456, , 
2020-03-13, Sachsen-Anhalt, 15, 0.0911, , 
2020-03-14, Sachsen-Anhalt, 15, 0.0911, , 
2020-03-15, Sachsen-Anhalt, 15, 0.0911, , 
2020-03-16, Sachsen-Anhalt, 15, 0.0911, , 
2020-03-17, Sachsen-Anhalt, 15, 0.1823, , 
2020-03-18, Sachsen-Anhalt, 15, 0.2734, , 
2020-03-19, Sachsen-Anhalt, 15, 0.2278, , 
2020-03-20, Sachsen-Anhalt, 15, 0.5012, 0.2734, 0.0429
2020-03-21, Sachsen-Anhalt, 15, 0.8657, 0.2734, 0.0429
2020-03-22, Sachsen-Anhalt, 15, 0.9568, 0.3645, 0.0571
2020-03-23, Sachsen-Anhalt, 15, 1.1846, 0.3645, 0.0571
2020-03-24, Sachsen-Anhalt, 15, 1.458, 0.8657, 0.1357
2020-03-25, Sachsen-Anhalt, 15, 1.8681, 0.9113, 0.1429
2020-03-26, Sachsen-Anhalt, 15, 2.2326, 1.2302, 0.1929
2020-03-27, Sachsen-Anhalt, 15, 2.4148, 1.0024, 0.1571
2020-03-28, Sachsen-Anhalt, 15, 2.4148, 0.7746, 0.1214
2020-03-29, Sachsen-Anhalt, 15, 2.5971, 1.2302, 0.1929
2020-03-30, Sachsen-Anhalt, 15, 2.5059, 1.0024, 0.1571
2020-03-31, Sachsen-Anhalt, 15, 2.4604, 0.4556, 0.0714
2020-04-01, Sachsen-Anhalt, 15, 2.2781, 0.1823, 0.0286
2020-04-02, Sachsen-Anhalt, 15, 2.0959, -0.0456, -0.0085
2020-04-03, Sachsen-Anhalt, 15, 2.0048, -0.1823, -0.0342
2020-04-04, Sachsen-Anhalt, 15, 2.187, 0.5012, 0.0786
