Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_50-100, Niedersachsen, 3, , 
2020-03-06, , Inc_50-100, Niedersachsen, 3, , 
2020-03-07, , Inc_50-100, Niedersachsen, 3, , 
2020-03-08, , Inc_50-100, Niedersachsen, 3, , 
2020-03-09, , Inc_50-100, Niedersachsen, 3, , 
2020-03-10, , Inc_50-100, Niedersachsen, 3, , 
2020-03-11, , Inc_50-100, Niedersachsen, 3, , 
2020-03-12, , Inc_50-100, Niedersachsen, 3, , 
2020-03-13, , Inc_50-100, Niedersachsen, 3, , 
2020-03-14, , Inc_50-100, Niedersachsen, 3, , 
2020-03-15, , Inc_50-100, Niedersachsen, 3, , 
2020-03-16, , Inc_50-100, Niedersachsen, 3, , 
2020-03-17, , Inc_50-100, Niedersachsen, 3, , 
2020-03-18, , Inc_50-100, Niedersachsen, 3, , 
2020-03-19, , Inc_50-100, Niedersachsen, 3, , 
2020-03-20, 1, Inc_50-100, Niedersachsen, 3, 0.0476, 1
2020-03-21, 1, Inc_50-100, Niedersachsen, 3, 0.0476, 1
2020-03-22, 1, Inc_50-100, Niedersachsen, 3, 0.0476, 1
2020-03-23, 1, Inc_50-100, Niedersachsen, 3, 0.0476, 1
2020-03-24, 1, Inc_50-100, Niedersachsen, 3, 0.0476, 1
2020-03-25, 1, Inc_50-100, Niedersachsen, 3, 0.0476, 1
2020-03-26, 2, Inc_50-100, Niedersachsen, 3, 0.0952, 2
2020-03-27, , Inc_50-100, Niedersachsen, 3, , 1
2020-03-28, 2, Inc_50-100, Niedersachsen, 3, 0.0952, 3
2020-03-29, 2, Inc_50-100, Niedersachsen, 3, 0.0952, 3
2020-03-30, 2, Inc_50-100, Niedersachsen, 3, 0.0952, 3
2020-03-31, 2, Inc_50-100, Niedersachsen, 3, 0.0952, 3
2020-04-01, 2, Inc_50-100, Niedersachsen, 3, 0.0952, 3
2020-04-02, 2, Inc_50-100, Niedersachsen, 3, 0.0952, 4
2020-04-03, 2, Inc_50-100, Niedersachsen, 3, 0.0952, 3
2020-04-04, 1, Inc_50-100, Niedersachsen, 3, 0.0476, 4
2020-04-05, , Inc_50-100, Niedersachsen, 3, , 3
2020-04-06, -1, Inc_50-100, Niedersachsen, 3, -0.0526, 2
2020-04-07, -1, Inc_50-100, Niedersachsen, 3, -0.0526, 2
