Meldedatum, difference, group, region, region_id, trend, value
2020-03-05, , Inc_100-200, Nordrhein-Westfalen, 5, , 
2020-03-06, , Inc_100-200, Nordrhein-Westfalen, 5, , 
2020-03-07, , Inc_100-200, Nordrhein-Westfalen, 5, , 
2020-03-08, , Inc_100-200, Nordrhein-Westfalen, 5, , 
2020-03-09, , Inc_100-200, Nordrhein-Westfalen, 5, , 
2020-03-10, , Inc_100-200, Nordrhein-Westfalen, 5, , 
2020-03-11, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-12, 1, Inc_100-200, Nordrhein-Westfalen, 5, 0.0303, 1
2020-03-13, 1, Inc_100-200, Nordrhein-Westfalen, 5, 0.0303, 1
2020-03-14, 1, Inc_100-200, Nordrhein-Westfalen, 5, 0.0303, 1
2020-03-15, 1, Inc_100-200, Nordrhein-Westfalen, 5, 0.0303, 1
2020-03-16, 1, Inc_100-200, Nordrhein-Westfalen, 5, 0.0303, 1
2020-03-17, 1, Inc_100-200, Nordrhein-Westfalen, 5, 0.0303, 1
2020-03-18, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-19, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-20, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-21, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-22, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-23, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-24, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-25, -1, Inc_100-200, Nordrhein-Westfalen, 5, -0.037, 
2020-03-26, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-27, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-28, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-29, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-30, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-03-31, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-04-01, 1, Inc_100-200, Nordrhein-Westfalen, 5, 0.0303, 1
2020-04-02, , Inc_100-200, Nordrhein-Westfalen, 5, , 1
2020-04-03, -1, Inc_100-200, Nordrhein-Westfalen, 5, -0.037, 
