Meldedatum, region, region_id, value, difference, trend
2020-03-06, Schleswig-Holstein, 1, 0.0689, , 
2020-03-07, Schleswig-Holstein, 1, 0.0689, , 
2020-03-08, Schleswig-Holstein, 1, 0.0689, , 
2020-03-09, Schleswig-Holstein, 1, 0.0689, , 
2020-03-10, Schleswig-Holstein, 1, 0.0689, , 
2020-03-11, Schleswig-Holstein, 1, 0.0344, , 
2020-03-12, Schleswig-Holstein, 1, 0.0689, , 
2020-03-13, Schleswig-Holstein, 1, 0.1378, , 
2020-03-14, Schleswig-Holstein, 1, 0.2066, , 
2020-03-15, Schleswig-Holstein, 1, 0.2411, , 
2020-03-16, Schleswig-Holstein, 1, 0.2411, , 
2020-03-17, Schleswig-Holstein, 1, 0.3099, , 
2020-03-18, Schleswig-Holstein, 1, 0.551, , 
2020-03-19, Schleswig-Holstein, 1, 0.7921, , 
2020-03-20, Schleswig-Holstein, 1, 0.7921, , 
2020-03-21, Schleswig-Holstein, 1, 1.102, 0.6543, 0.38
2020-03-22, Schleswig-Holstein, 1, 1.2398, 0.7921, 0.46
2020-03-23, Schleswig-Holstein, 1, 1.5497, 0.9643, 0.56
2020-03-24, Schleswig-Holstein, 1, 2.0318, 1.1709, 0.68
2020-03-25, Schleswig-Holstein, 1, 2.3073, 1.4464, 0.84
2020-03-26, Schleswig-Holstein, 1, 2.4795, 1.3775, 0.8
2020-03-27, Schleswig-Holstein, 1, 3.2027, 1.8941, 1.1
2020-03-28, Schleswig-Holstein, 1, 3.4438, 1.6875, 0.98
2020-03-29, Schleswig-Holstein, 1, 3.8226, 1.7563, 1.02
2020-03-30, Schleswig-Holstein, 1, 3.9604, 1.6186, 0.94
2020-03-31, Schleswig-Holstein, 1, 4.0292, 1.4464, 0.84
2020-04-01, Schleswig-Holstein, 1, 4.3392, 1.3086, 0.76
2020-04-02, Schleswig-Holstein, 1, 4.5458, 1.4808, 0.86
2020-04-03, Schleswig-Holstein, 1, 4.3736, 0.6543, 0.38
2020-04-04, Schleswig-Holstein, 1, 4.167, 0.7921, 0.46
2020-04-05, Schleswig-Holstein, 1, 3.9948, 0.3099, 0.18
2020-04-06, Schleswig-Holstein, 1, 3.6849, 0.1033, 0.06
2020-04-07, Schleswig-Holstein, 1, 3.5815, -0.0344, -0.0169
2020-04-08, Schleswig-Holstein, 1, 3.4782, -0.5854, -0.2881
2020-04-09, Schleswig-Holstein, 1, 3.4782, -0.8265, -0.4068
2020-04-10, Schleswig-Holstein, 1, 3.306, -0.8954, -0.4407
2020-04-11, Schleswig-Holstein, 1, 2.9961, -1.2742, -0.6271
2020-04-12, Schleswig-Holstein, 1, 2.8584, -0.8609, -0.4237
2020-04-13, Schleswig-Holstein, 1, 2.8239, -0.6543, -0.322
2020-04-14, Schleswig-Holstein, 1, 2.4795, -1.102, -0.5424
2020-04-15, Schleswig-Holstein, 1, 1.7908, -1.0331, -0.5085
2020-04-16, Schleswig-Holstein, 1, 1.412, -1.2398, -0.6102
2020-04-17, Schleswig-Holstein, 1, 1.2053, -1.2053, -0.5932
2020-04-18, Schleswig-Holstein, 1, 1.2742, -0.8954, -0.4407
2020-04-19, Schleswig-Holstein, 1, 1.2398, -1.1709, -0.5763
2020-04-20, Schleswig-Holstein, 1, 1.2053, -1.2742, -0.6271
2020-04-21, Schleswig-Holstein, 1, 1.4808, -0.6199, -0.3051
2020-04-22, Schleswig-Holstein, 1, 1.6875, -0.0344, -0.0169
2020-04-23, Schleswig-Holstein, 1, 1.6875, 0.1378, 0.08
2020-04-24, Schleswig-Holstein, 1, 1.6186, 0.3099, 0.18
2020-04-25, Schleswig-Holstein, 1, 1.6875, 0.5166, 0.3
2020-04-26, Schleswig-Holstein, 1, 1.5841, 0.5854, 0.34
2020-04-27, Schleswig-Holstein, 1, 1.653, 0.6888, 0.4
2020-04-28, Schleswig-Holstein, 1, 1.2398, , 
2020-04-29, Schleswig-Holstein, 1, 1.1365, -0.3788, -0.1864
2020-04-30, Schleswig-Holstein, 1, 0.9987, -0.4133, -0.2034
2020-05-01, Schleswig-Holstein, 1, 0.9987, -0.551, -0.2712
2020-05-02, Schleswig-Holstein, 1, 0.7921, -0.9298, -0.4576
2020-05-03, Schleswig-Holstein, 1, 0.7576, -0.8954, -0.4407
2020-05-04, Schleswig-Holstein, 1, 0.6543, -1.0676, -0.5254
2020-05-05, Schleswig-Holstein, 1, 0.7232, -0.551, -0.2712
2020-05-06, Schleswig-Holstein, 1, 0.7921, -0.2411, -0.1186
2020-05-07, Schleswig-Holstein, 1, 0.7232, -0.1722, -0.0847
2020-05-08, Schleswig-Holstein, 1, 0.6888, -0.2755, -0.1356
2020-05-09, Schleswig-Holstein, 1, 0.7576, -0.1033, -0.0508
2020-05-10, Schleswig-Holstein, 1, 0.7232, -0.0689, -0.0339
2020-05-11, Schleswig-Holstein, 1, 0.8265, 0.1378, 0.08
2020-05-12, Schleswig-Holstein, 1, 0.7232, -0.0344, -0.0169
2020-05-13, Schleswig-Holstein, 1, 0.6199, -0.3099, -0.1525
2020-05-14, Schleswig-Holstein, 1, 0.551, -0.2066, -0.1017
2020-05-15, Schleswig-Holstein, 1, 0.4133, -0.1033, -0.0508
2020-05-16, Schleswig-Holstein, 1, 0.2755, -0.1722, -0.0847
2020-05-17, Schleswig-Holstein, 1, 0.2755, -0.2066, -0.1017
2020-05-18, Schleswig-Holstein, 1, 0.1378, -0.3788, -0.1864
2020-05-19, Schleswig-Holstein, 1, 0.1378, -0.3099, -0.1525
2020-05-20, Schleswig-Holstein, 1, 0.1378, -0.2411, -0.1186
2020-05-21, Schleswig-Holstein, 1, 0.1722, -0.2755, -0.1356
2020-05-22, Schleswig-Holstein, 1, 0.2411, -0.2411, -0.1186
2020-05-23, Schleswig-Holstein, 1, 0.3788, -0.0689, -0.0339
2020-05-24, Schleswig-Holstein, 1, 0.3444, -0.0689, -0.0339
2020-05-25, Schleswig-Holstein, 1, 0.3444, 0.0344, 0.02
2020-05-26, Schleswig-Holstein, 1, 0.3444, 0.1033, 0.06
2020-05-27, Schleswig-Holstein, 1, 0.3099, 0.0689, 0.04
2020-05-28, Schleswig-Holstein, 1, 0.2755, , 
2020-05-29, Schleswig-Holstein, 1, 0.2411, , 
2020-05-30, Schleswig-Holstein, 1, 0.2066, -0.1722, -0.0847
2020-05-31, Schleswig-Holstein, 1, 0.2066, -0.1378, -0.0678
2020-06-01, Schleswig-Holstein, 1, 0.2066, -0.1378, -0.0678
2020-06-02, Schleswig-Holstein, 1, 0.2066, -0.1033, -0.0508
2020-06-03, Schleswig-Holstein, 1, 0.1378, -0.0689, -0.0339
2020-06-04, Schleswig-Holstein, 1, 0.1378, -0.0344, -0.0169
2020-06-05, Schleswig-Holstein, 1, 0.1033, -0.0689, -0.0339
2020-06-06, Schleswig-Holstein, 1, 0.0344, -0.0344, -0.0169
2020-06-07, Schleswig-Holstein, 1, 0.0344, -0.0344, -0.0169
2020-06-08, Schleswig-Holstein, 1, 0.0344, -0.0344, -0.0169
2020-06-09, Schleswig-Holstein, 1, 0.0344, -0.1033, -0.0508
2020-06-10, Schleswig-Holstein, 1, 0.0344, -0.0689, -0.0339
2020-06-11, Schleswig-Holstein, 1, 0.0344, -0.0689, -0.0339
2020-06-12, Schleswig-Holstein, 1, 0.0689, , 
2020-06-13, Schleswig-Holstein, 1, 0.0689, 0.0344, 0.02
2020-06-14, Schleswig-Holstein, 1, 0.0689, 0.0344, 0.02
2020-06-15, Schleswig-Holstein, 1, 0.0689, 0.0344, 0.02
2020-06-16, Schleswig-Holstein, 1, 0.1033, 0.0689, 0.04
2020-06-17, Schleswig-Holstein, 1, 0.1033, 0.0689, 0.04
2020-06-18, Schleswig-Holstein, 1, 0.1033, 0.0689, 0.04
2020-06-19, Schleswig-Holstein, 1, 0.0689, , 
2020-06-20, Schleswig-Holstein, 1, 0.0344, -0.0344, -0.0169
2020-06-21, Schleswig-Holstein, 1, 0.0344, -0.0344, -0.0169
2020-06-22, Schleswig-Holstein, 1, 0.0689, -0.0344, -0.0169
2020-06-23, Schleswig-Holstein, 1, 0.0344, , 
2020-06-24, Schleswig-Holstein, 1, 0.0344, -0.0689, -0.0339
2020-06-25, Schleswig-Holstein, 1, 0.0344, -0.0689, -0.0339
2020-06-26, Schleswig-Holstein, 1, 0.0689, -0.0689, -0.0339
2020-06-27, Schleswig-Holstein, 1, 0.1033, , 
2020-06-28, Schleswig-Holstein, 1, 0.1033, 0.0344, 0.02
2020-06-29, Schleswig-Holstein, 1, 0.0689, , 
2020-06-30, Schleswig-Holstein, 1, 0.0689, 0.0344, 0.02
2020-07-01, Schleswig-Holstein, 1, 0.0689, 0.0344, 0.02
2020-07-02, Schleswig-Holstein, 1, 0.1033, 0.1033, 0.06
2020-07-03, Schleswig-Holstein, 1, 0.0689, 0.0344, 0.02
