Altersgruppe, Meldedatum, difference, trend, value
35-59, 2020-03-06, , , 0.1867
35-59, 2020-03-07, , , 0.2524
35-59, 2020-03-08, , , 0.2697
35-59, 2020-03-09, , , 0.2974
35-59, 2020-03-10, , , 0.332
35-59, 2020-03-11, , , 0.3804
35-59, 2020-03-12, 0.1833, 0.1464, 0.415
35-59, 2020-03-13, 0.1867, 0.1492, 0.5083
35-59, 2020-03-14, 0.1867, 0.1492, 0.6432
35-59, 2020-03-15, 0.1729, 0.1381, 0.7331
35-59, 2020-03-16, 0.1936, 0.1547, 0.823
35-59, 2020-03-17, 0.2974, 0.2376, 1.0235
35-59, 2020-03-18, 0.2421, 0.1934, 1.2034
35-59, 2020-03-19, 0.287, 0.2293, 1.5457
35-59, 2020-03-20, 0.37, 0.2956, 1.7981
35-59, 2020-03-21, 0.4219, 0.337, 2.0091
35-59, 2020-03-22, 0.5049, 0.4033, 2.3306
35-59, 2020-03-23, 0.7054, 0.5635, 2.5208
35-59, 2020-03-24, 0.7849, 0.6271, 2.7352
35-59, 2020-03-25, 0.9509, 0.7597, 3.1225
35-59, 2020-03-26, 1.0962, 0.8757, 3.4856
35-59, 2020-03-27, 1.2483, 0.9972, 3.8348
35-59, 2020-03-28, 1.5215, 1.2155, 4.2429
35-59, 2020-03-29, 1.4834, 1.1851, 4.5368
35-59, 2020-03-30, 1.5526, 1.2403, 4.7235
35-59, 2020-03-31, 1.6425, 1.3122, 4.9102
35-59, 2020-04-01, 1.48, 1.1823, 5.097
35-59, 2020-04-02, 1.2656, 1.011, 5.1973
35-59, 2020-04-03, 1.0823, 0.8646, 5.1938
35-59, 2020-04-04, 0.6363, 0.5083, 5.1004
35-59, 2020-04-05, 0.5567, 0.4448, 4.8999
35-59, 2020-04-06, 0.1591, 0.1271, 4.6647
35-59, 2020-04-07, -0.1729, -0.1792, 4.5368
35-59, 2020-04-08, -0.2905, -0.3011, 4.3501
35-59, 2020-04-09, -0.5464, -0.5663, 4.153
35-59, 2020-04-10, -0.7331, -0.7599, 3.9731
35-59, 2020-04-11, -0.8472, -0.8781, 3.6204
35-59, 2020-04-12, -0.9682, -1.0036, 3.4303
35-59, 2020-04-13, -0.8057, -0.8351, 3.413
35-59, 2020-04-14, -0.9786, -1.0143, 3.0845
35-59, 2020-04-15, -0.906, -0.9391, 2.832
35-59, 2020-04-16, -0.823, -0.853, 2.5761
35-59, 2020-04-17, -0.8368, -0.8674, 2.4067
35-59, 2020-04-18, -0.5498, -0.5699, 2.3687
35-59, 2020-04-19, -0.4876, -0.5054, 2.2684
35-59, 2020-04-20, -0.5809, -0.6022, 2.1992
35-59, 2020-04-21, -0.3043, -0.3154, 2.2511
35-59, 2020-04-22, -0.3562, -0.3692, 2.1128
35-59, 2020-04-23, -0.3147, -0.3262, 1.9641
35-59, 2020-04-24, -0.2248, -0.233, 1.7601
35-59, 2020-04-25, -0.4115, -0.4265, 1.6114
35-59, 2020-04-26, -0.4219, -0.4373, 1.5595
35-59, 2020-04-27, -0.4599, -0.4767, 1.4454
35-59, 2020-04-28, -0.5844, -0.6057, 1.359
35-59, 2020-04-29, -0.4841, -0.5018, 1.3278
35-59, 2020-04-30, -0.4703, -0.4875, 1.2206
35-59, 2020-05-01, -0.3665, -0.3799, 1.231
35-59, 2020-05-02, -0.3043, -0.3154, 1.1204
35-59, 2020-05-03, -0.3043, -0.3154, 0.9959
35-59, 2020-05-04, -0.2524, -0.2616, 0.9959
35-59, 2020-05-05, -0.1971, -0.2043, 0.944
